CHILDCODE	EDCHSTR5	ATSCR5	GRDER5	CMPGRDR5	SAMESCR5	TYSCR5	PROVR5	SCHNMER5
120125	1	1	6	1	1	3	3	122
120125	2	1	7	1	1	 	 	 
120125	3	1	8	1	1	 	 	 
120125	4	1	9	4	1	 	 	 
120126	1	1	7	1	1	3	3	450
120126	2	1	7	1	1	 	 	 
120126	3	1	8	1	1	 	 	 
120126	4	1	9	4	1	 	 	 
120133	1	1	7	1	1	3	3	459
120133	2	1	8	1	1	 	 	 
120133	3	1	9	1	1	 	 	 
120133	4	1	10	4	0	3	3	383
120134	1	1	6	1	0	3	3	123
120134	2	1	7	1	1	 	 	 
120134	3	1	8	1	1	 	 	 
120134	4	1	9	4	1	 	 	 
120135	1	1	6	1	0	3	3	124
120135	2	1	7	1	1	 	 	 
120135	3	1	8	1	1	 	 	 
120135	4	1	9	4	1	 	 	 
120136	1	0	 	 	 	 	 	 
120136	2	0	 	 	 	 	 	 
120136	3	0	 	 	 	 	 	 
120136	4	0	 	 	 	 	 	 
120139	1	1	7	1	1	3	3	124
120139	2	1	8	1	1	 	 	 
120139	3	1	9	1	1	 	 	 
120139	4	1	10	4	0	3	3	172
120140	1	1	6	1	0	3	3	124
120140	2	1	7	1	1	 	 	 
120140	3	1	8	1	1	 	 	 
120140	4	1	9	4	1	 	 	 
120141	1	1	7	1	1	3	3	462
120141	2	1	8	1	1	 	 	 
120141	3	1	9	1	1	 	 	 
120141	4	1	10	4	0	3	3	1083
120142	1	1	6	1	1	3	3	125
120142	2	1	7	1	1	 	 	 
120142	3	1	8	1	1	 	 	 
120142	4	1	9	4	1	 	 	 
120146	1	0	 	 	 	 	 	 
120146	2	0	 	 	 	 	 	 
120146	3	0	 	 	 	 	 	 
120146	4	0	 	 	 	 	 	 
120148	1	1	7	1	1	3	3	125
120148	2	1	8	1	1	 	 	 
120148	3	1	9	1	1	 	 	 
120148	4	1	10	4	0	3	3	178
120150	1	1	7	1	1	3	3	125
120150	2	1	8	1	1	 	 	 
120150	3	1	9	1	1	 	 	 
120150	4	0	 	 	 	 	 	 
130001	1	1	6	1	0	3	4	118
130001	2	1	7	1	1	 	 	 
130001	3	1	8	1	1	 	 	 
130001	4	1	9	4	1	 	 	 
130002	1	1	7	1	1	3	4	118
130002	2	1	8	1	1	 	 	 
130002	3	1	9	1	1	 	 	 
130002	4	1	10	4	0	3	4	163
130003	1	1	7	1	1	3	4	118
130003	2	1	8	1	1	 	 	 
130003	3	1	9	1	1	 	 	 
130003	4	1	10	4	0	3	4	163
130004	1	1	7	1	1	3	4	118
130004	2	1	8	1	1	 	 	 
130004	3	1	9	1	1	 	 	 
130004	4	1	10	4	0	1	4	390
130005	1	1	7	1	1	3	4	118
130005	2	1	8	1	1	 	 	 
130005	3	1	9	1	1	 	 	 
130005	4	1	10	4	0	3	4	163
130006	1	1	6	1	1	3	4	118
130006	2	1	7	1	1	 	 	 
130006	3	1	8	1	1	 	 	 
130006	4	1	9	4	1	 	 	 
130007	1	1	7	1	1	3	4	118
130007	2	1	8	1	1	 	 	 
130007	3	1	9	1	1	 	 	 
130007	4	1	10	4	0	3	4	163
130008	1	1	7	1	1	3	4	118
130008	2	1	8	1	1	 	 	 
130008	3	1	9	1	1	 	 	 
130008	4	1	10	4	0	8	4	389
130009	1	1	7	1	1	3	4	118
130009	2	1	8	1	1	 	 	 
130009	3	1	9	1	1	 	 	 
130009	4	1	10	4	0	3	4	163
130010	1	1	7	1	1	3	4	464
130010	2	1	8	1	1	 	 	 
130010	3	1	9	1	1	 	 	 
130010	4	1	10	4	0	3	4	385
130011	1	1	7	1	1	3	4	118
130011	2	0	 	 	 	 	 	 
130011	3	0	 	 	 	 	 	 
130011	4	0	 	 	 	 	 	 
130012	1	1	7	1	1	3	4	118
130012	2	1	8	1	1	 	 	 
130012	3	0	 	 	 	 	 	 
130012	4	1	9	4	1	 	 	 
130013	1	1	7	1	1	3	4	118
130013	2	1	8	1	1	 	 	 
130013	3	1	9	1	1	 	 	 
130013	4	1	10	4	0	3	4	163
130014	1	1	7	1	1	3	4	118
130014	2	1	8	1	1	 	 	 
130014	3	1	9	1	1	 	 	 
130014	4	1	10	4	0	3	4	163
130015	1	1	7	1	1	3	4	118
130015	2	1	8	1	1	 	 	 
130015	3	1	9	1	1	 	 	 
130015	4	1	10	4	0	3	4	163
130016	1	1	7	1	1	3	4	118
130016	2	1	8	1	1	 	 	 
130016	3	1	9	1	1	 	 	 
130016	4	1	10	4	0	1	4	389
130017	1	1	7	1	1	3	4	118
130017	2	1	8	1	1	 	 	 
130017	3	1	9	1	1	 	 	 
130017	4	1	38	4	0	3	4	1095
130019	1	1	7	1	1	3	4	118
130019	2	1	8	1	1	 	 	 
130019	3	1	9	1	1	 	 	 
130019	4	1	10	4	0	3	4	163
130020	1	1	7	1	1	3	4	118
130020	2	1	8	1	1	 	 	 
130020	3	1	9	1	1	 	 	 
130020	4	1	10	4	0	3	4	163
130021	1	1	7	1	1	3	4	465
130021	2	1	8	1	1	 	 	 
130021	3	1	9	1	1	 	 	 
130021	4	1	10	4	0	3	4	163
130022	1	1	7	1	1	3	4	464
130022	2	1	8	1	1	 	 	 
130022	3	1	9	1	1	 	 	 
130022	4	1	10	4	0	3	4	163
130023	1	1	7	1	1	3	4	118
130023	2	1	8	1	1	 	 	 
130023	3	1	9	1	1	 	 	 
130023	4	1	10	4	0	3	4	163
130024	1	1	7	1	1	3	4	464
130024	2	1	8	1	1	 	 	 
130024	3	1	9	1	1	 	 	 
130024	4	1	10	4	0	3	4	163
130025	1	1	7	1	1	3	4	118
130025	2	1	8	1	1	 	 	 
130025	3	1	9	1	1	 	 	 
130025	4	1	10	4	0	3	4	163
130026	1	1	7	1	1	3	4	118
130026	2	1	8	1	1	 	 	 
130026	3	1	9	1	1	 	 	 
130026	4	1	10	4	0	3	4	163
130027	1	1	7	1	1	3	4	118
130027	2	1	8	1	1	 	 	 
130027	3	1	9	1	1	 	 	 
130027	4	1	10	4	0	3	4	163
130028	1	1	7	1	1	3	4	118
130028	2	1	8	1	1	 	 	 
130028	3	1	9	1	1	 	 	 
130028	4	1	10	4	0	3	4	163
130029	1	1	7	1	1	3	4	118
130029	2	1	8	1	1	 	 	 
130029	3	1	9	1	1	 	 	 
130029	4	1	10	4	0	3	4	163
130030	1	1	7	1	1	3	4	118
130030	2	1	8	1	1	 	 	 
130030	3	1	9	1	1	 	 	 
130030	4	1	10	4	0	3	4	163
130032	1	1	7	1	1	3	4	118
130032	2	1	8	1	1	 	 	 
130032	3	1	9	1	1	 	 	 
130032	4	1	10	4	0	3	4	163
130033	1	1	7	1	1	3	4	118
130033	2	1	8	1	1	 	 	 
130033	3	1	9	1	1	 	 	 
130033	4	1	38	4	0	3	4	1095
130034	1	1	7	1	1	3	4	118
130034	2	1	8	1	1	 	 	 
130034	3	1	9	1	1	 	 	 
130034	4	1	10	4	0	3	4	163
130035	1	1	7	1	1	3	4	118
130035	2	1	8	1	1	 	 	 
130035	3	1	9	1	1	 	 	 
130035	4	1	10	4	0	3	4	389
130036	1	1	7	1	1	3	4	118
130036	2	1	8	1	1	 	 	 
130036	3	1	9	1	1	 	 	 
130036	4	1	10	4	0	3	4	163
130037	1	1	7	1	1	3	4	118
130037	2	1	8	1	1	 	 	 
130037	3	1	9	1	1	 	 	 
130037	4	1	10	4	0	3	4	163
130038	1	1	7	1	1	3	4	118
130038	2	1	8	1	1	 	 	 
130038	3	1	9	1	1	 	 	 
130038	4	1	10	4	0	3	4	163
130039	1	1	7	1	1	3	4	118
130039	2	1	8	1	1	 	 	 
130039	3	1	9	1	1	 	 	 
130039	4	1	10	4	0	3	4	163
130040	1	1	7	1	1	3	4	464
130040	2	1	8	1	1	 	 	 
130040	3	1	9	1	1	 	 	 
130040	4	1	10	4	0	3	4	163
130041	1	1	7	1	1	3	4	118
130041	2	1	8	1	1	 	 	 
130041	3	1	9	1	1	 	 	 
130041	4	1	10	4	0	1	4	389
130042	1	1	7	1	1	3	4	118
130042	2	1	8	1	1	 	 	 
130042	3	1	9	1	1	 	 	 
130042	4	1	10	4	0	3	4	163
130043	1	1	7	1	1	3	4	118
130043	2	1	8	1	1	 	 	 
130043	3	1	9	1	1	 	 	 
130043	4	1	10	4	0	3	4	163
130044	1	1	7	1	1	3	4	118
130044	2	1	8	1	1	 	 	 
130044	3	1	9	1	1	 	 	 
130044	4	1	10	4	0	3	4	163
130045	1	1	7	1	1	3	4	118
130045	2	1	8	1	1	 	 	 
130045	3	1	9	1	1	 	 	 
130045	4	1	10	4	0	3	4	163
130046	1	1	7	1	1	3	4	464
130046	2	1	8	1	1	 	 	 
130046	3	1	9	1	1	 	 	 
130046	4	1	10	4	0	3	4	163
130047	1	1	7	1	1	3	4	118
130047	2	1	8	1	1	 	 	 
130047	3	1	9	1	1	 	 	 
130047	4	1	10	4	0	8	4	389
130048	1	1	7	1	1	3	4	118
130048	2	1	8	1	1	 	 	 
130048	3	1	9	1	1	 	 	 
130048	4	1	10	4	0	3	4	163
130049	1	1	7	1	1	3	4	118
130049	2	1	8	1	1	 	 	 
130049	3	1	9	1	1	 	 	 
130049	4	1	10	4	0	8	4	389
130050	1	1	7	1	1	3	4	118
130050	2	1	8	1	1	 	 	 
130050	3	1	9	1	1	 	 	 
130050	4	1	10	4	0	3	4	163
130051	1	1	7	1	0	3	4	466
130051	2	1	8	1	1	 	 	 
130051	3	1	9	1	1	 	 	 
130051	4	1	10	4	0	3	4	385
130052	1	1	7	1	1	3	4	118
130052	2	1	8	1	1	 	 	 
130052	3	1	9	1	1	 	 	 
130052	4	0	 	 	 	 	 	 
130053	1	1	7	1	1	3	4	118
130053	2	1	8	1	1	 	 	 
130053	3	1	9	1	1	 	 	 
130053	4	1	10	4	0	3	4	163
130054	1	1	7	1	1	3	4	118
130054	2	1	8	1	1	 	 	 
130054	3	1	9	1	1	 	 	 
130054	4	0	 	 	 	 	 	 
130055	1	1	7	1	1	3	4	118
130055	2	1	8	1	1	 	 	 
130055	3	1	9	1	1	 	 	 
130055	4	1	10	4	0	3	4	163
130056	1	1	7	1	1	3	4	118
130056	2	1	8	1	1	 	 	 
130056	3	1	9	1	1	 	 	 
130056	4	1	10	4	0	3	4	163
130057	1	1	7	1	1	3	4	118
130057	2	1	8	1	1	 	 	 
130057	3	1	9	1	1	 	 	 
130057	4	1	10	4	0	3	4	163
130058	1	1	7	1	1	3	4	118
130058	2	1	8	1	1	 	 	 
130058	3	1	9	1	1	 	 	 
130058	4	1	10	4	0	3	4	163
130059	1	1	7	1	1	3	4	118
130059	2	1	8	1	1	 	 	 
130059	3	1	9	1	1	 	 	 
130059	4	1	10	4	0	3	4	163
130060	1	1	7	1	1	3	4	118
130060	2	1	8	1	1	 	 	 
130060	3	1	9	1	1	 	 	 
130060	4	1	10	4	0	3	4	163
130061	1	1	7	1	1	3	4	118
130061	2	1	8	1	1	 	 	 
130061	3	1	9	1	1	 	 	 
130061	4	1	10	4	0	3	4	163
130063	1	1	7	1	1	3	4	118
130063	2	1	8	1	1	 	 	 
130063	3	1	9	1	1	 	 	 
130063	4	0	 	 	 	 	 	 
130064	1	1	7	1	1	3	4	118
130064	2	1	8	1	1	 	 	 
130064	3	1	9	1	1	 	 	 
130064	4	1	10	4	0	5	4	390
130065	1	1	7	1	1	3	4	118
130065	2	1	8	1	1	 	 	 
130065	3	1	9	1	1	 	 	 
130065	4	1	10	4	0	3	4	163
130066	1	1	7	1	1	3	4	118
130066	2	1	8	1	1	 	 	 
130066	3	1	9	1	1	 	 	 
130066	4	1	10	4	0	3	4	163
130067	1	1	7	1	1	3	4	118
130067	2	1	8	1	1	 	 	 
130067	3	1	9	1	1	 	 	 
130067	4	1	10	4	0	3	4	163
130068	1	1	7	1	1	3	4	118
130068	2	1	8	1	1	 	 	 
130068	3	1	9	1	1	 	 	 
130068	4	1	10	4	0	3	4	163
130069	1	1	7	1	1	3	4	118
130069	2	1	8	1	1	 	 	 
130069	3	1	9	1	1	 	 	 
130069	4	0	 	 	 	 	 	 
130070	1	1	7	1	1	3	4	118
130070	2	1	8	1	1	 	 	 
130070	3	1	9	1	1	 	 	 
130070	4	1	10	4	0	3	4	163
130071	1	1	7	1	1	3	4	118
130071	2	1	8	1	1	 	 	 
130071	3	1	9	1	1	 	 	 
130071	4	0	 	 	 	 	 	 
130072	1	1	7	1	1	3	4	464
130072	2	1	8	1	1	 	 	 
130072	3	1	9	1	1	 	 	 
130072	4	1	10	4	0	3	4	163
130073	1	1	7	1	1	3	4	118
130073	2	1	8	1	1	 	 	 
130073	3	1	9	1	1	 	 	 
130073	4	1	10	4	0	3	4	389
130074	1	1	7	1	1	3	4	118
130074	2	1	8	1	1	 	 	 
130074	3	1	9	1	1	 	 	 
130074	4	1	10	4	0	3	4	163
130075	1	1	7	1	1	3	4	118
130075	2	1	8	1	1	 	 	 
130075	3	1	9	1	1	 	 	 
130075	4	1	10	4	0	3	4	163
130076	1	1	7	1	1	3	4	118
130076	2	1	8	1	1	 	 	 
130076	3	1	9	1	1	 	 	 
130076	4	1	14	4	0	3	98	1131
130077	1	1	7	1	1	3	4	163
130077	2	1	8	1	1	 	 	 
130077	3	1	9	1	1	 	 	 
130077	4	0	 	 	 	 	 	 
130078	1	1	7	1	1	3	4	118
130078	2	1	8	1	1	 	 	 
130078	3	1	9	1	1	 	 	 
130078	4	1	10	4	0	3	4	163
130079	1	1	6	1	0	3	4	118
130079	2	1	7	1	1	 	 	 
130079	3	1	8	1	1	 	 	 
130079	4	1	9	4	1	 	 	 
130080	1	1	7	1	1	3	4	118
130080	2	1	8	1	1	 	 	 
130080	3	1	9	1	1	 	 	 
130080	4	1	10	4	0	3	4	163
130081	1	1	7	1	1	3	4	118
130081	2	1	8	1	1	 	 	 
130081	3	1	9	1	1	 	 	 
130081	4	0	 	 	 	 	 	 
130082	1	1	7	1	1	3	4	118
130082	2	1	8	1	1	 	 	 
130082	3	1	9	3	1	 	 	 
130082	4	0	 	 	 	 	 	 
130083	1	1	7	1	1	3	4	118
130083	2	1	8	1	1	 	 	 
130083	3	1	9	1	1	 	 	 
130083	4	1	10	4	0	3	4	163
130085	1	1	6	1	1	3	4	118
130085	2	1	7	1	1	 	 	 
130085	3	1	8	1	1	 	 	 
130085	4	1	9	4	1	 	 	 
130086	1	1	7	1	1	3	4	118
130086	2	1	8	1	1	 	 	 
130086	3	1	9	1	1	 	 	 
130086	4	1	10	4	0	3	4	163
130087	1	1	7	1	1	3	4	118
130087	2	1	8	1	1	 	 	 
130087	3	1	9	1	1	 	 	 
130087	4	1	10	4	0	7	4	390
130088	1	1	7	1	1	3	4	118
130088	2	1	8	1	1	 	 	 
130088	3	1	9	1	1	 	 	 
130088	4	1	10	4	0	3	4	163
130089	1	1	7	1	1	3	4	36
130089	2	1	8	1	1	 	 	 
130089	3	1	9	1	1	 	 	 
130089	4	0	 	 	 	 	 	 
130090	1	1	7	1	1	3	4	163
130090	2	1	8	1	1	 	 	 
130090	3	1	9	1	1	 	 	 
130090	4	1	10	4	1	 	 	 
130091	1	1	7	1	1	3	4	118
130091	2	1	8	1	1	 	 	 
130091	3	1	9	1	1	 	 	 
130091	4	1	10	4	0	3	4	163
130092	1	1	7	1	1	3	4	118
130092	2	1	8	1	1	 	 	 
130092	3	1	9	1	1	 	 	 
130092	4	1	10	4	0	3	4	163
130093	1	1	7	1	1	3	4	118
130093	2	1	8	1	1	 	 	 
130093	3	1	9	2	1	 	 	 
130093	4	0	 	 	 	 	 	 
130094	1	1	7	1	1	3	4	118
130094	2	1	8	1	1	 	 	 
130094	3	1	9	1	1	 	 	 
130094	4	0	 	 	 	 	 	 
130095	1	1	7	1	1	3	4	118
130095	2	1	8	1	1	 	 	 
130095	3	1	9	1	1	 	 	 
130095	4	1	10	4	0	3	4	163
130096	1	1	7	1	1	3	4	118
130096	2	1	8	1	1	 	 	 
130096	3	1	9	1	1	 	 	 
130096	4	0	 	 	 	 	 	 
130097	1	1	7	1	1	3	4	118
130097	2	1	8	1	1	 	 	 
130097	3	1	9	1	1	 	 	 
130097	4	1	10	4	0	3	4	163
130098	1	1	7	1	1	3	4	118
130098	2	1	8	1	1	 	 	 
130098	3	1	9	1	1	 	 	 
130098	4	0	 	 	 	 	 	 
130099	1	1	7	1	1	3	4	118
130099	2	1	8	1	1	 	 	 
130099	3	1	9	1	1	 	 	 
130099	4	1	10	4	0	3	4	163
130100	1	1	7	1	1	3	4	118
130100	2	1	8	1	1	 	 	 
130100	3	1	9	1	1	 	 	 
130100	4	1	10	4	0	3	4	163
130101	1	1	7	1	1	3	4	118
130101	2	1	8	1	1	 	 	 
130101	3	1	9	1	1	 	 	 
130101	4	1	10	4	0	3	4	163
130102	1	1	7	1	1	3	4	118
130102	2	1	8	1	1	 	 	 
130102	3	1	9	1	1	 	 	 
130102	4	1	10	4	0	3	4	163
130103	1	1	7	1	1	3	4	118
130103	2	1	8	1	1	 	 	 
130103	3	1	9	1	1	 	 	 
130103	4	1	10	4	0	8	4	389
130104	1	1	7	1	1	3	4	118
130104	2	1	8	1	1	 	 	 
130104	3	1	9	1	1	 	 	 
130104	4	1	10	4	0	3	4	163
140001	1	1	7	1	1	3	4	119
140001	2	1	8	1	1	 	 	 
140001	3	1	9	1	1	 	 	 
140001	4	1	10	4	0	5	4	390
140002	1	1	7	1	1	3	4	119
140002	2	1	8	1	1	 	 	 
140002	3	1	9	2	1	 	 	 
140002	4	1	10	4	0	3	4	385
140003	1	1	7	1	1	3	4	119
140003	2	1	8	1	1	 	 	 
140003	3	1	9	1	1	 	 	 
140003	4	1	10	4	0	7	4	390
140004	1	1	7	1	1	3	4	119
140004	2	1	8	1	1	 	 	 
140004	3	1	9	1	1	 	 	 
140004	4	1	10	4	0	3	4	385
140005	1	1	6	1	1	3	4	119
140005	2	1	7	1	1	 	 	 
140005	3	1	8	1	1	 	 	 
140005	4	1	9	4	1	 	 	 
140006	1	1	7	1	1	3	4	119
140006	2	1	8	1	1	 	 	 
140006	3	1	9	1	1	 	 	 
140006	4	1	10	4	0	3	4	385
140007	1	1	7	1	1	3	4	119
140007	2	1	8	1	1	 	 	 
140007	3	1	9	1	1	 	 	 
140007	4	1	10	4	0	3	4	385
140008	1	1	7	1	1	3	4	119
140008	2	1	8	1	1	 	 	 
140008	3	1	9	1	1	 	 	 
140008	4	1	10	4	0	3	4	385
140009	1	1	7	1	1	3	4	119
140009	2	1	8	1	1	 	 	 
140009	3	1	9	1	1	 	 	 
140009	4	0	 	 	 	 	 	 
140010	1	1	6	1	1	3	4	119
140010	2	1	8	1	1	 	 	 
140010	3	1	9	1	1	 	 	 
140010	4	1	10	4	0	3	4	385
140011	1	1	7	1	1	3	4	119
140011	2	1	8	1	1	 	 	 
140011	3	1	9	1	1	 	 	 
140011	4	1	10	4	0	7	4	390
140012	1	1	7	1	1	3	4	119
140012	2	1	8	1	1	 	 	 
140012	3	1	9	1	1	 	 	 
140012	4	1	10	4	0	3	4	385
140013	1	1	7	1	1	3	4	119
140013	2	1	8	1	1	 	 	 
140013	3	1	9	1	1	 	 	 
140013	4	0	 	 	 	 	 	 
140014	1	1	6	1	1	3	4	119
140014	2	1	7	1	1	 	 	 
140014	3	1	8	1	1	 	 	 
140014	4	1	9	4	1	 	 	 
140015	1	1	7	1	1	3	4	119
140015	2	1	8	1	1	 	 	 
140015	3	1	9	1	1	 	 	 
140015	4	0	 	 	0	 	 	 
140016	1	1	7	1	1	3	4	119
140016	2	1	8	1	1	 	 	 
140016	3	1	9	1	1	 	 	 
140016	4	1	10	4	0	3	4	385
140017	1	1	7	1	1	3	4	119
140017	2	1	8	1	1	 	 	 
140017	3	1	9	1	1	 	 	 
140017	4	1	10	4	0	3	4	385
140018	1	1	7	1	1	3	4	119
140018	2	1	8	1	1	 	 	 
140018	3	1	9	1	1	 	 	 
140018	4	1	10	4	0	1	4	390
140019	1	1	7	1	1	3	4	119
140019	2	1	8	1	1	 	 	 
140019	3	1	9	1	1	 	 	 
140019	4	0	 	 	 	 	 	 
140020	1	1	7	1	1	3	4	119
140020	2	1	8	1	1	 	 	 
140020	3	1	9	1	1	 	 	 
140020	4	1	10	4	0	3	4	385
140021	1	1	7	1	1	3	4	119
140021	2	1	8	1	1	 	 	 
140021	3	1	9	1	1	 	 	 
140021	4	1	10	4	0	3	4	385
140022	1	1	7	1	1	3	4	119
140022	2	1	8	1	1	 	 	 
140022	3	1	9	1	1	 	 	 
140022	4	0	 	 	 	 	 	 
140023	1	1	7	1	1	3	4	119
140023	2	1	8	1	1	 	 	 
140023	3	1	9	1	1	 	 	 
140023	4	1	10	4	0	3	4	385
140024	1	1	7	1	1	3	4	119
140024	2	1	8	1	1	 	 	 
140024	3	1	9	1	1	 	 	 
140024	4	1	10	4	0	3	4	385
140025	1	1	7	1	1	3	4	119
140025	2	1	8	1	1	 	 	 
140025	3	1	9	1	1	 	 	 
140025	4	0	 	 	 	 	 	 
140026	1	1	7	1	1	3	4	119
140026	2	1	8	1	1	 	 	 
140026	3	1	9	1	1	 	 	 
140026	4	1	10	4	0	3	4	385
140027	1	1	6	1	1	3	4	119
140027	2	1	7	1	1	 	 	 
140027	3	1	8	1	1	 	 	 
140027	4	1	9	4	1	 	 	 
140028	1	1	7	1	1	3	4	119
140028	2	1	8	1	1	 	 	 
140028	3	1	9	1	1	 	 	 
140028	4	1	10	4	0	3	4	385
140029	1	1	7	1	1	3	4	119
140029	2	1	8	1	1	 	 	 
140029	3	1	9	1	1	 	 	 
140029	4	0	 	 	 	 	 	 
140030	1	1	7	1	1	3	4	119
140030	2	1	8	1	1	 	 	 
140030	3	1	9	1	1	 	 	 
140030	4	1	10	4	0	3	4	385
140031	1	1	7	1	1	3	4	119
140031	2	1	8	1	1	 	 	 
140031	3	1	9	1	1	 	 	 
140031	4	0	 	 	 	 	 	 
140032	1	1	7	1	1	3	4	119
140032	2	1	8	1	1	 	 	 
140032	3	1	9	1	1	 	 	 
140032	4	1	10	4	0	3	4	385
140033	1	1	7	1	1	3	4	119
140033	2	1	8	1	1	 	 	 
140033	3	1	9	1	1	 	 	 
140033	4	1	10	4	0	3	4	385
140034	1	1	7	1	1	3	4	119
140034	2	1	8	1	1	 	 	 
140034	3	1	9	1	1	 	 	 
140034	4	1	10	4	0	3	4	385
140036	1	1	7	1	1	3	4	119
140036	2	1	8	1	1	 	 	 
140036	3	1	9	1	1	 	 	 
140036	4	1	10	4	0	3	4	385
140037	1	1	7	1	1	3	4	467
140037	2	1	8	1	1	 	 	 
140037	3	1	9	1	1	 	 	 
140037	4	1	10	4	0	3	4	385
140038	1	1	7	1	1	3	4	119
140038	2	1	8	1	1	 	 	 
140038	3	1	9	1	1	 	 	 
140038	4	1	10	4	0	5	4	390
140039	1	1	7	1	1	3	4	119
140039	2	1	8	1	1	 	 	 
140039	3	1	9	1	1	 	 	 
140039	4	1	10	4	0	5	4	390
140040	1	1	7	1	1	3	4	119
140040	2	1	8	1	1	 	 	 
140040	3	0	 	 	 	 	 	 
140040	4	0	 	 	 	 	 	 
140041	1	1	7	1	1	3	4	119
140041	2	1	8	1	1	 	 	 
140041	3	1	9	1	1	 	 	 
140041	4	1	10	4	0	3	4	385
140042	1	1	7	1	1	3	4	119
140042	2	1	8	1	1	 	 	 
140042	3	1	9	1	1	 	 	 
140042	4	1	10	4	0	8	4	389
140043	1	1	7	1	1	3	4	119
140043	2	1	8	1	1	 	 	 
140043	3	1	9	1	1	 	 	 
140043	4	0	 	 	 	 	 	 
140044	1	1	7	1	1	3	4	119
140044	2	1	8	1	1	 	 	 
140044	3	1	9	1	1	 	 	 
140044	4	1	10	4	0	3	4	385
140045	1	1	7	1	1	3	4	475
140045	2	1	8	1	1	 	 	 
140045	3	1	9	1	1	 	 	 
140045	4	1	10	4	0	3	4	1092
140046	1	1	7	1	1	3	4	119
140046	2	1	8	1	1	 	 	 
140046	3	1	9	1	1	 	 	 
140046	4	1	10	4	0	3	4	385
140047	1	1	7	1	1	3	4	119
140047	2	1	8	1	1	 	 	 
140047	3	1	9	1	1	 	 	 
140047	4	1	9	4	1	 	 	 
140048	1	1	6	1	1	3	4	119
140048	2	1	7	1	1	 	 	 
140048	3	1	8	1	1	 	 	 
140048	4	1	9	4	1	 	 	 
140049	1	1	7	1	1	3	4	119
140049	2	1	8	1	1	 	 	 
140049	3	1	9	1	1	 	 	 
140049	4	0	 	 	 	 	 	 
140050	1	1	7	1	1	3	4	119
140050	2	1	8	1	1	 	 	 
140050	3	1	9	1	1	 	 	 
140050	4	1	10	4	0	3	4	385
140051	1	1	7	1	1	3	4	119
140051	2	1	8	1	1	 	 	 
140051	3	1	9	1	1	 	 	 
140051	4	1	10	4	0	3	4	385
140052	1	1	7	1	1	3	98	548
140052	2	1	8	1	1	 	 	 
140052	3	1	9	1	1	 	 	 
140052	4	1	10	4	0	3	98	1212
140053	1	1	6	1	1	3	4	119
140053	2	1	7	1	1	 	 	 
140053	3	1	8	1	1	 	 	 
140053	4	1	9	4	1	 	 	 
140054	1	1	7	1	1	3	98	1181
140054	2	1	8	1	1	 	 	 
140054	3	1	9	1	1	 	 	 
140054	4	1	10	4	0	3	98	1205
140055	1	1	6	1	1	3	4	119
140055	2	1	7	1	1	 	 	 
140055	3	1	8	1	1	 	 	 
140055	4	1	9	4	1	 	 	 
140056	1	1	6	1	0	6	4	119
140056	2	1	7	1	1	 	 	 
140056	3	1	8	1	1	 	 	 
140056	4	1	9	4	1	 	 	 
140057	1	1	7	1	1	3	4	119
140057	2	1	8	1	1	 	 	 
140057	3	1	9	1	1	 	 	 
140057	4	1	10	4	0	3	4	385
140058	1	1	7	1	1	3	4	119
140058	2	1	8	1	1	 	 	 
140058	3	1	9	1	1	 	 	 
140058	4	1	10	4	0	3	4	385
140059	1	1	7	1	1	3	4	119
140059	2	1	8	1	1	 	 	 
140059	3	1	9	1	1	 	 	 
140059	4	1	10	4	0	3	4	385
140060	1	1	7	1	1	3	4	119
140060	2	1	8	1	1	 	 	 
140060	3	1	9	1	1	 	 	 
140060	4	0	 	 	 	 	 	 
140061	1	1	6	1	0	3	4	119
140061	2	1	7	1	1	 	 	 
140061	3	1	8	1	1	 	 	 
140061	4	1	9	4	1	 	 	 
140062	1	1	7	1	1	3	4	119
140062	2	1	8	1	1	 	 	 
140062	3	1	9	1	1	 	 	 
140062	4	1	9	4	1	 	 	 
140063	1	1	7	1	1	3	4	119
140063	2	1	8	1	1	 	 	 
140063	3	1	9	1	1	 	 	 
140063	4	1	10	4	0	3	4	385
140064	1	1	7	1	1	3	4	119
140064	2	1	8	1	1	 	 	 
140064	3	1	9	1	1	 	 	 
140064	4	1	10	4	0	3	4	385
140065	1	1	7	1	1	3	4	119
140065	2	1	8	1	1	 	 	 
140065	3	1	9	1	1	 	 	 
140065	4	1	10	4	0	3	4	385
140066	1	1	7	1	1	3	4	119
140066	2	0	 	 	 	 	 	 
140066	3	0	 	 	 	 	 	 
140066	4	0	 	 	 	 	 	 
140067	1	1	7	1	1	3	4	119
140067	2	1	8	1	1	 	 	 
140067	3	1	9	1	1	 	 	 
140067	4	1	10	4	0	3	4	385
140068	1	1	7	1	1	3	4	119
140068	2	1	8	1	1	 	 	 
140068	3	1	9	1	1	 	 	 
140068	4	0	 	 	 	 	 	 
140069	1	1	7	1	1	3	4	119
140069	2	1	8	1	1	 	 	 
140069	3	1	9	1	1	 	 	 
140069	4	1	10	4	0	3	4	385
140070	1	1	6	1	0	3	4	119
140070	2	1	7	1	1	 	 	 
140070	3	1	8	1	1	 	 	 
140070	4	1	9	4	1	 	 	 
140071	1	1	7	1	1	3	4	119
140071	2	1	8	1	1	 	 	 
140071	3	1	9	1	1	 	 	 
140071	4	1	10	4	0	1	4	390
