CHILDCODE	SCHCSTIDR4	FEESR4
191032	9	0
191032	10	0
191032	11	1000
191033	1	500
191033	2	750
191033	3	4000
191033	4	0
191033	5	0
191033	6	0
191033	7	0
191033	8	1650
191033	9	0
191033	10	0
191033	11	650
191034	1	1000
191034	2	670
191034	3	5000
191034	4	0
191034	5	0
191034	6	0
191034	7	0
191034	8	0
191034	9	1000
191034	10	0
191034	11	500
191035	1	0
191035	2	600
191035	3	0
191035	4	0
191035	5	5000
191035	6	0
191035	7	0
191035	8	1280
191035	9	0
191035	10	0
191035	11	500
191036	1	0
191036	2	0
191036	3	0
191036	4	0
191036	5	500
191036	6	0
191036	7	0
191036	8	0
191036	9	0
191036	10	0
191036	11	300
191037	1	0
191037	2	300
191037	3	0
191037	4	0
191037	5	0
191037	6	0
191037	7	0
191037	8	0
191037	9	0
191037	10	0
191037	11	400
191038	1	0
191038	2	175
191038	3	0
191038	4	0
191038	5	0
191038	6	600
191038	7	200
191038	8	0
191038	9	0
191038	10	300
191038	11	500
191039	1	0
191039	2	0
191039	3	0
191039	4	0
191039	5	43000
191039	6	0
191039	7	0
191039	8	0
191039	9	0
191039	10	0
191039	11	0
191040	1	0
191040	2	0
191040	3	0
191040	4	0
191040	5	0
191040	6	0
191040	7	0
191040	8	0
191040	9	0
191040	10	0
191040	11	300
191041	1	0
191041	2	0
191041	3	0
191041	4	0
191041	5	0
191041	6	0
191041	7	0
191041	8	0
191041	9	0
191041	10	0
191041	11	50
191042	1	0
191042	2	0
191042	3	0
191042	4	0
191042	5	0
191042	6	0
191042	7	0
191042	8	0
191042	9	0
191042	10	0
191042	11	600
191043	1	0
191043	2	500
191043	3	0
191043	4	0
191043	5	4000
191043	6	0
191043	7	0
191043	8	1500
191043	9	0
191043	10	0
191043	11	500
191044	1	0
191044	2	500
191044	3	0
191044	4	0
191044	5	5000
191044	6	0
191044	7	0
191044	8	0
191044	9	0
191044	10	0
191044	11	1000
191045	1	0
191045	2	1000
191045	3	35000
191045	4	0
191045	5	0
191045	6	0
191045	7	30000
191045	8	0
191045	9	0
191045	10	30000
191045	11	5000
191046	1	0
191046	2	0
191046	3	0
191046	4	0
191046	5	0
191046	6	0
191046	7	0
191046	8	0
191046	9	0
191046	10	0
191046	11	100
191047	1	0
191047	2	0
191047	3	0
191047	4	0
191047	5	1500
191047	6	0
191047	7	0
191047	8	0
191047	9	0
191047	10	0
191047	11	300
191048	1	0
191048	2	0
191048	3	0
191048	4	0
191048	5	0
191048	6	0
191048	7	0
191048	8	0
191048	9	0
191048	10	0
191048	11	50
191049	1	0
191049	2	0
191049	3	0
191049	4	0
191049	5	300
191049	6	0
191049	7	0
191049	8	0
191049	9	0
191049	10	0
191049	11	0
191050	1	0
191050	2	0
191050	3	0
191050	4	0
191050	5	0
191050	6	0
191050	7	0
191050	8	0
191050	9	0
191050	10	0
191050	11	50
201001	1	0
201001	2	500
201001	3	25000
201001	4	0
201001	5	0
201001	6	0
201001	7	0
201001	8	0
201001	9	0
201001	10	0
201001	11	2500
201002	1	0
201002	2	300
201002	3	0
201002	4	0
201002	5	2000
201002	6	0
201002	7	0
201002	8	1200
201002	9	0
201002	10	0
201002	11	600
201003	1	824
201003	2	750
201003	3	0
201003	4	0
201003	5	0
201003	6	0
201003	7	0
201003	8	455
201003	9	0
201003	10	0
201003	11	0
201004	1	0
201004	2	0
201004	3	100000
201004	4	12000
201004	5	0
201004	6	0
201004	7	0
201004	8	8000
201004	9	0
201004	10	20000
201004	11	50000
201005	1	55000
201005	2	500
201005	3	0
201005	4	0
201005	5	0
201005	6	0
201005	7	0
201005	8	0
201005	9	0
201005	10	0
201005	11	8500
201006	1	8000
201006	2	550
201006	3	0
201006	4	0
201006	5	0
201006	6	0
201006	7	0
201006	8	2700
201006	9	0
201006	10	0
201006	11	1200
201007	1	20000
201007	2	1000
201007	3	0
201007	4	0
201007	5	0
201007	6	0
201007	7	0
201007	8	0
201007	9	0
201007	10	0
201007	11	2000
201008	1	0
201008	2	0
201008	3	0
201008	4	0
201008	5	25000
201008	6	0
201008	7	0
201008	8	1560
201008	9	0
201008	10	11000
201008	11	2000
201009	1	300
201009	2	950
201009	3	0
201009	4	0
201009	5	15000
201009	6	0
201009	7	0
201009	8	1350
201009	9	0
201009	10	0
201009	11	1000
201010	1	100
201010	2	300
201010	3	25000
201010	4	0
201010	5	25400
201010	6	2000
201010	7	0
201010	8	1000
201010	9	0
201010	10	0
201010	11	5000
201011	1	300
201011	2	950
201011	3	0
201011	4	0
201011	5	15000
201011	6	0
201011	7	0
201011	8	1350
201011	9	0
201011	10	0
201011	11	1000
201012	1	0
201012	2	250
201012	3	0
201012	4	150
201012	5	0
201012	6	0
201012	7	0
201012	8	0
201012	9	0
201012	10	0
201012	11	1200
201013	1	500
201013	2	670
201013	3	5000
201013	4	0
201013	5	0
201013	6	0
201013	7	0
201013	8	3680
201013	9	0
201013	10	630
201013	11	2300
201014	1	0
201014	2	300
201014	3	0
201014	4	0
201014	5	0
201014	6	2400
201014	7	0
201014	8	0
201014	9	0
201014	10	0
201014	11	500
201015	1	4500
201015	2	600
201015	3	0
201015	4	0
201015	5	0
201015	6	0
201015	7	0
201015	8	550
201015	9	0
201015	10	0
201015	11	600
201016	1	0
201016	2	250
201016	3	0
201016	4	0
201016	5	0
201016	6	3000
201016	7	0
201016	8	0
201016	9	0
201016	10	0
201016	11	500
201017	1	560
201017	2	200
201017	3	0
201017	4	0
201017	5	0
201017	6	0
201017	7	0
201017	8	1260
201017	9	0
201017	10	0
201017	11	3000
201018	1	4200
201018	2	700
201018	3	3000
201018	4	0
201018	5	0
201018	6	0
201018	7	0
201018	8	0
201018	9	0
201018	10	0
201018	11	5000
201019	1	0
201019	2	0
201019	3	0
201019	4	0
201019	5	0
201019	6	0
201019	7	0
201019	8	0
201019	9	0
201019	10	25
201019	11	500
201020	1	0
201020	2	0
201020	3	0
201020	4	0
201020	5	0
201020	6	0
201020	7	0
201020	8	0
201020	9	0
201020	10	0
201020	11	4000
201021	1	250
201021	2	0
201021	3	0
201021	4	0
201021	5	0
201021	6	0
201021	7	0
201021	8	320
201021	9	0
201021	10	0
201021	11	0
201022	1	0
201022	2	66
201022	3	0
201022	4	0
201022	5	0
201022	6	0
201022	7	0
201022	8	0
201022	9	0
201022	10	0
201022	11	600
201023	1	2500
201023	2	700
201023	3	67700
201023	4	0
201023	5	0
201023	6	0
201023	7	0
201023	8	7920
201023	9	0
201023	10	1000
201023	11	7000
201024	1	0
201024	2	0
201024	3	0
201024	4	0
201024	5	0
201024	6	3000
201024	7	0
201024	8	0
201024	9	0
201024	10	0
201024	11	500
201025	1	0
201025	2	0
201025	3	0
201025	4	0
201025	5	8000
201025	6	0
201025	7	0
201025	8	0
201025	9	0
201025	10	0
201025	11	2000
201026	1	0
201026	2	0
201026	3	0
201026	4	0
201026	5	0
201026	6	0
201026	7	0
201026	8	0
201026	9	0
201026	10	0
201026	11	0
201027	1	0
201027	2	0
201027	3	0
201027	4	0
201027	5	28000
201027	6	0
201027	7	0
201027	8	2600
201027	9	0
201027	10	0
201027	11	4000
201028	1	13000
201028	2	2500
201028	3	0
201028	4	0
201028	5	0
201028	6	0
201028	7	0
201028	8	2000
201028	9	0
201028	10	0
201028	11	3000
201029	1	0
201029	2	0
201029	3	0
201029	4	0
201029	5	10000
201029	6	0
201029	7	0
201029	8	1380
201029	9	0
201029	10	0
201029	11	0
201030	1	450
201030	2	0
201030	3	0
201030	4	0
201030	5	0
201030	6	0
201030	7	1000
201030	8	1000
201030	9	0
201030	10	0
201030	11	0
201032	1	0
201032	2	900
201032	3	15000
201032	4	0
201032	5	0
201032	6	0
201032	7	0
201032	8	1260
201032	9	0
201032	10	500
201032	11	1500
201033	1	3000
201033	2	800
201033	3	35000
201033	4	0
201033	5	0
201033	6	0
201033	7	0
201033	8	1260
201033	9	0
201033	10	0
201033	11	800
201034	1	350
201034	2	0
201034	3	16000
201034	4	0
201034	5	0
201034	6	0
201034	7	0
201034	8	360
201034	9	0
201034	10	0
201034	11	600
201036	1	23000
201036	2	1500
201036	3	0
201036	4	0
201036	5	0
201036	6	0
201036	7	0
201036	8	1000
201036	9	0
201036	10	0
201036	11	5000
201037	1	0
201037	2	0
201037	3	0
201037	4	0
201037	5	10000
201037	6	0
201037	7	0
201037	8	0
201037	9	0
201037	10	0
201037	11	0
201038	1	5350
201038	2	650
201038	3	35000
201038	4	5000
201038	5	0
201038	6	0
201038	7	0
201038	8	8500
201038	9	0
201038	10	300
201038	11	5000
201039	1	0
201039	2	1300
201039	3	0
201039	4	0
201039	5	9000
201039	6	0
201039	7	0
201039	8	1400
201039	9	0
201039	10	27000
201039	11	2000
201040	1	0
201040	2	450
201040	3	0
201040	4	0
201040	5	20000
201040	6	0
201040	7	0
201040	8	10000
201040	9	0
201040	10	0
201040	11	4000
201041	1	0
201041	2	0
201041	3	0
201041	4	0
201041	5	0
201041	6	0
201041	7	0
201041	8	0
201041	9	0
201041	10	0
201041	11	0
201042	1	10000
201042	2	1000
201042	3	0
201042	4	0
201042	5	0
201042	6	0
201042	7	0
201042	8	0
201042	9	0
201042	10	2000
201042	11	0
201044	1	0
201044	2	0
201044	3	0
201044	4	0
201044	5	0
201044	6	0
201044	7	0
201044	8	0
201044	9	0
201044	10	0
201044	11	0
201045	1	0
201045	2	0
201045	3	0
201045	4	0
201045	5	0
201045	6	0
201045	7	0
201045	8	0
201045	9	0
201045	10	0
201045	11	0
201046	1	300
201046	2	0
201046	3	0
201046	4	0
201046	5	0
201046	6	0
201046	7	0
201046	8	0
201046	9	0
201046	10	0
201046	11	500
201047	1	0
201047	2	0
201047	3	0
201047	4	0
201047	5	6000
201047	6	0
201047	7	0
201047	8	0
201047	9	0
201047	10	0
201047	11	1400
201048	1	0
201048	2	0
201048	3	0
201048	4	0
201048	5	0
201048	6	0
201048	7	0
201048	8	0
201048	9	0
201048	10	0
201048	11	0
201049	1	0
201049	2	0
201049	3	0
201049	4	0
201049	5	0
201049	6	0
201049	7	0
201049	8	0
201049	9	0
201049	10	0
201049	11	0
201050	1	1400
201050	2	300
201050	3	0
201050	4	0
201050	5	0
201050	6	0
201050	7	0
201050	8	1000
201050	9	0
201050	10	0
201050	11	3000
201051	1	0
201051	2	0
201051	3	0
201051	4	0
201051	5	0
201051	6	0
201051	7	0
201051	8	0
201051	9	0
201051	10	0
201051	11	0
