CHILDCODE	LVSKIDR5	AYANR5	NMAMR5
120088	1	 	 
120088	2	 	 
120088	3	 	 
120088	4	 	 
120088	7	 	 
120088	8	 	 
120088	9	 	 
120088	13	 	 
120088	14	 	 
120088	15	 	 
120088	16	 	 
120088	17	 	 
120088	58	 	 
120089	1	0	 
120089	2	0	 
120089	3	0	 
120089	4	0	 
120089	7	0	 
120089	8	1	3
120089	9	0	 
120089	13	0	 
120089	14	0	 
120089	15	1	4
120089	16	0	 
120089	17	0	 
120089	58	0	 
120090	1	0	 
120090	2	0	 
120090	3	0	 
120090	4	0	 
120090	7	0	 
120090	8	0	 
120090	9	0	 
120090	13	0	 
120090	14	0	 
120090	15	0	 
120090	16	1	4
120090	17	0	 
120090	58	0	 
120092	1	0	 
120092	2	0	 
120092	3	0	 
120092	4	0	 
120092	7	0	 
120092	8	1	1
120092	9	0	 
120092	13	0	 
120092	14	0	 
120092	15	0	 
120092	16	0	 
120092	17	0	 
120092	58	0	 
120093	1	0	 
120093	2	0	 
120093	3	0	 
120093	4	0	 
120093	7	0	 
120093	8	1	3
120093	9	0	 
120093	13	0	 
120093	14	0	 
120093	15	0	 
120093	16	1	7
120093	17	0	 
120093	58	0	 
120094	1	0	 
120094	2	0	 
120094	3	0	 
120094	4	0	 
120094	7	0	 
120094	8	1	1
120094	9	0	 
120094	13	0	 
120094	14	0	 
120094	15	0	 
120094	16	1	2
120094	17	0	 
120094	58	0	 
120095	1	 	 
120095	2	 	 
120095	3	 	 
120095	4	 	 
120095	7	 	 
120095	8	 	 
120095	9	 	 
120095	13	 	 
120095	14	 	 
120095	15	 	 
120095	16	 	 
120095	17	 	 
120095	58	 	 
120096	1	0	 
120096	2	0	 
120096	3	0	 
120096	4	0	 
120096	7	0	 
120096	8	0	 
120096	9	0	 
120096	13	0	 
120096	14	0	 
120096	15	1	6
120096	16	1	10
120096	17	0	 
120096	58	0	 
120097	1	 	 
120097	2	 	 
120097	3	 	 
120097	4	 	 
120097	7	 	 
120097	8	 	 
120097	9	 	 
120097	13	 	 
120097	14	 	 
120097	15	 	 
120097	16	 	 
120097	17	 	 
120097	58	 	 
120098	1	0	 
120098	2	0	 
120098	3	0	 
120098	4	0	 
120098	7	0	 
120098	8	1	3
120098	9	0	 
120098	13	0	 
120098	14	0	 
120098	15	1	1
120098	16	1	10
120098	17	0	 
120098	58	0	 
120099	1	0	 
120099	2	0	 
120099	3	0	 
120099	4	1	1
120099	7	0	 
120099	8	0	 
120099	9	0	 
120099	13	0	 
120099	14	0	 
120099	15	0	 
120099	16	0	 
120099	17	0	 
120099	58	0	 
120100	1	0	 
120100	2	0	 
120100	3	0	 
120100	4	0	 
120100	7	0	 
120100	8	0	 
120100	9	0	 
120100	13	0	 
120100	14	0	 
120100	15	0	 
120100	16	1	13
120100	17	0	 
120100	58	0	 
120114	1	 	 
120114	2	 	 
120114	3	 	 
120114	4	 	 
120114	7	 	 
120114	8	 	 
120114	9	 	 
120114	13	 	 
120114	14	 	 
120114	15	 	 
120114	16	 	 
120114	17	 	 
120114	58	 	 
120115	1	0	 
120115	2	0	 
120115	3	0	 
120115	4	0	 
120115	7	0	 
120115	8	0	 
120115	9	0	 
120115	13	0	 
120115	14	0	 
120115	15	1	3
120115	16	0	 
120115	17	0	 
120115	58	0	 
120121	1	0	 
120121	2	0	 
120121	3	0	 
120121	4	0	 
120121	7	0	 
120121	8	0	 
120121	9	0	 
120121	13	0	 
120121	14	0	 
120121	15	1	3
120121	16	0	 
120121	17	0	 
120121	58	0	 
120124	1	0	 
120124	2	0	 
120124	3	0	 
120124	4	0	 
120124	7	0	 
120124	8	1	1
120124	9	0	 
120124	13	0	 
120124	14	0	 
120124	15	0	 
120124	16	1	12
120124	17	0	 
120124	58	0	 
120125	1	0	 
120125	2	0	 
120125	3	0	 
120125	4	0	 
120125	7	0	 
120125	8	0	 
120125	9	0	 
120125	13	0	 
120125	14	0	 
120125	15	1	2
120125	16	1	8
120125	17	0	 
120125	58	0	 
120126	1	0	 
120126	2	0	 
120126	3	0	 
120126	4	0	 
120126	7	0	 
120126	8	1	3
120126	9	0	 
120126	13	0	 
120126	14	0	 
120126	15	0	 
120126	16	0	 
120126	17	0	 
120126	58	0	 
120133	1	 	 
120133	2	 	 
120133	3	 	 
120133	4	 	 
120133	7	 	 
120133	8	 	 
120133	9	 	 
120133	13	 	 
120133	14	 	 
120133	15	 	 
120133	16	 	 
120133	17	 	 
120133	58	 	 
120134	1	0	 
120134	2	0	 
120134	3	0	 
120134	4	1	4
120134	7	0	 
120134	8	0	 
120134	9	0	 
120134	13	0	 
120134	14	0	 
120134	15	0	 
120134	16	0	 
120134	17	0	 
120134	58	0	 
120135	1	0	 
120135	2	0	 
120135	3	0	 
120135	4	0	 
120135	7	0	 
120135	8	1	3
120135	9	0	 
120135	13	0	 
120135	14	0	 
120135	15	1	1
120135	16	1	5
120135	17	0	 
120135	58	0	 
120136	1	 	 
120136	2	 	 
120136	3	 	 
120136	4	 	 
120136	7	 	 
120136	8	 	 
120136	9	 	 
120136	13	 	 
120136	14	 	 
120136	15	 	 
120136	16	 	 
120136	17	 	 
120136	58	 	 
120139	1	0	 
120139	2	0	 
120139	3	0	 
120139	4	0	 
120139	7	0	 
120139	8	0	 
120139	9	0	 
120139	13	0	 
120139	14	0	 
120139	15	1	1
120139	16	1	15
120139	17	0	 
120139	58	0	 
120140	1	0	 
120140	2	0	 
120140	3	0	 
120140	4	0	 
120140	7	0	 
120140	8	0	 
120140	9	0	 
120140	13	0	 
120140	14	0	 
120140	15	1	2
120140	16	0	 
120140	17	0	 
120140	58	0	 
120141	1	 	 
120141	2	 	 
120141	3	 	 
120141	4	 	 
120141	7	 	 
120141	8	 	 
120141	9	 	 
120141	13	 	 
120141	14	 	 
120141	15	 	 
120141	16	 	 
120141	17	 	 
120141	58	 	 
120142	1	0	 
120142	2	0	 
120142	3	0	 
120142	4	0	 
120142	7	0	 
120142	8	0	 
120142	9	0	 
120142	13	0	 
120142	14	0	 
120142	15	0	 
120142	16	1	6
120142	17	0	 
120142	58	0	 
120146	1	0	 
120146	2	0	 
120146	3	0	 
120146	4	0	 
120146	7	0	 
120146	8	1	3
120146	9	0	 
120146	13	0	 
120146	14	0	 
120146	15	0	 
120146	16	1	3
120146	17	0	 
120146	58	0	 
120148	1	0	 
120148	2	0	 
120148	3	0	 
120148	4	0	 
120148	7	0	 
120148	8	1	1
120148	9	0	 
120148	13	0	 
120148	14	0	 
120148	15	1	1
120148	16	1	12
120148	17	0	 
120148	58	0	 
120150	1	 	 
120150	2	 	 
120150	3	 	 
120150	4	 	 
120150	7	 	 
120150	8	 	 
120150	9	 	 
120150	13	 	 
120150	14	 	 
120150	15	 	 
120150	16	 	 
120150	17	 	 
120150	58	 	 
130001	1	 	 
130001	2	 	 
130001	3	 	 
130001	4	 	 
130001	7	 	 
130001	8	 	 
130001	9	 	 
130001	13	 	 
130001	14	 	 
130001	15	 	 
130001	16	 	 
130001	17	 	 
130001	58	 	 
130002	1	0	 
130002	2	0	 
130002	3	0	 
130002	4	0	 
130002	7	0	 
130002	8	0	 
130002	9	0	 
130002	13	0	 
130002	14	0	 
130002	15	1	10
130002	16	1	10
130002	17	0	 
130002	58	0	 
130003	1	 	 
130003	2	 	 
130003	3	 	 
130003	4	 	 
130003	7	 	 
130003	8	 	 
130003	9	 	 
130003	13	 	 
130003	14	 	 
130003	15	 	 
130003	16	 	 
130003	17	 	 
130003	58	 	 
130004	1	0	 
130004	2	0	 
130004	3	0	 
130004	4	0	 
130004	7	0	 
130004	8	0	 
130004	9	0	 
130004	13	0	 
130004	14	0	 
130004	15	0	 
130004	16	1	10
130004	17	0	 
130004	58	0	 
130005	1	 	 
130005	2	 	 
130005	3	 	 
130005	4	 	 
130005	7	 	 
130005	8	 	 
130005	9	 	 
130005	13	 	 
130005	14	 	 
130005	15	 	 
130005	16	 	 
130005	17	 	 
130005	58	 	 
130006	1	 	 
130006	2	 	 
130006	3	 	 
130006	4	 	 
130006	7	 	 
130006	8	 	 
130006	9	 	 
130006	13	 	 
130006	14	 	 
130006	15	 	 
130006	16	 	 
130006	17	 	 
130006	58	 	 
130007	1	0	 
130007	2	0	 
130007	3	0	 
130007	4	0	 
130007	7	0	 
130007	8	0	 
130007	9	0	 
130007	13	0	 
130007	14	0	 
130007	15	0	 
130007	16	0	 
130007	17	0	 
130007	58	1	150
130008	1	 	 
130008	2	 	 
130008	3	 	 
130008	4	 	 
130008	7	 	 
130008	8	 	 
130008	9	 	 
130008	13	 	 
130008	14	 	 
130008	15	 	 
130008	16	 	 
130008	17	 	 
130008	58	 	 
130009	1	 	 
130009	2	 	 
130009	3	 	 
130009	4	 	 
130009	7	 	 
130009	8	 	 
130009	9	 	 
130009	13	 	 
130009	14	 	 
130009	15	 	 
130009	16	 	 
130009	17	 	 
130009	58	 	 
130010	1	 	 
130010	2	 	 
130010	3	 	 
130010	4	 	 
130010	7	 	 
130010	8	 	 
130010	9	 	 
130010	13	 	 
130010	14	 	 
130010	15	 	 
130010	16	 	 
130010	17	 	 
130010	58	 	 
130011	1	1	4
130011	2	0	 
130011	3	0	 
130011	4	0	 
130011	7	0	 
130011	8	1	3
130011	9	0	 
130011	13	0	 
130011	14	0	 
130011	15	1	4
130011	16	1	12
130011	17	0	 
130011	58	0	 
130012	1	0	 
130012	2	0	 
130012	3	0	 
130012	4	0	 
130012	7	0	 
130012	8	0	 
130012	9	0	 
130012	13	0	 
130012	14	0	 
130012	15	0	 
130012	16	1	10
130012	17	0	 
130012	58	0	 
130013	1	 	 
130013	2	 	 
130013	3	 	 
130013	4	 	 
130013	7	 	 
130013	8	 	 
130013	9	 	 
130013	13	 	 
130013	14	 	 
130013	15	 	 
130013	16	 	 
130013	17	 	 
130013	58	 	 
130014	1	 	 
130014	2	 	 
130014	3	 	 
130014	4	 	 
130014	7	 	 
130014	8	 	 
130014	9	 	 
130014	13	 	 
130014	14	 	 
130014	15	 	 
130014	16	 	 
130014	17	 	 
130014	58	 	 
130015	1	0	 
130015	2	0	 
130015	3	0	 
130015	4	0	 
130015	7	0	 
130015	8	0	 
130015	9	0	 
130015	13	0	 
130015	14	0	 
130015	15	0	 
130015	16	1	7
130015	17	0	 
130015	58	0	 
130016	1	0	 
130016	2	0	 
130016	3	0	 
130016	4	0	 
130016	7	0	 
130016	8	0	 
130016	9	0	 
130016	13	0	 
130016	14	0	 
130016	15	0	 
130016	16	1	8
130016	17	0	 
130016	58	0	 
130017	1	0	 
130017	2	0	 
130017	3	0	 
130017	4	0	 
130017	7	0	 
130017	8	0	 
130017	9	0	 
130017	13	0	 
130017	14	0	 
130017	15	0	 
130017	16	1	4
130017	17	0	 
130017	58	0	 
130019	1	0	 
130019	2	0	 
130019	3	0	 
130019	4	0	 
130019	7	0	 
130019	8	0	 
130019	9	0	 
130019	13	0	 
130019	14	0	 
130019	15	0	 
130019	16	1	12
130019	17	0	 
130019	58	0	 
130020	1	0	 
130020	2	0	 
130020	3	0	 
130020	4	0	 
130020	7	0	 
130020	8	0	 
130020	9	0	 
130020	13	0	 
130020	14	0	 
130020	15	0	 
130020	16	1	3
130020	17	0	 
130020	58	0	 
130021	1	 	 
130021	2	 	 
130021	3	 	 
130021	4	 	 
130021	7	 	 
130021	8	 	 
130021	9	 	 
130021	13	 	 
130021	14	 	 
130021	15	 	 
130021	16	 	 
130021	17	 	 
130021	58	 	 
130022	1	 	 
130022	2	 	 
130022	3	 	 
130022	4	 	 
130022	7	 	 
130022	8	 	 
130022	9	 	 
130022	13	 	 
130022	14	 	 
130022	15	 	 
130022	16	 	 
130022	17	 	 
130022	58	 	 
130023	1	0	 
130023	2	0	 
130023	3	0	 
130023	4	0	 
130023	7	0	 
130023	8	0	 
130023	9	0	 
130023	13	0	 
130023	14	0	 
130023	15	0	 
130023	16	1	15
130023	17	0	 
130023	58	0	 
130024	1	 	 
130024	2	 	 
130024	3	 	 
130024	4	 	 
130024	7	 	 
130024	8	 	 
130024	9	 	 
130024	13	 	 
130024	14	 	 
130024	15	 	 
130024	16	 	 
130024	17	 	 
130024	58	 	 
130025	1	 	 
130025	2	 	 
130025	3	 	 
130025	4	 	 
130025	7	 	 
130025	8	 	 
130025	9	 	 
130025	13	 	 
130025	14	 	 
130025	15	 	 
130025	16	 	 
130025	17	 	 
130025	58	 	 
130026	1	0	 
130026	2	0	 
130026	3	0	 
130026	4	0	 
130026	7	0	 
130026	8	0	 
130026	9	0	 
130026	13	0	 
130026	14	0	 
130026	15	1	8
130026	16	1	15
130026	17	0	 
130026	58	1	80
130027	1	0	 
130027	2	0	 
130027	3	0	 
130027	4	0	 
130027	7	0	 
130027	8	0	 
130027	9	0	 
130027	13	0	 
130027	14	0	 
130027	15	0	 
130027	16	1	15
130027	17	0	 
130027	58	0	 
130028	1	0	 
130028	2	0	 
130028	3	0	 
130028	4	0	 
130028	7	0	 
130028	8	0	 
130028	9	0	 
130028	13	0	 
130028	14	0	 
130028	15	0	 
130028	16	1	18
130028	17	0	 
130028	58	0	 
130029	1	 	 
130029	2	 	 
130029	3	 	 
130029	4	 	 
130029	7	 	 
130029	8	 	 
130029	9	 	 
130029	13	 	 
130029	14	 	 
130029	15	 	 
130029	16	 	 
130029	17	 	 
130029	58	 	 
130030	1	0	 
130030	2	0	 
130030	3	0	 
130030	4	0	 
130030	7	0	 
130030	8	0	 
130030	9	0	 
130030	13	0	 
130030	14	0	 
130030	15	0	 
130030	16	1	10
130030	17	0	 
130030	58	0	 
130032	1	 	 
130032	2	 	 
130032	3	 	 
130032	4	 	 
130032	7	 	 
130032	8	 	 
130032	9	 	 
130032	13	 	 
130032	14	 	 
130032	15	 	 
130032	16	 	 
130032	17	 	 
130032	58	 	 
130033	1	 	 
130033	2	 	 
130033	3	 	 
130033	4	 	 
130033	7	 	 
130033	8	 	 
130033	9	 	 
130033	13	 	 
130033	14	 	 
130033	15	 	 
130033	16	 	 
130033	17	 	 
130033	58	 	 
130034	1	 	 
130034	2	 	 
130034	3	 	 
130034	4	 	 
130034	7	 	 
130034	8	 	 
130034	9	 	 
130034	13	 	 
130034	14	 	 
130034	15	 	 
130034	16	 	 
130034	17	 	 
130034	58	 	 
130035	1	0	 
130035	2	0	 
130035	3	0	 
130035	4	0	 
130035	7	0	 
130035	8	0	 
130035	9	0	 
130035	13	0	 
130035	14	0	 
130035	15	0	 
130035	16	1	20
130035	17	0	 
130035	58	0	 
130036	1	0	 
130036	2	0	 
130036	3	0	 
130036	4	0	 
130036	7	0	 
130036	8	0	 
130036	9	0	 
130036	13	0	 
130036	14	0	 
130036	15	0	 
130036	16	1	30
130036	17	0	 
130036	58	0	 
130037	1	 	 
130037	2	 	 
130037	3	 	 
130037	4	 	 
130037	7	 	 
130037	8	 	 
130037	9	 	 
130037	13	 	 
130037	14	 	 
130037	15	 	 
130037	16	 	 
130037	17	 	 
130037	58	 	 
130038	1	 	 
130038	2	 	 
130038	3	 	 
130038	4	 	 
130038	7	 	 
130038	8	 	 
130038	9	 	 
130038	13	 	 
130038	14	 	 
130038	15	 	 
130038	16	 	 
130038	17	 	 
130038	58	 	 
130039	1	0	 
130039	2	0	 
130039	3	0	 
130039	4	0	 
130039	7	0	 
130039	8	0	 
130039	9	0	 
130039	13	0	 
130039	14	0	 
130039	15	0	 
130039	16	1	6
130039	17	0	 
130039	58	0	 
130040	1	0	 
130040	2	0	 
130040	3	0	 
130040	4	0	 
130040	7	0	 
130040	8	0	 
130040	9	0	 
130040	13	0	 
130040	14	0	 
130040	15	1	6
130040	16	0	 
130040	17	0	 
130040	58	1	20
130041	1	0	 
130041	2	0	 
130041	3	0	 
130041	4	0	 
130041	7	0	 
130041	8	0	 
130041	9	0	 
130041	13	0	 
130041	14	0	 
130041	15	0	 
130041	16	1	10
130041	17	0	 
130041	58	0	 
130042	1	 	 
130042	2	 	 
130042	3	 	 
130042	4	 	 
130042	7	 	 
130042	8	 	 
130042	9	 	 
130042	13	 	 
130042	14	 	 
130042	15	 	 
130042	16	 	 
130042	17	 	 
130042	58	 	 
130043	1	 	 
130043	2	 	 
130043	3	 	 
130043	4	 	 
130043	7	 	 
130043	8	 	 
130043	9	 	 
130043	13	 	 
130043	14	 	 
130043	15	 	 
130043	16	 	 
130043	17	 	 
130043	58	 	 
130044	1	 	 
130044	2	 	 
130044	3	 	 
130044	4	 	 
130044	7	 	 
130044	8	 	 
130044	9	 	 
130044	13	 	 
130044	14	 	 
130044	15	 	 
130044	16	 	 
130044	17	 	 
130044	58	 	 
130045	1	0	 
130045	2	0	 
130045	3	0	 
130045	4	0	 
130045	7	0	 
130045	8	0	 
130045	9	0	 
130045	13	0	 
130045	14	0	 
130045	15	0	 
130045	16	1	7
130045	17	0	 
130045	58	0	 
130046	1	 	 
130046	2	 	 
130046	3	 	 
130046	4	 	 
130046	7	 	 
130046	8	 	 
130046	9	 	 
130046	13	 	 
130046	14	 	 
130046	15	 	 
130046	16	 	 
130046	17	 	 
130046	58	 	 
130047	1	 	 
130047	2	 	 
130047	3	 	 
130047	4	 	 
130047	7	 	 
130047	8	 	 
130047	9	 	 
130047	13	 	 
130047	14	 	 
130047	15	 	 
130047	16	 	 
130047	17	 	 
130047	58	 	 
130048	1	0	 
130048	2	0	 
130048	3	0	 
130048	4	0	 
130048	7	0	 
130048	8	0	 
130048	9	0	 
130048	13	0	 
130048	14	0	 
130048	15	0	 
130048	16	1	20
130048	17	0	 
130048	58	0	 
130049	1	 	 
130049	2	 	 
130049	3	 	 
130049	4	 	 
130049	7	 	 
130049	8	 	 
130049	9	 	 
130049	13	 	 
130049	14	 	 
130049	15	 	 
130049	16	 	 
130049	17	 	 
130049	58	 	 
130050	1	 	 
130050	2	 	 
130050	3	 	 
130050	4	 	 
130050	7	 	 
130050	8	 	 
130050	9	 	 
130050	13	 	 
130050	14	 	 
130050	15	 	 
130050	16	 	 
130050	17	 	 
130050	58	 	 
130051	1	0	 
130051	2	0	 
130051	3	0	 
130051	4	0	 
130051	7	0	 
130051	8	0	 
130051	9	0	 
130051	13	0	 
130051	14	0	 
130051	15	1	2
130051	16	0	 
130051	17	0	 
130051	58	1	30
130052	1	0	 
130052	2	0	 
130052	3	0	 
130052	4	0	 
130052	7	0	 
130052	8	0	 
130052	9	0	 
130052	13	0	 
130052	14	0	 
130052	15	0	 
130052	16	1	20
130052	17	0	 
130052	58	0	 
130053	1	0	 
130053	2	0	 
130053	3	0	 
130053	4	0	 
130053	7	0	 
130053	8	0	 
130053	9	0	 
130053	13	0	 
130053	14	0	 
130053	15	0	 
130053	16	1	40
130053	17	0	 
130053	58	0	 
130054	1	 	 
130054	2	 	 
130054	3	 	 
130054	4	 	 
130054	7	 	 
130054	8	 	 
130054	9	 	 
130054	13	 	 
130054	14	 	 
130054	15	 	 
130054	16	 	 
130054	17	 	 
130054	58	 	 
130055	1	 	 
130055	2	 	 
130055	3	 	 
130055	4	 	 
130055	7	 	 
130055	8	 	 
130055	9	 	 
130055	13	 	 
130055	14	 	 
130055	15	 	 
130055	16	 	 
130055	17	 	 
130055	58	 	 
130056	1	 	 
130056	2	 	 
130056	3	 	 
130056	4	 	 
130056	7	 	 
130056	8	 	 
130056	9	 	 
130056	13	 	 
130056	14	 	 
130056	15	 	 
130056	16	 	 
130056	17	 	 
130056	58	 	 
130057	1	0	 
130057	2	0	 
130057	3	0	 
130057	4	0	 
130057	7	0	 
130057	8	0	 
130057	9	0	 
130057	13	0	 
130057	14	0	 
130057	15	0	 
130057	16	1	20
130057	17	0	 
130057	58	0	 
130058	1	 	 
130058	2	 	 
130058	3	 	 
130058	4	 	 
130058	7	 	 
130058	8	 	 
130058	9	 	 
130058	13	 	 
130058	14	 	 
130058	15	 	 
130058	16	 	 
130058	17	 	 
130058	58	 	 
130059	1	0	 
130059	2	0	 
130059	3	0	 
130059	4	0	 
130059	7	0	 
130059	8	0	 
130059	9	0	 
130059	13	0	 
130059	14	0	 
130059	15	1	5
130059	16	1	500
130059	17	0	 
130059	58	1	65
130060	1	0	 
130060	2	0	 
130060	3	0	 
130060	4	0	 
130060	7	0	 
130060	8	0	 
130060	9	0	 
130060	13	0	 
130060	14	0	 
130060	15	1	20
130060	16	0	 
130060	17	0	 
130060	58	0	 
130061	1	 	 
130061	2	 	 
130061	3	 	 
130061	4	 	 
130061	7	 	 
130061	8	 	 
130061	9	 	 
130061	13	 	 
130061	14	 	 
130061	15	 	 
130061	16	 	 
130061	17	 	 
130061	58	 	 
130063	1	 	 
130063	2	 	 
130063	3	 	 
130063	4	 	 
130063	7	 	 
130063	8	 	 
130063	9	 	 
130063	13	 	 
130063	14	 	 
130063	15	 	 
130063	16	 	 
130063	17	 	 
130063	58	 	 
130064	1	0	 
130064	2	0	 
130064	3	0	 
130064	4	0	 
130064	7	0	 
130064	8	0	 
130064	9	0	 
130064	13	0	 
130064	14	0	 
130064	15	0	 
130064	16	1	15
130064	17	0	 
130064	58	0	 
130065	1	0	 
130065	2	0	 
130065	3	0	 
130065	4	0	 
130065	7	0	 
130065	8	0	 
130065	9	0	 
130065	13	0	 
130065	14	0	 
130065	15	0	 
130065	16	1	15
130065	17	0	 
130065	58	0	 
130066	1	 	 
130066	2	 	 
130066	3	 	 
130066	4	 	 
130066	7	 	 
130066	8	 	 
130066	9	 	 
130066	13	 	 
130066	14	 	 
130066	15	 	 
130066	16	 	 
130066	17	 	 
130066	58	 	 
130067	1	0	 
130067	2	0	 
130067	3	0	 
130067	4	0	 
130067	7	0	 
130067	8	0	 
130067	9	0	 
130067	13	0	 
130067	14	0	 
130067	15	0	 
130067	16	1	10
130067	17	0	 
130067	58	0	 
130068	1	0	 
130068	2	0	 
130068	3	0	 
130068	4	0	 
130068	7	0	 
130068	8	0	 
130068	9	0	 
130068	13	0	 
130068	14	0	 
130068	15	0	 
130068	16	1	20
130068	17	0	 
130068	58	0	 
130069	1	0	 
130069	2	0	 
130069	3	0	 
130069	4	0	 
130069	7	0	 
130069	8	0	 
130069	9	0	 
130069	13	0	 
130069	14	0	 
130069	15	0	 
130069	16	1	20
130069	17	0	 
130069	58	0	 
130070	1	0	 
130070	2	0	 
130070	3	0	 
130070	4	0	 
130070	7	0	 
130070	8	0	 
130070	9	0	 
130070	13	0	 
130070	14	0	 
130070	15	0	 
130070	16	1	10
130070	17	0	 
130070	58	0	 
130071	1	 	 
130071	2	 	 
130071	3	 	 
130071	4	 	 
130071	7	 	 
130071	8	 	 
130071	9	 	 
130071	13	 	 
130071	14	 	 
130071	15	 	 
130071	16	 	 
130071	17	 	 
130071	58	 	 
130072	1	0	 
130072	2	0	 
130072	3	0	 
130072	4	0	 
130072	7	0	 
130072	8	0	 
130072	9	0	 
130072	13	0	 
130072	14	0	 
130072	15	0	 
130072	16	1	10
130072	17	0	 
130072	58	0	 
130073	1	 	 
130073	2	 	 
130073	3	 	 
130073	4	 	 
130073	7	 	 
130073	8	 	 
130073	9	 	 
130073	13	 	 
130073	14	 	 
130073	15	 	 
130073	16	 	 
130073	17	 	 
130073	58	 	 
130074	1	 	 
130074	2	 	 
130074	3	 	 
130074	4	 	 
130074	7	 	 
130074	8	 	 
130074	9	 	 
130074	13	 	 
130074	14	 	 
130074	15	 	 
130074	16	 	 
130074	17	 	 
130074	58	 	 
130075	1	 	 
130075	2	 	 
130075	3	 	 
130075	4	 	 
130075	7	 	 
130075	8	 	 
130075	9	 	 
130075	13	 	 
130075	14	 	 
130075	15	 	 
130075	16	 	 
130075	17	 	 
130075	58	 	 
130076	1	0	 
130076	2	0	 
130076	3	0	 
130076	4	0	 
130076	7	0	 
130076	8	0	 
130076	9	0	 
130076	13	0	 
130076	14	0	 
130076	15	0	 
130076	16	1	6
130076	17	0	 
130076	58	0	 
130077	1	0	 
130077	2	1	2
130077	3	0	 
130077	4	0	 
130077	7	0	 
130077	8	0	 
130077	9	0	 
130077	13	0	 
130077	14	0	 
130077	15	0	 
130077	16	0	 
130077	17	0	 
130077	58	0	 
130078	1	0	 
130078	2	0	 
130078	3	0	 
130078	4	0	 
130078	7	0	 
130078	8	0	 
130078	9	0	 
130078	13	0	 
130078	14	0	 
130078	15	0	 
130078	16	1	15
130078	17	0	 
130078	58	0	 
130079	1	 	 
130079	2	 	 
130079	3	 	 
130079	4	 	 
130079	7	 	 
130079	8	 	 
130079	9	 	 
130079	13	 	 
130079	14	 	 
130079	15	 	 
130079	16	 	 
130079	17	 	 
130079	58	 	 
130080	1	 	 
130080	2	 	 
130080	3	 	 
130080	4	 	 
130080	7	 	 
130080	8	 	 
130080	9	 	 
130080	13	 	 
130080	14	 	 
130080	15	 	 
130080	16	 	 
130080	17	 	 
130080	58	 	 
130081	1	 	 
130081	2	 	 
130081	3	 	 
130081	4	 	 
130081	7	 	 
130081	8	 	 
130081	9	 	 
130081	13	 	 
130081	14	 	 
130081	15	 	 
130081	16	 	 
130081	17	 	 
130081	58	 	 
130082	1	0	 
130082	2	0	 
130082	3	0	 
130082	4	0	 
130082	7	0	 
130082	8	0	 
130082	9	0	 
130082	13	0	 
130082	14	0	 
130082	15	0	 
130082	16	0	 
130082	17	0	 
130082	58	1	3
130083	1	 	 
130083	2	 	 
130083	3	 	 
130083	4	 	 
130083	7	 	 
130083	8	 	 
130083	9	 	 
130083	13	 	 
130083	14	 	 
130083	15	 	 
130083	16	 	 
130083	17	 	 
130083	58	 	 
130085	1	 	 
130085	2	 	 
130085	3	 	 
130085	4	 	 
130085	7	 	 
130085	8	 	 
130085	9	 	 
130085	13	 	 
130085	14	 	 
130085	15	 	 
130085	16	 	 
130085	17	 	 
130085	58	 	 
130086	1	0	 
130086	2	0	 
130086	3	0	 
130086	4	0	 
130086	7	0	 
130086	8	0	 
130086	9	0	 
130086	13	0	 
130086	14	0	 
130086	15	0	 
130086	16	1	30
130086	17	0	 
130086	58	0	 
130087	1	0	 
130087	2	0	 
130087	3	0	 
130087	4	0	 
130087	7	0	 
130087	8	0	 
130087	9	0	 
130087	13	0	 
130087	14	0	 
130087	15	1	15
130087	16	1	10
130087	17	0	 
130087	58	1	150
130088	1	 	 
130088	2	 	 
130088	3	 	 
130088	4	 	 
130088	7	 	 
130088	8	 	 
130088	9	 	 
130088	13	 	 
130088	14	 	 
130088	15	 	 
130088	16	 	 
130088	17	 	 
130088	58	 	 
130089	1	 	 
130089	2	 	 
130089	3	 	 
130089	4	 	 
130089	7	 	 
130089	8	 	 
130089	9	 	 
130089	13	 	 
130089	14	 	 
130089	15	 	 
130089	16	 	 
130089	17	 	 
130089	58	 	 
130090	1	0	 
130090	2	0	 
130090	3	0	 
130090	4	0	 
130090	7	0	 
130090	8	0	 
130090	9	0	 
130090	13	0	 
130090	14	0	 
130090	15	1	5
130090	16	0	 
130090	17	0	 
130090	58	1	8
130091	1	 	 
130091	2	 	 
130091	3	 	 
130091	4	 	 
130091	7	 	 
130091	8	 	 
130091	9	 	 
130091	13	 	 
130091	14	 	 
130091	15	 	 
130091	16	 	 
130091	17	 	 
130091	58	 	 
130092	1	0	 
130092	2	0	 
130092	3	0	 
130092	4	0	 
130092	7	0	 
130092	8	0	 
130092	9	0	 
130092	13	0	 
130092	14	0	 
130092	15	0	 
130092	16	1	7
130092	17	0	 
130092	58	0	 
130093	1	 	 
130093	2	 	 
130093	3	 	 
130093	4	 	 
130093	7	 	 
130093	8	 	 
130093	9	 	 
130093	13	 	 
130093	14	 	 
130093	15	 	 
130093	16	 	 
130093	17	 	 
130093	58	 	 
130094	1	 	 
130094	2	 	 
130094	3	 	 
130094	4	 	 
130094	7	 	 
130094	8	 	 
130094	9	 	 
130094	13	 	 
130094	14	 	 
130094	15	 	 
130094	16	 	 
130094	17	 	 
130094	58	 	 
130095	1	 	 
130095	2	 	 
130095	3	 	 
130095	4	 	 
130095	7	 	 
