CHILDCODE	SLVSIDR5	SOWNLVR5	SNMOWNR5	SVLOWNR5
131038	4	 	 	 
131038	6	 	 	 
131038	9	 	 	 
131038	10	 	 	 
131038	11	 	 	 
131038	12	 	 	 
131038	13	 	 	 
131038	14	 	 	 
131038	15	 	 	 
131038	16	 	 	 
131038	17	 	 	 
131038	31	 	 	 
131038	32	 	 	 
131039	1	0	 	 
131039	2	1	1	3000
131039	3	0	 	 
131039	4	0	 	 
131039	6	0	 	 
131039	9	0	 	 
131039	10	0	 	 
131039	11	0	 	 
131039	12	0	 	 
131039	13	1	2	1300
131039	14	0	 	 
131039	15	0	 	 
131039	16	0	 	 
131039	17	0	 	 
131039	31	0	 	 
131039	32	0	 	 
131041	1	 	 	 
131041	2	 	 	 
131041	3	 	 	 
131041	4	 	 	 
131041	6	 	 	 
131041	9	 	 	 
131041	10	 	 	 
131041	11	 	 	 
131041	12	 	 	 
131041	13	 	 	 
131041	14	 	 	 
131041	15	 	 	 
131041	16	 	 	 
131041	17	 	 	 
131041	31	 	 	 
131041	32	 	 	 
131042	1	 	 	 
131042	2	 	 	 
131042	3	 	 	 
131042	4	 	 	 
131042	6	 	 	 
131042	9	 	 	 
131042	10	 	 	 
131042	11	 	 	 
131042	12	 	 	 
131042	13	 	 	 
131042	14	 	 	 
131042	15	 	 	 
131042	16	 	 	 
131042	17	 	 	 
131042	31	 	 	 
131042	32	 	 	 
131044	1	 	 	 
131044	2	 	 	 
131044	3	 	 	 
131044	4	 	 	 
131044	6	 	 	 
131044	9	 	 	 
131044	10	 	 	 
131044	11	 	 	 
131044	12	 	 	 
131044	13	 	 	 
131044	14	 	 	 
131044	15	 	 	 
131044	16	 	 	 
131044	17	 	 	 
131044	31	 	 	 
131044	32	 	 	 
131045	1	 	 	 
131045	2	 	 	 
131045	3	 	 	 
131045	4	 	 	 
131045	6	 	 	 
131045	9	 	 	 
131045	10	 	 	 
131045	11	 	 	 
131045	12	 	 	 
131045	13	 	 	 
131045	14	 	 	 
131045	15	 	 	 
131045	16	 	 	 
131045	17	 	 	 
131045	31	 	 	 
131045	32	 	 	 
131046	1	 	 	 
131046	2	 	 	 
131046	3	 	 	 
131046	4	 	 	 
131046	6	 	 	 
131046	9	 	 	 
131046	10	 	 	 
131046	11	 	 	 
131046	12	 	 	 
131046	13	 	 	 
131046	14	 	 	 
131046	15	 	 	 
131046	16	 	 	 
131046	17	 	 	 
131046	31	 	 	 
131046	32	 	 	 
131047	1	 	 	 
131047	2	 	 	 
131047	3	 	 	 
131047	4	 	 	 
131047	6	 	 	 
131047	9	 	 	 
131047	10	 	 	 
131047	11	 	 	 
131047	12	 	 	 
131047	13	 	 	 
131047	14	 	 	 
131047	15	 	 	 
131047	16	 	 	 
131047	17	 	 	 
131047	31	 	 	 
131047	32	 	 	 
131048	1	 	 	 
131048	2	 	 	 
131048	3	 	 	 
131048	4	 	 	 
131048	6	 	 	 
131048	9	 	 	 
131048	10	 	 	 
131048	11	 	 	 
131048	12	 	 	 
131048	13	 	 	 
131048	14	 	 	 
131048	15	 	 	 
131048	16	 	 	 
131048	17	 	 	 
131048	31	 	 	 
131048	32	 	 	 
131049	1	 	 	 
131049	2	 	 	 
131049	3	 	 	 
131049	4	 	 	 
131049	6	 	 	 
131049	9	 	 	 
131049	10	 	 	 
131049	11	 	 	 
131049	12	 	 	 
131049	13	 	 	 
131049	14	 	 	 
131049	15	 	 	 
131049	16	 	 	 
131049	17	 	 	 
131049	31	 	 	 
131049	32	 	 	 
131050	1	 	 	 
131050	2	 	 	 
131050	3	 	 	 
131050	4	 	 	 
131050	6	 	 	 
131050	9	 	 	 
131050	10	 	 	 
131050	11	 	 	 
131050	12	 	 	 
131050	13	 	 	 
131050	14	 	 	 
131050	15	 	 	 
131050	16	 	 	 
131050	17	 	 	 
131050	31	 	 	 
131050	32	 	 	 
141001	1	 	 	 
141001	2	 	 	 
141001	3	 	 	 
141001	4	 	 	 
141001	6	 	 	 
141001	9	 	 	 
141001	10	 	 	 
141001	11	 	 	 
141001	12	 	 	 
141001	13	 	 	 
141001	14	 	 	 
141001	15	 	 	 
141001	16	 	 	 
141001	17	 	 	 
141001	31	 	 	 
141001	32	 	 	 
141004	1	 	 	 
141004	2	 	 	 
141004	3	 	 	 
141004	4	 	 	 
141004	6	 	 	 
141004	9	 	 	 
141004	10	 	 	 
141004	11	 	 	 
141004	12	 	 	 
141004	13	 	 	 
141004	14	 	 	 
141004	15	 	 	 
141004	16	 	 	 
141004	17	 	 	 
141004	31	 	 	 
141004	32	 	 	 
141005	1	 	 	 
141005	2	 	 	 
141005	3	 	 	 
141005	4	 	 	 
141005	6	 	 	 
141005	9	 	 	 
141005	10	 	 	 
141005	11	 	 	 
141005	12	 	 	 
141005	13	 	 	 
141005	14	 	 	 
141005	15	 	 	 
141005	16	 	 	 
141005	17	 	 	 
141005	31	 	 	 
141005	32	 	 	 
141006	1	 	 	 
141006	2	 	 	 
141006	3	 	 	 
141006	4	 	 	 
141006	6	 	 	 
141006	9	 	 	 
141006	10	 	 	 
141006	11	 	 	 
141006	12	 	 	 
141006	13	 	 	 
141006	14	 	 	 
141006	15	 	 	 
141006	16	 	 	 
141006	17	 	 	 
141006	31	 	 	 
141006	32	 	 	 
141007	1	 	 	 
141007	2	 	 	 
141007	3	 	 	 
141007	4	 	 	 
141007	6	 	 	 
141007	9	 	 	 
141007	10	 	 	 
141007	11	 	 	 
141007	12	 	 	 
141007	13	 	 	 
141007	14	 	 	 
141007	15	 	 	 
141007	16	 	 	 
141007	17	 	 	 
141007	31	 	 	 
141007	32	 	 	 
141008	1	 	 	 
141008	2	 	 	 
141008	3	 	 	 
141008	4	 	 	 
141008	6	 	 	 
141008	9	 	 	 
141008	10	 	 	 
141008	11	 	 	 
141008	12	 	 	 
141008	13	 	 	 
141008	14	 	 	 
141008	15	 	 	 
141008	16	 	 	 
141008	17	 	 	 
141008	31	 	 	 
141008	32	 	 	 
141009	1	 	 	 
141009	2	 	 	 
141009	3	 	 	 
141009	4	 	 	 
141009	6	 	 	 
141009	9	 	 	 
141009	10	 	 	 
141009	11	 	 	 
141009	12	 	 	 
141009	13	 	 	 
141009	14	 	 	 
141009	15	 	 	 
141009	16	 	 	 
141009	17	 	 	 
141009	31	 	 	 
141009	32	 	 	 
141010	1	 	 	 
141010	2	 	 	 
141010	3	 	 	 
141010	4	 	 	 
141010	6	 	 	 
141010	9	 	 	 
141010	10	 	 	 
141010	11	 	 	 
141010	12	 	 	 
141010	13	 	 	 
141010	14	 	 	 
141010	15	 	 	 
141010	16	 	 	 
141010	17	 	 	 
141010	31	 	 	 
141010	32	 	 	 
141011	1	 	 	 
141011	2	 	 	 
141011	3	 	 	 
141011	4	 	 	 
141011	6	 	 	 
141011	9	 	 	 
141011	10	 	 	 
141011	11	 	 	 
141011	12	 	 	 
141011	13	 	 	 
141011	14	 	 	 
141011	15	 	 	 
141011	16	 	 	 
141011	17	 	 	 
141011	31	 	 	 
141011	32	 	 	 
141013	1	 	 	 
141013	2	 	 	 
141013	3	 	 	 
141013	4	 	 	 
141013	6	 	 	 
141013	9	 	 	 
141013	10	 	 	 
141013	11	 	 	 
141013	12	 	 	 
141013	13	 	 	 
141013	14	 	 	 
141013	15	 	 	 
141013	16	 	 	 
141013	17	 	 	 
141013	31	 	 	 
141013	32	 	 	 
141014	1	 	 	 
141014	2	 	 	 
141014	3	 	 	 
141014	4	 	 	 
141014	6	 	 	 
141014	9	 	 	 
141014	10	 	 	 
141014	11	 	 	 
141014	12	 	 	 
141014	13	 	 	 
141014	14	 	 	 
141014	15	 	 	 
141014	16	 	 	 
141014	17	 	 	 
141014	31	 	 	 
141014	32	 	 	 
141015	1	 	 	 
141015	2	 	 	 
141015	3	 	 	 
141015	4	 	 	 
141015	6	 	 	 
141015	9	 	 	 
141015	10	 	 	 
141015	11	 	 	 
141015	12	 	 	 
141015	13	 	 	 
141015	14	 	 	 
141015	15	 	 	 
141015	16	 	 	 
141015	17	 	 	 
141015	31	 	 	 
141015	32	 	 	 
141016	1	 	 	 
141016	2	 	 	 
141016	3	 	 	 
141016	4	 	 	 
141016	6	 	 	 
141016	9	 	 	 
141016	10	 	 	 
141016	11	 	 	 
141016	12	 	 	 
141016	13	 	 	 
141016	14	 	 	 
141016	15	 	 	 
141016	16	 	 	 
141016	17	 	 	 
141016	31	 	 	 
141016	32	 	 	 
141017	1	 	 	 
141017	2	 	 	 
141017	3	 	 	 
141017	4	 	 	 
141017	6	 	 	 
141017	9	 	 	 
141017	10	 	 	 
141017	11	 	 	 
141017	12	 	 	 
141017	13	 	 	 
141017	14	 	 	 
141017	15	 	 	 
141017	16	 	 	 
141017	17	 	 	 
141017	31	 	 	 
141017	32	 	 	 
141019	1	 	 	 
141019	2	 	 	 
141019	3	 	 	 
141019	4	 	 	 
141019	6	 	 	 
141019	9	 	 	 
141019	10	 	 	 
141019	11	 	 	 
141019	12	 	 	 
141019	13	 	 	 
141019	14	 	 	 
141019	15	 	 	 
141019	16	 	 	 
141019	17	 	 	 
141019	31	 	 	 
141019	32	 	 	 
141020	1	 	 	 
141020	2	 	 	 
141020	3	 	 	 
141020	4	 	 	 
141020	6	 	 	 
141020	9	 	 	 
141020	10	 	 	 
141020	11	 	 	 
141020	12	 	 	 
141020	13	 	 	 
141020	14	 	 	 
141020	15	 	 	 
141020	16	 	 	 
141020	17	 	 	 
141020	31	 	 	 
141020	32	 	 	 
141022	1	 	 	 
141022	2	 	 	 
141022	3	 	 	 
141022	4	 	 	 
141022	6	 	 	 
141022	9	 	 	 
141022	10	 	 	 
141022	11	 	 	 
141022	12	 	 	 
141022	13	 	 	 
141022	14	 	 	 
141022	15	 	 	 
141022	16	 	 	 
141022	17	 	 	 
141022	31	 	 	 
141022	32	 	 	 
141023	1	 	 	 
141023	2	 	 	 
141023	3	 	 	 
141023	4	 	 	 
141023	6	 	 	 
141023	9	 	 	 
141023	10	 	 	 
141023	11	 	 	 
141023	12	 	 	 
141023	13	 	 	 
141023	14	 	 	 
141023	15	 	 	 
141023	16	 	 	 
141023	17	 	 	 
141023	31	 	 	 
141023	32	 	 	 
141025	1	 	 	 
141025	2	 	 	 
141025	3	 	 	 
141025	4	 	 	 
141025	6	 	 	 
141025	9	 	 	 
141025	10	 	 	 
141025	11	 	 	 
141025	12	 	 	 
141025	13	 	 	 
141025	14	 	 	 
141025	15	 	 	 
141025	16	 	 	 
141025	17	 	 	 
141025	31	 	 	 
141025	32	 	 	 
141026	1	 	 	 
141026	2	 	 	 
141026	3	 	 	 
141026	4	 	 	 
141026	6	 	 	 
141026	9	 	 	 
141026	10	 	 	 
141026	11	 	 	 
141026	12	 	 	 
141026	13	 	 	 
141026	14	 	 	 
141026	15	 	 	 
141026	16	 	 	 
141026	17	 	 	 
141026	31	 	 	 
141026	32	 	 	 
141028	1	 	 	 
141028	2	 	 	 
141028	3	 	 	 
141028	4	 	 	 
141028	6	 	 	 
141028	9	 	 	 
141028	10	 	 	 
141028	11	 	 	 
141028	12	 	 	 
141028	13	 	 	 
141028	14	 	 	 
141028	15	 	 	 
141028	16	 	 	 
141028	17	 	 	 
141028	31	 	 	 
141028	32	 	 	 
141030	1	 	 	 
141030	2	 	 	 
141030	3	 	 	 
141030	4	 	 	 
141030	6	 	 	 
141030	9	 	 	 
141030	10	 	 	 
141030	11	 	 	 
141030	12	 	 	 
141030	13	 	 	 
141030	14	 	 	 
141030	15	 	 	 
141030	16	 	 	 
141030	17	 	 	 
141030	31	 	 	 
141030	32	 	 	 
141031	1	 	 	 
141031	2	 	 	 
141031	3	 	 	 
141031	4	 	 	 
141031	6	 	 	 
141031	9	 	 	 
141031	10	 	 	 
141031	11	 	 	 
141031	12	 	 	 
141031	13	 	 	 
141031	14	 	 	 
141031	15	 	 	 
141031	16	 	 	 
141031	17	 	 	 
141031	31	 	 	 
141031	32	 	 	 
141032	1	 	 	 
141032	2	 	 	 
141032	3	 	 	 
141032	4	 	 	 
141032	6	 	 	 
141032	9	 	 	 
141032	10	 	 	 
141032	11	 	 	 
141032	12	 	 	 
141032	13	 	 	 
141032	14	 	 	 
141032	15	 	 	 
141032	16	 	 	 
141032	17	 	 	 
141032	31	 	 	 
141032	32	 	 	 
141033	1	 	 	 
141033	2	 	 	 
141033	3	 	 	 
141033	4	 	 	 
141033	6	 	 	 
141033	9	 	 	 
141033	10	 	 	 
141033	11	 	 	 
141033	12	 	 	 
141033	13	 	 	 
141033	14	 	 	 
141033	15	 	 	 
141033	16	 	 	 
141033	17	 	 	 
141033	31	 	 	 
141033	32	 	 	 
141034	1	 	 	 
141034	2	 	 	 
141034	3	 	 	 
141034	4	 	 	 
141034	6	 	 	 
141034	9	 	 	 
141034	10	 	 	 
141034	11	 	 	 
141034	12	 	 	 
141034	13	 	 	 
141034	14	 	 	 
141034	15	 	 	 
141034	16	 	 	 
141034	17	 	 	 
141034	31	 	 	 
141034	32	 	 	 
141035	1	 	 	 
141035	2	 	 	 
141035	3	 	 	 
141035	4	 	 	 
141035	6	 	 	 
141035	9	 	 	 
141035	10	 	 	 
141035	11	 	 	 
141035	12	 	 	 
141035	13	 	 	 
141035	14	 	 	 
141035	15	 	 	 
141035	16	 	 	 
141035	17	 	 	 
141035	31	 	 	 
141035	32	 	 	 
141036	1	 	 	 
141036	2	 	 	 
141036	3	 	 	 
141036	4	 	 	 
141036	6	 	 	 
141036	9	 	 	 
141036	10	 	 	 
141036	11	 	 	 
141036	12	 	 	 
141036	13	 	 	 
141036	14	 	 	 
141036	15	 	 	 
141036	16	 	 	 
141036	17	 	 	 
141036	31	 	 	 
141036	32	 	 	 
141038	1	 	 	 
141038	2	 	 	 
141038	3	 	 	 
141038	4	 	 	 
141038	6	 	 	 
141038	9	 	 	 
141038	10	 	 	 
141038	11	 	 	 
141038	12	 	 	 
141038	13	 	 	 
141038	14	 	 	 
141038	15	 	 	 
141038	16	 	 	 
141038	17	 	 	 
141038	31	 	 	 
141038	32	 	 	 
141039	1	 	 	 
141039	2	 	 	 
141039	3	 	 	 
141039	4	 	 	 
141039	6	 	 	 
141039	9	 	 	 
141039	10	 	 	 
141039	11	 	 	 
141039	12	 	 	 
141039	13	 	 	 
141039	14	 	 	 
141039	15	 	 	 
141039	16	 	 	 
141039	17	 	 	 
141039	31	 	 	 
141039	32	 	 	 
141040	1	 	 	 
141040	2	 	 	 
141040	3	 	 	 
141040	4	 	 	 
141040	6	 	 	 
141040	9	 	 	 
141040	10	 	 	 
141040	11	 	 	 
141040	12	 	 	 
141040	13	 	 	 
141040	14	 	 	 
141040	15	 	 	 
141040	16	 	 	 
141040	17	 	 	 
141040	31	 	 	 
141040	32	 	 	 
141041	1	 	 	 
141041	2	 	 	 
141041	3	 	 	 
141041	4	 	 	 
141041	6	 	 	 
141041	9	 	 	 
141041	10	 	 	 
141041	11	 	 	 
141041	12	 	 	 
141041	13	 	 	 
141041	14	 	 	 
141041	15	 	 	 
141041	16	 	 	 
141041	17	 	 	 
141041	31	 	 	 
141041	32	 	 	 
141042	1	 	 	 
141042	2	 	 	 
141042	3	 	 	 
141042	4	 	 	 
141042	6	 	 	 
141042	9	 	 	 
141042	10	 	 	 
141042	11	 	 	 
141042	12	 	 	 
141042	13	 	 	 
141042	14	 	 	 
141042	15	 	 	 
141042	16	 	 	 
141042	17	 	 	 
141042	31	 	 	 
141042	32	 	 	 
141044	1	 	 	 
141044	2	 	 	 
141044	3	 	 	 
141044	4	 	 	 
141044	6	 	 	 
141044	9	 	 	 
141044	10	 	 	 
141044	11	 	 	 
141044	12	 	 	 
141044	13	 	 	 
141044	14	 	 	 
141044	15	 	 	 
141044	16	 	 	 
141044	17	 	 	 
141044	31	 	 	 
141044	32	 	 	 
141045	1	 	 	 
141045	2	 	 	 
141045	3	 	 	 
141045	4	 	 	 
141045	6	 	 	 
141045	9	 	 	 
141045	10	 	 	 
141045	11	 	 	 
141045	12	 	 	 
141045	13	 	 	 
141045	14	 	 	 
141045	15	 	 	 
141045	16	 	 	 
141045	17	 	 	 
141045	31	 	 	 
141045	32	 	 	 
141046	1	 	 	 
141046	2	 	 	 
141046	3	 	 	 
141046	4	 	 	 
141046	6	 	 	 
141046	9	 	 	 
141046	10	 	 	 
141046	11	 	 	 
141046	12	 	 	 
141046	13	 	 	 
141046	14	 	 	 
141046	15	 	 	 
141046	16	 	 	 
141046	17	 	 	 
141046	31	 	 	 
141046	32	 	 	 
141047	1	 	 	 
141047	2	 	 	 
141047	3	 	 	 
141047	4	 	 	 
141047	6	 	 	 
141047	9	 	 	 
141047	10	 	 	 
141047	11	 	 	 
141047	12	 	 	 
141047	13	 	 	 
141047	14	 	 	 
141047	15	 	 	 
141047	16	 	 	 
141047	17	 	 	 
141047	31	 	 	 
141047	32	 	 	 
141048	1	 	 	 
141048	2	 	 	 
141048	3	 	 	 
141048	4	 	 	 
141048	6	 	 	 
141048	9	 	 	 
141048	10	 	 	 
141048	11	 	 	 
141048	12	 	 	 
141048	13	 	 	 
141048	14	 	 	 
141048	15	 	 	 
141048	16	 	 	 
141048	17	 	 	 
141048	31	 	 	 
141048	32	 	 	 
141049	1	 	 	 
141049	2	 	 	 
141049	3	 	 	 
141049	4	 	 	 
141049	6	 	 	 
141049	9	 	 	 
141049	10	 	 	 
141049	11	 	 	 
141049	12	 	 	 
141049	13	 	 	 
141049	14	 	 	 
141049	15	 	 	 
141049	16	 	 	 
141049	17	 	 	 
141049	31	 	 	 
141049	32	 	 	 
141050	1	 	 	 
141050	2	 	 	 
141050	3	 	 	 
141050	4	 	 	 
141050	6	 	 	 
141050	9	 	 	 
141050	10	 	 	 
141050	11	 	 	 
141050	12	 	 	 
141050	13	 	 	 
141050	14	 	 	 
141050	15	 	 	 
141050	16	 	 	 
141050	17	 	 	 
141050	31	 	 	 
141050	32	 	 	 
151001	1	 	 	 
151001	2	 	 	 
151001	3	 	 	 
151001	4	 	 	 
151001	6	 	 	 
151001	9	 	 	 
151001	10	 	 	 
151001	11	 	 	 
151001	12	 	 	 
151001	13	 	 	 
151001	14	 	 	 
151001	15	 	 	 
151001	16	 	 	 
151001	17	 	 	 
151001	31	 	 	 
151001	32	 	 	 
151002	1	 	 	 
151002	2	 	 	 
151002	3	 	 	 
151002	4	 	 	 
151002	6	 	 	 
151002	9	 	 	 
151002	10	 	 	 
151002	11	 	 	 
151002	12	 	 	 
151002	13	 	 	 
151002	14	 	 	 
151002	15	 	 	 
151002	16	 	 	 
151002	17	 	 	 
151002	31	 	 	 
151002	32	 	 	 
151004	1	 	 	 
151004	2	 	 	 
151004	3	 	 	 
151004	4	 	 	 
151004	6	 	 	 
151004	9	 	 	 
151004	10	 	 	 
151004	11	 	 	 
151004	12	 	 	 
151004	13	 	 	 
151004	14	 	 	 
151004	15	 	 	 
151004	16	 	 	 
151004	17	 	 	 
151004	31	 	 	 
151004	32	 	 	 
151005	1	 	 	 
151005	2	 	 	 
151005	3	 	 	 
151005	4	 	 	 
151005	6	 	 	 
151005	9	 	 	 
151005	10	 	 	 
151005	11	 	 	 
151005	12	 	 	 
151005	13	 	 	 
151005	14	 	 	 
151005	15	 	 	 
151005	16	 	 	 
151005	17	 	 	 
151005	31	 	 	 
151005	32	 	 	 
151008	1	 	 	 
151008	2	 	 	 
151008	3	 	 	 
151008	4	 	 	 
151008	6	 	 	 
151008	9	 	 	 
151008	10	 	 	 
151008	11	 	 	 
151008	12	 	 	 
151008	13	 	 	 
151008	14	 	 	 
151008	15	 	 	 
151008	16	 	 	 
151008	17	 	 	 
151008	31	 	 	 
151008	32	 	 	 
151009	1	 	 	 
151009	2	 	 	 
151009	3	 	 	 
151009	4	 	 	 
151009	6	 	 	 
151009	9	 	 	 
151009	10	 	 	 
151009	11	 	 	 
151009	12	 	 	 
151009	13	 	 	 
151009	14	 	 	 
151009	15	 	 	 
151009	16	 	 	 
151009	17	 	 	 
151009	31	 	 	 
151009	32	 	 	 
151010	1	 	 	 
151010	2	 	 	 
151010	3	 	 	 
151010	4	 	 	 
151010	6	 	 	 
151010	9	 	 	 
151010	10	 	 	 
151010	11	 	 	 
151010	12	 	 	 
151010	13	 	 	 
151010	14	 	 	 
151010	15	 	 	 
151010	16	 	 	 
151010	17	 	 	 
151010	31	 	 	 
151010	32	 	 	 
151011	1	 	 	 
151011	2	 	 	 
151011	3	 	 	 
151011	4	 	 	 
151011	6	 	 	 
151011	9	 	 	 
151011	10	 	 	 
151011	11	 	 	 
151011	12	 	 	 
151011	13	 	 	 
151011	14	 	 	 
151011	15	 	 	 
151011	16	 	 	 
151011	17	 	 	 
151011	31	 	 	 
151011	32	 	 	 
151012	1	 	 	 
151012	2	 	 	 
151012	3	 	 	 
151012	4	 	 	 
151012	6	 	 	 
151012	9	 	 	 
151012	10	 	 	 
151012	11	 	 	 
151012	12	 	 	 
151012	13	 	 	 
151012	14	 	 	 
151012	15	 	 	 
151012	16	 	 	 
151012	17	 	 	 
151012	31	 	 	 
151012	32	 	 	 
151014	1	 	 	 
151014	2	 	 	 
151014	3	 	 	 
151014	4	 	 	 
151014	6	 	 	 
151014	9	 	 	 
151014	10	 	 	 
151014	11	 	 	 
151014	12	 	 	 
151014	13	 	 	 
151014	14	 	 	 
151014	15	 	 	 
151014	16	 	 	 
151014	17	 	 	 
151014	31	 	 	 
151014	32	 	 	 
151015	1	 	 	 
151015	2	 	 	 
151015	3	 	 	 
151015	4	 	 	 
151015	6	 	 	 
151015	9	 	 	 
151015	10	 	 	 
151015	11	 	 	 
151015	12	 	 	 
151015	13	 	 	 
151015	14	 	 	 
151015	15	 	 	 
151015	16	 	 	 
151015	17	 	 	 
151015	31	 	 	 
151015	32	 	 	 
151016	1	 	 	 
151016	2	 	 	 
151016	3	 	 	 
151016	4	 	 	 
151016	6	 	 	 
151016	9	 	 	 
151016	10	 	 	 
151016	11	 	 	 
151016	12	 	 	 
151016	13	 	 	 
151016	14	 	 	 
151016	15	 	 	 
151016	16	 	 	 
151016	17	 	 	 
151016	31	 	 	 
151016	32	 	 	 
151018	1	 	 	 
151018	2	 	 	 
151018	3	 	 	 
151018	4	 	 	 
151018	6	 	 	 
151018	9	 	 	 
151018	10	 	 	 
151018	11	 	 	 
151018	12	 	 	 
151018	13	 	 	 
151018	14	 	 	 
151018	15	 	 	 
151018	16	 	 	 
151018	17	 	 	 
151018	31	 	 	 
151018	32	 	 	 
151019	1	 	 	 
151019	2	 	 	 
151019	3	 	 	 
151019	4	 	 	 
151019	6	 	 	 
151019	9	 	 	 
151019	10	 	 	 
151019	11	 	 	 
151019	12	 	 	 
151019	13	 	 	 
151019	14	 	 	 
151019	15	 	 	 
151019	16	 	 	 
151019	17	 	 	 
151019	31	 	 	 
151019	32	 	 	 
151020	1	 	 	 
151020	2	 	 	 
151020	3	 	 	 
151020	4	 	 	 
151020	6	 	 	 
151020	9	 	 	 
151020	10	 	 	 
151020	11	 	 	 
151020	12	 	 	 
151020	13	 	 	 
151020	14	 	 	 
151020	15	 	 	 
151020	16	 	 	 
151020	17	 	 	 
151020	31	 	 	 
151020	32	 	 	 
151021	1	 	 	 
151021	2	 	 	 
151021	3	 	 	 
151021	4	 	 	 
151021	6	 	 	 
151021	9	 	 	 
151021	10	 	 	 
151021	11	 	 	 
151021	12	 	 	 
151021	13	 	 	 
151021	14	 	 	 
151021	15	 	 	 
151021	16	 	 	 
151021	17	 	 	 
151021	31	 	 	 
151021	32	 	 	 
151023	1	 	 	 
151023	2	 	 	 
151023	3	 	 	 
151023	4	 	 	 
151023	6	 	 	 
151023	9	 	 	 
151023	10	 	 	 
151023	11	 	 	 
151023	12	 	 	 
151023	13	 	 	 
151023	14	 	 	 
151023	15	 	 	 
151023	16	 	 	 
151023	17	 	 	 
151023	31	 	 	 
151023	32	 	 	 
151024	1	 	 	 
151024	2	 	 	 
151024	3	 	 	 
151024	4	 	 	 
151024	6	 	 	 
151024	9	 	 	 
151024	10	 	 	 
151024	11	 	 	 
151024	12	 	 	 
151024	13	 	 	 
151024	14	 	 	 
151024	15	 	 	 
151024	16	 	 	 
151024	17	 	 	 
151024	31	 	 	 
151024	32	 	 	 
151025	1	 	 	 
151025	2	 	 	 
151025	3	 	 	 
151025	4	 	 	 
151025	6	 	 	 
151025	9	 	 	 
151025	10	 	 	 
151025	11	 	 	 
151025	12	 	 	 
151025	13	 	 	 
151025	14	 	 	 
151025	15	 	 	 
151025	16	 	 	 
151025	17	 	 	 
151025	31	 	 	 
151025	32	 	 	 
151026	1	 	 	 
151026	2	 	 	 
151026	3	 	 	 
151026	4	 	 	 
151026	6	 	 	 
151026	9	 	 	 
151026	10	 	 	 
151026	11	 	 	 
151026	12	 	 	 
151026	13	 	 	 
151026	14	 	 	 
151026	15	 	 	 
151026	16	 	 	 
151026	17	 	 	 
151026	31	 	 	 
151026	32	 	 	 
151027	1	 	 	 
151027	2	 	 	 
151027	3	 	 	 
151027	4	 	 	 
151027	6	 	 	 
151027	9	 	 	 
151027	10	 	 	 
151027	11	 	 	 
151027	12	 	 	 
151027	13	 	 	 
151027	14	 	 	 
151027	15	 	 	 
151027	16	 	 	 
151027	17	 	 	 
151027	31	 	 	 
151027	32	 	 	 
151028	1	 	 	 
151028	2	 	 	 
151028	3	 	 	 
151028	4	 	 	 
151028	6	 	 	 
151028	9	 	 	 
151028	10	 	 	 
151028	11	 	 	 
151028	12	 	 	 
151028	13	 	 	 
151028	14	 	 	 
151028	15	 	 	 
151028	16	 	 	 
151028	17	 	 	 
151028	31	 	 	 
151028	32	 	 	 
151029	1	 	 	 
151029	2	 	 	 
151029	3	 	 	 
151029	4	 	 	 
151029	6	 	 	 
151029	9	 	 	 
151029	10	 	 	 
151029	11	 	 	 
151029	12	 	 	 
151029	13	 	 	 
151029	14	 	 	 
151029	15	 	 	 
151029	16	 	 	 
151029	17	 	 	 
151029	31	 	 	 
151029	32	 	 	 
151030	1	 	 	 
151030	2	 	 	 
151030	3	 	 	 
151030	4	 	 	 
151030	6	 	 	 
151030	9	 	 	 
151030	10	 	 	 
151030	11	 	 	 
151030	12	 	 	 
151030	13	 	 	 
151030	14	 	 	 
151030	15	 	 	 
151030	16	 	 	 
151030	17	 	 	 
151030	31	 	 	 
151030	32	 	 	 
151031	1	 	 	 
151031	2	 	 	 
151031	3	 	 	 
151031	4	 	 	 
151031	6	 	 	 
151031	9	 	 	 
151031	10	 	 	 
151031	11	 	 	 
151031	12	 	 	 
151031	13	 	 	 
151031	14	 	 	 
151031	15	 	 	 
151031	16	 	 	 
151031	17	 	 	 
151031	31	 	 	 
151031	32	 	 	 
151032	1	 	 	 
151032	2	 	 	 
151032	3	 	 	 
151032	4	 	 	 
151032	6	 	 	 
151032	9	 	 	 
151032	10	 	 	 
151032	11	 	 	 
151032	12	 	 	 
151032	13	 	 	 
151032	14	 	 	 
151032	15	 	 	 
151032	16	 	 	 
151032	17	 	 	 
151032	31	 	 	 
151032	32	 	 	 
151033	1	 	 	 
151033	2	 	 	 
151033	3	 	 	 
151033	4	 	 	 
151033	6	 	 	 
151033	9	 	 	 
151033	10	 	 	 
151033	11	 	 	 
151033	12	 	 	 
151033	13	 	 	 
151033	14	 	 	 
151033	15	 	 	 
151033	16	 	 	 
151033	17	 	 	 
151033	31	 	 	 
151033	32	 	 	 
151034	1	 	 	 
151034	2	 	 	 
151034	3	 	 	 
151034	4	 	 	 
151034	6	 	 	 
151034	9	 	 	 
151034	10	 	 	 
151034	11	 	 	 
151034	12	 	 	 
151034	13	 	 	 
151034	14	 	 	 
151034	15	 	 	 
151034	16	 	 	 
151034	17	 	 	 
151034	31	 	 	 
151034	32	 	 	 
151039	1	0	 	 
151039	2	0	 	 
151039	3	0	 	 
151039	4	0	 	 
151039	6	0	 	 
151039	9	1	1	2500
151039	10	0	 	 
