CHILDCODE	PAYCIDR5	PAYTUTR5	PAYOTHR5
201030	6	 	 
201030	7	 	 
201032	1	 	 
201032	2	 	 
201032	3	 	 
201032	4	 	 
201032	5	 	 
201032	6	 	 
201032	7	 	 
201034	1	 	 
201034	2	 	 
201034	3	 	 
201034	4	 	 
201034	5	 	 
201034	6	 	 
201034	7	 	 
201039	1	 	 
201039	2	 	 
201039	3	 	 
201039	4	 	 
201039	5	 	 
201039	6	 	 
201039	7	 	 
201042	1	 	 
201042	2	 	 
201042	3	 	 
201042	4	 	 
201042	5	 	 
201042	6	 	 
201042	7	 	 
201045	1	 	 
201045	2	 	 
201045	3	 	 
201045	4	 	 
201045	5	 	 
201045	6	 	 
201045	7	 	 
201046	1	0	0
201046	2	1	1
201046	3	0	0
201046	4	0	0
201046	5	0	0
201046	6	0	0
201046	7	0	0
201049	1	 	 
201049	2	 	 
201049	3	 	 
201049	4	 	 
201049	5	 	 
201049	6	 	 
201049	7	 	 
201050	1	 	 
201050	2	 	 
201050	3	 	 
201050	4	 	 
201050	5	 	 
201050	6	 	 
201050	7	 	 
201051	1	0	0
201051	2	1	1
201051	3	0	0
201051	4	0	0
201051	5	0	0
201051	6	0	0
201051	7	0	0
201052	1	 	 
201052	2	 	 
201052	3	 	 
201052	4	 	 
201052	5	 	 
201052	6	 	 
201052	7	 	 
201054	1	1	1
201054	2	1	1
201054	3	0	0
201054	4	0	0
201054	5	1	1
201054	6	0	0
201054	7	0	0
201056	1	 	 
201056	2	 	 
201056	3	 	 
201056	4	 	 
201056	5	 	 
201056	6	 	 
201056	7	 	 
201059	1	0	1
201059	2	1	1
201059	3	0	0
201059	4	0	0
201059	5	0	0
201059	6	0	0
201059	7	0	0
201064	1	 	 
201064	2	 	 
201064	3	 	 
201064	4	 	 
201064	5	 	 
201064	6	 	 
201064	7	 	 
201065	1	0	0
201065	2	1	1
201065	3	0	0
201065	4	0	0
201065	5	0	0
201065	6	0	0
201065	7	0	0
201068	1	 	 
201068	2	 	 
201068	3	 	 
201068	4	 	 
201068	5	 	 
201068	6	 	 
201068	7	 	 
201071	1	 	 
201071	2	 	 
201071	3	 	 
201071	4	 	 
201071	5	 	 
201071	6	 	 
201071	7	 	 
201073	1	 	 
201073	2	 	 
201073	3	 	 
201073	4	 	 
201073	5	 	 
201073	6	 	 
201073	7	 	 
201074	1	 	 
201074	2	 	 
201074	3	 	 
201074	4	 	 
201074	5	 	 
201074	6	 	 
201074	7	 	 
201082	1	 	 
201082	2	 	 
201082	3	 	 
201082	4	 	 
201082	5	 	 
201082	6	 	 
201082	7	 	 
201084	1	 	 
201084	2	 	 
201084	3	 	 
201084	4	 	 
201084	5	 	 
201084	6	 	 
201084	7	 	 
201086	1	 	 
201086	2	 	 
201086	3	 	 
201086	4	 	 
201086	5	 	 
201086	6	 	 
201086	7	 	 
201090	1	 	 
201090	2	 	 
201090	3	 	 
201090	4	 	 
201090	5	 	 
201090	6	 	 
201090	7	 	 
201104	1	 	 
201104	2	 	 
201104	3	 	 
201104	4	 	 
201104	5	 	 
201104	6	 	 
201104	7	 	 
