CHILDCODE	LANDIDR4	LNDLIVR4	TOTLIVR4	USELIVR4	LNDTYPR4	TOTINDR4	USEINDR4	TOTLNDR4	USERANR4	USEDRYR4	PRIRRR4
91047	1	Y	.0299999993294477	1	Y	0	 	2	5	11	5
91047	2	N	 	 	N	 	 	 	 	 	 
91047	3	N	 	 	N	 	 	 	 	 	 
91047	4	N	 	 	N	 	 	 	 	 	 
91047	5	N	 	 	N	 	 	 	 	 	 
91049	1	Y	.0500000007450581	1	Y	0	 	4	88	88	77
91049	2	N	 	 	N	 	 	 	 	 	 
91049	3	N	 	 	N	 	 	 	 	 	 
91049	4	N	 	 	N	 	 	 	 	 	 
91049	5	N	 	 	N	 	 	 	 	 	 
91050	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
91050	2	N	 	 	N	 	 	 	 	 	 
91050	3	N	 	 	N	 	 	 	 	 	 
91050	4	N	 	 	N	 	 	 	 	 	 
91050	5	N	 	 	N	 	 	 	 	 	 
101001	1	N	 	 	N	 	 	 	 	 	 
101001	2	N	 	 	N	 	 	 	 	 	 
101001	3	N	 	 	N	 	 	 	 	 	 
101001	4	N	 	 	N	 	 	 	 	 	 
101001	5	N	 	 	N	 	 	 	 	 	 
101003	1	Y	.00999999977648258	1	N	 	 	 	 	 	 
101003	2	N	 	 	N	 	 	 	 	 	 
101003	3	N	 	 	N	 	 	 	 	 	 
101003	4	N	 	 	N	 	 	 	 	 	 
101003	5	N	 	 	N	 	 	 	 	 	 
101004	1	Y	.0399999991059303	1	Y	0	 	10	11	11	5
101004	2	N	 	 	N	 	 	 	 	 	 
101004	3	N	 	 	N	 	 	 	 	 	 
101004	4	N	 	 	N	 	 	 	 	 	 
101004	5	N	 	 	N	 	 	 	 	 	 
101005	1	Y	.0399999991059303	1	N	 	 	 	 	 	 
101005	2	N	 	 	N	 	 	 	 	 	 
101005	3	N	 	 	N	 	 	 	 	 	 
101005	4	N	 	 	N	 	 	 	 	 	 
101005	5	N	 	 	N	 	 	 	 	 	 
101006	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
101006	2	N	 	 	N	 	 	 	 	 	 
101006	3	N	 	 	N	 	 	 	 	 	 
101006	4	N	 	 	N	 	 	 	 	 	 
101006	5	N	 	 	N	 	 	 	 	 	 
101008	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
101008	2	N	 	 	N	 	 	 	 	 	 
101008	3	N	 	 	N	 	 	 	 	 	 
101008	4	N	 	 	N	 	 	 	 	 	 
101008	5	N	 	 	N	 	 	 	 	 	 
101009	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
101009	2	N	 	 	N	 	 	 	 	 	 
101009	3	N	 	 	N	 	 	 	 	 	 
101009	4	N	 	 	N	 	 	 	 	 	 
101009	5	N	 	 	N	 	 	 	 	 	 
101011	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
101011	2	N	 	 	N	 	 	 	 	 	 
101011	3	N	 	 	N	 	 	 	 	 	 
101011	4	N	 	 	N	 	 	 	 	 	 
101011	5	N	 	 	N	 	 	 	 	 	 
101012	1	N	 	 	N	 	 	 	 	 	 
101012	2	N	 	 	N	 	 	 	 	 	 
101012	3	N	 	 	N	 	 	 	 	 	 
101012	4	N	 	 	N	 	 	 	 	 	 
101012	5	N	 	 	N	 	 	 	 	 	 
101013	1	N	 	 	N	 	 	 	 	 	 
101013	2	N	 	 	N	 	 	 	 	 	 
101013	3	N	 	 	N	 	 	 	 	 	 
101013	4	N	 	 	N	 	 	 	 	 	 
101013	5	N	 	 	N	 	 	 	 	 	 
101017	1	Y	.0299999993294477	3	N	 	 	 	 	 	 
101017	2	N	 	 	N	 	 	 	 	 	 
101017	3	N	 	 	N	 	 	 	 	 	 
101017	4	N	 	 	N	 	 	 	 	 	 
101017	5	N	 	 	N	 	 	 	 	 	 
101018	1	Y	.00999999977648258	1	N	 	 	 	 	 	 
101018	2	N	 	 	N	 	 	 	 	 	 
101018	3	N	 	 	N	 	 	 	 	 	 
101018	4	N	 	 	N	 	 	 	 	 	 
101018	5	N	 	 	N	 	 	 	 	 	 
101019	1	Y	.0399999991059303	1	N	 	 	 	 	 	 
101019	2	N	 	 	N	 	 	 	 	 	 
101019	3	N	 	 	N	 	 	 	 	 	 
101019	4	N	 	 	N	 	 	 	 	 	 
101019	5	N	 	 	N	 	 	 	 	 	 
101020	1	Y	.00999999977648258	1	N	 	 	 	 	 	 
101020	2	N	 	 	N	 	 	 	 	 	 
101020	3	N	 	 	N	 	 	 	 	 	 
101020	4	N	 	 	N	 	 	 	 	 	 
101020	5	N	 	 	N	 	 	 	 	 	 
101021	1	N	 	 	N	 	 	 	 	 	 
101021	2	N	 	 	N	 	 	 	 	 	 
101021	3	N	 	 	N	 	 	 	 	 	 
101021	4	N	 	 	N	 	 	 	 	 	 
101021	5	N	 	 	N	 	 	 	 	 	 
101022	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
101022	2	N	 	 	N	 	 	 	 	 	 
101022	3	N	 	 	N	 	 	 	 	 	 
101022	4	N	 	 	N	 	 	 	 	 	 
101022	5	N	 	 	N	 	 	 	 	 	 
101023	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
101023	2	N	 	 	N	 	 	 	 	 	 
101023	3	N	 	 	N	 	 	 	 	 	 
101023	4	N	 	 	N	 	 	 	 	 	 
101023	5	N	 	 	N	 	 	 	 	 	 
101024	1	Y	.119999997317791	1	N	 	 	 	 	 	 
101024	2	N	 	 	N	 	 	 	 	 	 
101024	3	N	 	 	N	 	 	 	 	 	 
101024	4	N	 	 	N	 	 	 	 	 	 
101024	5	N	 	 	N	 	 	 	 	 	 
101025	1	Y	.00999999977648258	1	N	 	 	 	 	 	 
101025	2	N	 	 	N	 	 	 	 	 	 
101025	3	N	 	 	N	 	 	 	 	 	 
101025	4	N	 	 	N	 	 	 	 	 	 
101025	5	N	 	 	N	 	 	 	 	 	 
101026	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
101026	2	N	 	 	N	 	 	 	 	 	 
101026	3	N	 	 	N	 	 	 	 	 	 
101026	4	N	 	 	N	 	 	 	 	 	 
101026	5	N	 	 	N	 	 	 	 	 	 
101027	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
101027	2	N	 	 	N	 	 	 	 	 	 
101027	3	N	 	 	N	 	 	 	 	 	 
101027	4	N	 	 	N	 	 	 	 	 	 
101027	5	N	 	 	N	 	 	 	 	 	 
101028	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
101028	2	N	 	 	N	 	 	 	 	 	 
101028	3	N	 	 	N	 	 	 	 	 	 
101028	4	N	 	 	N	 	 	 	 	 	 
101028	5	N	 	 	N	 	 	 	 	 	 
101030	1	Y	.00999999977648258	1	N	 	 	 	 	 	 
101030	2	N	 	 	N	 	 	 	 	 	 
101030	3	N	 	 	N	 	 	 	 	 	 
101030	4	N	 	 	N	 	 	 	 	 	 
101030	5	N	 	 	N	 	 	 	 	 	 
101031	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
101031	2	N	 	 	N	 	 	 	 	 	 
101031	3	N	 	 	N	 	 	 	 	 	 
101031	4	N	 	 	N	 	 	 	 	 	 
101031	5	N	 	 	N	 	 	 	 	 	 
101032	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
101032	2	N	 	 	N	 	 	 	 	 	 
101032	3	N	 	 	N	 	 	 	 	 	 
101032	4	N	 	 	N	 	 	 	 	 	 
101032	5	N	 	 	N	 	 	 	 	 	 
101033	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
101033	2	N	 	 	N	 	 	 	 	 	 
101033	3	N	 	 	N	 	 	 	 	 	 
101033	4	N	 	 	N	 	 	 	 	 	 
101033	5	N	 	 	N	 	 	 	 	 	 
101034	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
101034	2	N	 	 	N	 	 	 	 	 	 
101034	3	N	 	 	N	 	 	 	 	 	 
101034	4	N	 	 	N	 	 	 	 	 	 
101034	5	N	 	 	N	 	 	 	 	 	 
101035	1	N	 	 	N	 	 	 	 	 	 
101035	2	N	 	 	N	 	 	 	 	 	 
101035	3	N	 	 	N	 	 	 	 	 	 
101035	4	N	 	 	N	 	 	 	 	 	 
101035	5	N	 	 	N	 	 	 	 	 	 
101037	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
101037	2	N	 	 	N	 	 	 	 	 	 
101037	3	N	 	 	N	 	 	 	 	 	 
101037	4	N	 	 	N	 	 	 	 	 	 
101037	5	N	 	 	N	 	 	 	 	 	 
101038	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
101038	2	N	 	 	N	 	 	 	 	 	 
101038	3	N	 	 	N	 	 	 	 	 	 
101038	4	N	 	 	N	 	 	 	 	 	 
101038	5	N	 	 	N	 	 	 	 	 	 
101039	1	Y	.0500000007450581	1	N	 	 	 	 	 	 
101039	2	N	 	 	N	 	 	 	 	 	 
101039	3	N	 	 	N	 	 	 	 	 	 
101039	4	N	 	 	N	 	 	 	 	 	 
101039	5	N	 	 	N	 	 	 	 	 	 
101040	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
101040	2	N	 	 	N	 	 	 	 	 	 
101040	3	N	 	 	N	 	 	 	 	 	 
101040	4	N	 	 	N	 	 	 	 	 	 
101040	5	N	 	 	N	 	 	 	 	 	 
101041	1	Y	.00999999977648258	1	N	 	 	 	 	 	 
101041	2	N	 	 	N	 	 	 	 	 	 
101041	3	N	 	 	N	 	 	 	 	 	 
101041	4	N	 	 	N	 	 	 	 	 	 
101041	5	N	 	 	N	 	 	 	 	 	 
101042	1	N	 	 	N	 	 	 	 	 	 
101042	2	N	 	 	N	 	 	 	 	 	 
101042	3	N	 	 	N	 	 	 	 	 	 
101042	4	N	 	 	N	 	 	 	 	 	 
101042	5	N	 	 	N	 	 	 	 	 	 
101043	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
101043	2	N	 	 	N	 	 	 	 	 	 
101043	3	N	 	 	N	 	 	 	 	 	 
101043	4	N	 	 	N	 	 	 	 	 	 
101043	5	N	 	 	N	 	 	 	 	 	 
101044	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
101044	2	N	 	 	N	 	 	 	 	 	 
101044	3	N	 	 	N	 	 	 	 	 	 
101044	4	N	 	 	N	 	 	 	 	 	 
101044	5	N	 	 	N	 	 	 	 	 	 
101045	1	Y	.00999999977648258	1	N	 	 	 	 	 	 
101045	2	N	 	 	N	 	 	 	 	 	 
101045	3	N	 	 	N	 	 	 	 	 	 
101045	4	N	 	 	N	 	 	 	 	 	 
101045	5	N	 	 	N	 	 	 	 	 	 
101046	1	Y	.00999999977648258	1	N	 	 	 	 	 	 
101046	2	N	 	 	N	 	 	 	 	 	 
101046	3	N	 	 	N	 	 	 	 	 	 
101046	4	N	 	 	N	 	 	 	 	 	 
101046	5	N	 	 	N	 	 	 	 	 	 
101047	1	Y	.00999999977648258	1	N	 	 	 	 	 	 
101047	2	N	 	 	N	 	 	 	 	 	 
101047	3	N	 	 	N	 	 	 	 	 	 
101047	4	N	 	 	N	 	 	 	 	 	 
101047	5	N	 	 	N	 	 	 	 	 	 
101048	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
101048	2	N	 	 	N	 	 	 	 	 	 
101048	3	N	 	 	N	 	 	 	 	 	 
101048	4	N	 	 	N	 	 	 	 	 	 
101048	5	N	 	 	N	 	 	 	 	 	 
101049	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
101049	2	N	 	 	N	 	 	 	 	 	 
101049	3	N	 	 	N	 	 	 	 	 	 
101049	4	N	 	 	N	 	 	 	 	 	 
101049	5	N	 	 	N	 	 	 	 	 	 
101050	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
101050	2	N	 	 	N	 	 	 	 	 	 
101050	3	N	 	 	N	 	 	 	 	 	 
101050	4	N	 	 	N	 	 	 	 	 	 
101050	5	N	 	 	N	 	 	 	 	 	 
111001	1	Y	.0299999993294477	1	Y	0	 	5	5	5	5
111001	2	N	 	 	N	 	 	 	 	 	 
111001	3	N	 	 	N	 	 	 	 	 	 
111001	4	N	 	 	N	 	 	 	 	 	 
111001	5	N	 	 	N	 	 	 	 	 	 
111002	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
111002	2	N	 	 	N	 	 	 	 	 	 
111002	3	N	 	 	N	 	 	 	 	 	 
111002	4	N	 	 	Y	 	 	15	11	5	5
111002	5	N	 	 	N	 	 	 	 	 	 
111003	1	Y	.0199999995529652	1	Y	0	 	8	11	5	5
111003	2	N	 	 	N	 	 	 	 	 	 
111003	3	N	 	 	Y	0	 	8	11	5	5
111003	4	N	 	 	N	 	 	 	 	 	 
111003	5	N	 	 	N	 	 	 	 	 	 
111004	1	Y	.0199999995529652	1	Y	0	 	5	11	11	5
111004	2	N	 	 	N	 	 	 	 	 	 
111004	3	N	 	 	N	 	 	 	 	 	 
111004	4	N	 	 	N	 	 	 	 	 	 
111004	5	N	 	 	N	 	 	 	 	 	 
111005	1	Y	.0199999995529652	1	Y	0	 	4	5	11	5
111005	2	N	 	 	N	 	 	 	 	 	 
111005	3	N	 	 	N	 	 	 	 	 	 
111005	4	N	 	 	N	 	 	 	 	 	 
111005	5	N	 	 	N	 	 	 	 	 	 
111006	1	Y	2.5	1	N	 	 	 	 	 	 
111006	2	N	 	 	N	 	 	 	 	 	 
111006	3	N	 	 	N	 	 	 	 	 	 
111006	4	N	 	 	N	 	 	 	 	 	 
111006	5	N	 	 	N	 	 	 	 	 	 
111007	1	Y	.0500000007450581	1	Y	0	 	12	11	5	5
111007	2	N	 	 	N	 	 	 	 	 	 
111007	3	N	 	 	N	 	 	 	 	 	 
111007	4	N	 	 	N	 	 	 	 	 	 
111007	5	N	 	 	N	 	 	 	 	 	 
111008	1	Y	.0199999995529652	1	Y	0	 	1	11	5	5
111008	2	N	 	 	N	 	 	 	 	 	 
111008	3	N	 	 	N	 	 	 	 	 	 
111008	4	N	 	 	Y	 	 	20	11	5	5
111008	5	N	 	 	N	 	 	 	 	 	 
111009	1	Y	.100000001490116	1	Y	0	 	3	11	5	5
111009	2	N	 	 	N	 	 	 	 	 	 
111009	3	N	 	 	N	 	 	 	 	 	 
111009	4	N	 	 	N	 	 	 	 	 	 
111009	5	N	 	 	N	 	 	 	 	 	 
111010	1	Y	.0299999993294477	1	Y	0	 	6	11	5	5
111010	2	N	 	 	N	 	 	 	 	 	 
111010	3	N	 	 	N	 	 	 	 	 	 
111010	4	N	 	 	N	 	 	 	 	 	 
111010	5	N	 	 	N	 	 	 	 	 	 
111011	1	Y	.0500000007450581	1	Y	0	 	5	11	5	5
111011	2	N	 	 	N	 	 	 	 	 	 
111011	3	N	 	 	N	 	 	 	 	 	 
111011	4	N	 	 	Y	 	 	10	5	11	5
111011	5	N	 	 	N	 	 	 	 	 	 
111012	1	Y	.0299999993294477	1	Y	0	 	1	11	5	5
111012	2	N	 	 	N	 	 	 	 	 	 
111012	3	N	 	 	Y	0	 	1	11	5	5
111012	4	N	 	 	N	 	 	 	 	 	 
111012	5	N	 	 	N	 	 	 	 	 	 
111013	1	Y	.0299999993294477	1	Y	0	 	9	11	5	5
111013	2	N	 	 	N	 	 	 	 	 	 
111013	3	N	 	 	N	 	 	 	 	 	 
111013	4	N	 	 	N	 	 	 	 	 	 
111013	5	N	 	 	N	 	 	 	 	 	 
111014	1	Y	.0199999995529652	1	Y	0	 	16	11	5	5
111014	2	N	 	 	N	 	 	 	 	 	 
111014	3	N	 	 	Y	0	 	20	11	5	5
111014	4	N	 	 	N	 	 	 	 	 	 
111014	5	N	 	 	N	 	 	 	 	 	 
111015	1	Y	.0299999993294477	1	Y	0	 	1.5	11	5	5
111015	2	N	 	 	N	 	 	 	 	 	 
111015	3	N	 	 	N	 	 	 	 	 	 
111015	4	N	 	 	N	 	 	 	 	 	 
111015	5	N	 	 	N	 	 	 	 	 	 
111016	1	N	 	 	N	 	 	 	 	 	 
111016	2	N	 	 	N	 	 	 	 	 	 
111016	3	Y	.00999999977648258	1	N	 	 	 	 	 	 
111016	4	N	 	 	N	 	 	 	 	 	 
111016	5	N	 	 	N	 	 	 	 	 	 
111017	1	Y	.0299999993294477	1	Y	0	 	1.5	5	11	5
111017	2	N	 	 	N	 	 	 	 	 	 
111017	3	N	 	 	N	 	 	 	 	 	 
111017	4	N	 	 	N	 	 	 	 	 	 
111017	5	N	 	 	N	 	 	 	 	 	 
111018	1	Y	.0299999993294477	1	Y	0	 	25	11	5	5
111018	2	N	 	 	N	 	 	 	 	 	 
111018	3	N	 	 	N	 	 	 	 	 	 
111018	4	N	 	 	N	 	 	 	 	 	 
111018	5	N	 	 	N	 	 	 	 	 	 
111019	1	Y	.0199999995529652	1	Y	0	 	2	5	11	5
111019	2	N	 	 	N	 	 	 	 	 	 
111019	3	N	 	 	Y	0	 	8	5	11	5
111019	4	N	 	 	N	 	 	 	 	 	 
111019	5	N	 	 	N	 	 	 	 	 	 
111020	1	Y	.0199999995529652	1	Y	0	 	2	5	11	5
111020	2	N	 	 	N	 	 	 	 	 	 
111020	3	N	 	 	N	 	 	 	 	 	 
111020	4	N	 	 	N	 	 	 	 	 	 
111020	5	N	 	 	N	 	 	 	 	 	 
111021	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
111021	2	N	 	 	N	 	 	 	 	 	 
111021	3	N	 	 	Y	0	 	3	5	11	4
111021	4	N	 	 	N	 	 	 	 	 	 
111021	5	N	 	 	N	 	 	 	 	 	 
111022	1	N	 	 	N	 	 	 	 	 	 
111022	2	N	 	 	N	 	 	 	 	 	 
111022	3	N	 	 	N	 	 	 	 	 	 
111022	4	N	 	 	Y	 	 	1.5	5	11	5
111022	5	N	 	 	N	 	 	 	 	 	 
111023	1	Y	.0199999995529652	1	Y	0	 	2	5	11	5
111023	2	N	 	 	N	 	 	 	 	 	 
111023	3	N	 	 	N	 	 	 	 	 	 
111023	4	N	 	 	N	 	 	 	 	 	 
111023	5	N	 	 	N	 	 	 	 	 	 
111024	1	Y	.0199999995529652	1	Y	0	 	4	5	11	5
111024	2	N	 	 	N	 	 	 	 	 	 
111024	3	N	 	 	N	 	 	 	 	 	 
111024	4	N	 	 	N	 	 	 	 	 	 
111024	5	N	 	 	N	 	 	 	 	 	 
111025	1	Y	.0299999993294477	1	Y	0	 	5	5	11	5
111025	2	N	 	 	N	 	 	 	 	 	 
111025	3	N	 	 	N	 	 	 	 	 	 
111025	4	N	 	 	N	 	 	 	 	 	 
111025	5	N	 	 	N	 	 	 	 	 	 
111026	1	Y	.0199999995529652	1	Y	0	 	5	5	11	5
111026	2	N	 	 	N	 	 	 	 	 	 
111026	3	N	 	 	Y	0	 	3	5	11	5
111026	4	N	 	 	N	 	 	 	 	 	 
111026	5	N	 	 	N	 	 	 	 	 	 
111027	1	Y	.0299999993294477	1	Y	0	 	14	5	11	5
111027	2	N	 	 	N	 	 	 	 	 	 
111027	3	N	 	 	N	 	 	 	 	 	 
111027	4	N	 	 	N	 	 	 	 	 	 
111027	5	N	 	 	N	 	 	 	 	 	 
111028	1	Y	.0299999993294477	1	Y	0	 	4	5	5	5
111028	2	N	 	 	N	 	 	 	 	 	 
111028	3	N	 	 	N	 	 	 	 	 	 
111028	4	N	 	 	N	 	 	 	 	 	 
111028	5	N	 	 	N	 	 	 	 	 	 
111029	1	Y	.0199999995529652	1	Y	.0199999995529652	9	5	5	11	5
111029	2	N	 	 	N	 	 	 	 	 	 
111029	3	N	 	 	N	 	 	 	 	 	 
111029	4	N	 	 	N	 	 	 	 	 	 
111029	5	N	 	 	N	 	 	 	 	 	 
111030	1	Y	.0299999993294477	1	Y	0	 	3	5	11	5
111030	2	N	 	 	N	 	 	 	 	 	 
111030	3	N	 	 	Y	0	 	5	5	11	5
111030	4	N	 	 	N	 	 	 	 	 	 
111030	5	N	 	 	N	 	 	 	 	 	 
111031	1	Y	.0299999993294477	1	Y	0	 	4	5	11	5
111031	2	N	 	 	N	 	 	 	 	 	 
111031	3	N	 	 	Y	0	 	7	5	5	1
111031	4	N	 	 	N	 	 	 	 	 	 
111031	5	N	 	 	N	 	 	 	 	 	 
111032	1	Y	.0299999993294477	1	Y	0	 	2	5	11	5
111032	2	N	 	 	N	 	 	 	 	 	 
111032	3	N	 	 	N	 	 	 	 	 	 
111032	4	N	 	 	Y	 	 	2	5	11	5
111032	5	N	 	 	N	 	 	 	 	 	 
111033	1	Y	.0399999991059303	1	Y	0	 	5	5	11	5
111033	2	N	 	 	N	 	 	 	 	 	 
111033	3	N	 	 	N	 	 	 	 	 	 
111033	4	N	 	 	N	 	 	 	 	 	 
111033	5	N	 	 	N	 	 	 	 	 	 
111034	1	Y	.0199999995529652	1	Y	0	 	5	5	11	5
111034	2	N	 	 	N	 	 	 	 	 	 
111034	3	N	 	 	N	 	 	 	 	 	 
111034	4	N	 	 	N	 	 	 	 	 	 
111034	5	N	 	 	N	 	 	 	 	 	 
111035	1	Y	.0299999993294477	1	Y	0	 	2	5	11	5
111035	2	N	 	 	N	 	 	 	 	 	 
111035	3	N	 	 	N	 	 	 	 	 	 
111035	4	N	 	 	N	 	 	 	 	 	 
111035	5	N	 	 	N	 	 	 	 	 	 
111036	1	Y	3	1	Y	0	 	5	5	5	5
111036	2	N	 	 	N	 	 	 	 	 	 
111036	3	N	 	 	N	 	 	 	 	 	 
111036	4	N	 	 	N	 	 	 	 	 	 
111036	5	N	 	 	N	 	 	 	 	 	 
111038	1	Y	.0299999993294477	1	Y	0	 	10	5	5	5
111038	2	N	 	 	N	 	 	 	 	 	 
111038	3	N	 	 	N	 	 	 	 	 	 
111038	4	N	 	 	N	 	 	 	 	 	 
111038	5	N	 	 	N	 	 	 	 	 	 
111039	1	Y	.0299999993294477	1	Y	0	 	11.5	5	5	5
111039	2	N	 	 	N	 	 	 	 	 	 
111039	3	N	 	 	N	 	 	 	 	 	 
111039	4	N	 	 	N	 	 	 	 	 	 
111039	5	N	 	 	N	 	 	 	 	 	 
111040	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
111040	2	N	 	 	N	 	 	 	 	 	 
111040	3	N	 	 	N	 	 	 	 	 	 
111040	4	N	 	 	N	 	 	 	 	 	 
111040	5	N	 	 	Y	0	 	35	11	5	5
111041	1	Y	.0199999995529652	1	Y	0	 	4	5	11	5
111041	2	N	 	 	N	 	 	 	 	 	 
111041	3	N	 	 	N	 	 	 	 	 	 
111041	4	N	 	 	N	 	 	 	 	 	 
111041	5	N	 	 	N	 	 	 	 	 	 
111044	1	Y	.0299999993294477	1	Y	0	 	3	11	5	5
111044	2	N	 	 	N	 	 	 	 	 	 
111044	3	N	 	 	Y	0	 	5	11	5	5
111044	4	N	 	 	N	 	 	 	 	 	 
111044	5	N	 	 	N	 	 	 	 	 	 
111045	1	Y	.0399999991059303	1	N	 	 	 	 	 	 
111045	2	N	 	 	N	 	 	 	 	 	 
111045	3	N	 	 	N	 	 	 	 	 	 
111045	4	N	 	 	N	 	 	 	 	 	 
111045	5	N	 	 	N	 	 	 	 	 	 
111046	1	N	 	 	Y	0	 	10	10	11	5
111046	2	N	 	 	N	 	 	 	 	 	 
111046	3	Y	.0299999993294477	1	N	 	 	 	 	 	 
111046	4	N	 	 	N	 	 	 	 	 	 
111046	5	N	 	 	N	 	 	 	 	 	 
111047	1	Y	.0199999995529652	1	Y	0	 	10	5	11	5
111047	2	N	 	 	N	 	 	 	 	 	 
111047	3	N	 	 	N	 	 	 	 	 	 
111047	4	N	 	 	N	 	 	 	 	 	 
111047	5	N	 	 	N	 	 	 	 	 	 
111048	1	Y	.0399999991059303	1	Y	0	 	16	5	11	5
111048	2	N	 	 	N	 	 	 	 	 	 
111048	3	N	 	 	N	 	 	 	 	 	 
111048	4	N	 	 	N	 	 	 	 	 	 
111048	5	N	 	 	N	 	 	 	 	 	 
111049	1	Y	.0299999993294477	1	N	 	 	 	 	 	 
111049	2	N	 	 	N	 	 	 	 	 	 
111049	3	N	 	 	Y	0	 	1	5	11	5
111049	4	N	 	 	N	 	 	 	 	 	 
111049	5	N	 	 	N	 	 	 	 	 	 
111050	1	Y	.0199999995529652	1	Y	0	 	5	5	5	5
111050	2	N	 	 	N	 	 	 	 	 	 
111050	3	N	 	 	N	 	 	 	 	 	 
111050	4	N	 	 	N	 	 	 	 	 	 
111050	5	N	 	 	N	 	 	 	 	 	 
111051	1	Y	.0199999995529652	1	Y	0	 	1	5	11	5
111051	2	N	 	 	N	 	 	 	 	 	 
111051	3	N	 	 	Y	0	 	2	5	11	5
111051	4	N	 	 	N	 	 	 	 	 	 
111051	5	N	 	 	N	 	 	 	 	 	 
111053	1	Y	.0299999993294477	1	Y	0	 	8	5	5	5
111053	2	N	 	 	N	 	 	 	 	 	 
111053	3	N	 	 	N	 	 	 	 	 	 
111053	4	N	 	 	N	 	 	 	 	 	 
111053	5	N	 	 	N	 	 	 	 	 	 
111054	1	Y	.0500000007450581	3	N	 	 	 	 	 	 
111054	2	N	 	 	N	 	 	 	 	 	 
111054	3	N	 	 	N	 	 	 	 	 	 
111054	4	N	 	 	N	 	 	 	 	 	 
111054	5	N	 	 	N	 	 	 	 	 	 
111055	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
111055	2	N	 	 	N	 	 	 	 	 	 
111055	3	N	 	 	N	 	 	 	 	 	 
111055	4	N	 	 	N	 	 	 	 	 	 
111055	5	N	 	 	N	 	 	 	 	 	 
111056	1	N	 	 	N	 	 	 	 	 	 
111056	2	N	 	 	N	 	 	 	 	 	 
111056	3	N	 	 	N	 	 	 	 	 	 
111056	4	N	 	 	N	 	 	 	 	 	 
111056	5	N	 	 	N	 	 	 	 	 	 
111057	1	Y	.0199999995529652	1	Y	0	 	2	11	5	5
111057	2	N	 	 	N	 	 	 	 	 	 
111057	3	N	 	 	N	 	 	 	 	 	 
111057	4	N	 	 	N	 	 	 	 	 	 
111057	5	N	 	 	N	 	 	 	 	 	 
121001	1	Y	.0199999995529652	1	N	 	 	 	 	 	 
121001	2	N	 	 	N	 	 	 	 	 	 
121001	3	N	 	 	N	 	 	 	 	 	 
121001	4	N	 	 	N	 	 	 	 	 	 
121001	5	N	 	 	N	 	 	 	 	 	 
121002	1	Y	.0199999995529652	1	Y	0	 	2	11	11	5
121002	2	N	 	 	N	 	 	 	 	 	 
121002	3	N	 	 	N	 	 	 	 	 	 
121002	4	N	 	 	N	 	 	 	 	 	 
121002	5	N	 	 	N	 	 	 	 	 	 
121003	1	Y	.0799999982118607	4	Y	0	 	5	5	11	5
121003	2	N	 	 	N	 	 	 	 	 	 
121003	3	N	 	 	N	 	 	 	 	 	 
121003	4	N	 	 	N	 	 	 	 	 	 
121003	5	N	 	 	N	 	 	 	 	 	 
121004	1	Y	.0199999995529652	1	Y	0	 	2.5	11	11	5
121004	2	N	 	 	N	 	 	 	 	 	 
121004	3	N	 	 	N	 	 	 	 	 	 
121004	4	N	 	 	N	 	 	 	 	 	 
121004	5	N	 	 	N	 	 	 	 	 	 
121005	1	N	 	 	Y	0	 	3	11	11	5
121005	2	N	 	 	N	 	 	 	 	 	 
121005	3	Y	.00999999977648258	1	N	 	 	 	 	 	 
121005	4	N	 	 	N	 	 	 	 	 	 
121005	5	N	 	 	N	 	 	 	 	 	 
121006	1	N	 	 	N	 	 	 	 	 	 
121006	2	N	 	 	N	 	 	 	 	 	 
121006	3	Y	.0199999995529652	1	N	 	 	 	 	 	 
121006	4	N	 	 	N	 	 	 	 	 	 
121006	5	N	 	 	N	 	 	 	 	 	 
121007	1	Y	.00999999977648258	1	Y	0	 	5	5	11	5
121007	2	N	 	 	N	 	 	 	 	 	 
121007	3	N	 	 	N	 	 	 	 	 	 
121007	4	N	 	 	N	 	 	 	 	 	 
121007	5	N	 	 	N	 	 	 	 	 	 
