CHILDCODE	NONFODR4	SPYRR4
201032	19	0
201032	20	0
201032	32	600
201034	1	1200
201034	2	2200
201034	3	0
201034	4	0
201034	5	400
201034	6	600
201034	7	0
201034	8	0
201034	17	2500
201034	18	5000
201034	19	0
201034	20	0
201034	32	0
201037	1	0
201037	2	3000
201037	3	0
201037	4	0
201037	5	0
201037	6	2000
201037	7	0
201037	8	0
201037	17	500
201037	18	200
201037	19	0
201037	20	0
201037	32	0
201039	1	2500
201039	2	1880
201039	3	0
201039	4	1500
201039	5	1200
201039	6	450
201039	7	0
201039	8	150
201039	17	300
201039	18	400
201039	19	0
201039	20	0
201039	32	900
201042	1	500
201042	2	2000
201042	3	0
201042	4	0
201042	5	500
201042	6	500
201042	7	0
201042	8	0
201042	17	350
201042	18	4000
201042	19	0
201042	20	0
201042	32	450
201044	1	500
201044	2	1500
201044	3	0
201044	4	0
201044	5	0
201044	6	500
201044	7	0
201044	8	0
201044	17	0
201044	18	500
201044	19	0
201044	20	50
201044	32	265
201045	1	200
201045	2	300
201045	3	0
201045	4	0
201045	5	200
201045	6	100
201045	7	0
201045	8	0
201045	17	0
201045	18	0
201045	19	0
201045	20	0
201045	32	0
201046	1	600
201046	2	800
201046	3	0
201046	4	0
201046	5	300
201046	6	400
201046	7	0
201046	8	0
201046	17	200
201046	18	500
201046	19	0
201046	20	0
201046	32	0
201049	1	300
201049	2	400
201049	3	0
201049	4	0
201049	5	200
201049	6	300
201049	7	0
201049	8	0
201049	17	25000
201049	18	8000
201049	19	1000
201049	20	0
201049	32	600
201050	1	10000
201050	2	4000
201050	3	0
201050	4	3000
201050	5	2000
201050	6	1000
201050	7	0
201050	8	350
201050	17	0
201050	18	0
201050	19	0
201050	20	0
201050	32	1840
201051	1	3000
201051	2	2000
201051	3	0
201051	4	2000
201051	5	1000
201051	6	1000
201051	7	0
201051	8	500
201051	17	1000
201051	18	1000
201051	19	0
201051	20	0
201051	32	800
201052	1	500
201052	2	500
201052	3	0
201052	4	0
201052	5	0
201052	6	0
201052	7	0
201052	8	0
201052	17	0
201052	18	300
201052	19	0
201052	20	0
201052	32	1560
201056	1	2000
201056	2	4000
201056	3	1000
201056	4	0
201056	5	500
201056	6	1000
201056	7	500
201056	8	0
201056	17	0
201056	18	300
201056	19	0
201056	20	50
201056	32	500
201059	1	2000
201059	2	0
201059	3	0
201059	4	2000
201059	5	400
201059	6	0
201059	7	0
201059	8	400
201059	17	0
201059	18	0
201059	19	4000
201059	20	3000
201059	32	9528
201064	1	900
201064	2	700
201064	3	0
201064	4	0
201064	5	200
201064	6	200
201064	7	0
201064	8	0
201064	17	200
201064	18	500
201064	19	0
201064	20	100
201064	32	3000
201065	1	4000
201065	2	4000
201065	3	0
201065	4	2000
201065	5	1000
201065	6	1000
201065	7	0
201065	8	500
201065	17	0
201065	18	1000
201065	19	0
201065	20	0
201065	32	2250
201068	1	500
201068	2	0
201068	3	0
201068	4	350
201068	5	120
201068	6	0
201068	7	0
201068	8	120
201068	17	0
201068	18	1500
201068	19	0
201068	20	0
201068	32	800
201073	1	3000
201073	2	0
201073	3	0
201073	4	3000
201073	5	500
201073	6	0
201073	7	0
201073	8	0
201073	17	3000
201073	18	500
201073	19	0
201073	20	0
201073	32	940
201074	1	5000
201074	2	1000
201074	3	0
201074	4	0
201074	5	1000
201074	6	300
201074	7	0
201074	8	0
201074	17	0
201074	18	1000
201074	19	0
201074	20	0
201074	32	0
201082	1	2000
201082	2	2500
201082	3	500
201082	4	0
201082	5	1000
201082	6	1500
201082	7	200
201082	8	0
201082	17	0
201082	18	300
201082	19	0
201082	20	0
201082	32	3800
201084	1	4000
201084	2	6000
201084	3	2000
201084	4	0
201084	5	400
201084	6	300
201084	7	100
201084	8	0
201084	17	300
201084	18	500
201084	19	0
201084	20	0
201084	32	600
201086	1	10000
201086	2	5000
201086	3	0
201086	4	0
201086	5	500
201086	6	0
201086	7	0
201086	8	0
201086	17	600
201086	18	3700
201086	19	0
201086	20	0
201086	32	360
201104	1	500
201104	2	500
201104	3	0
201104	4	300
201104	5	300
201104	6	300
201104	7	0
201104	8	200
201104	17	200
201104	18	500
201104	19	0
201104	20	0
201104	32	1398
