CHILDCODE	LVSKIDR5	AYANR5	NMAMR5	CHDSANR5
21030	6	 	 	 
21030	7	 	 	 
21030	8	 	 	 
21030	9	 	 	 
21030	10	 	 	 
21030	11	 	 	 
21030	12	 	 	 
21030	13	 	 	 
21030	14	 	 	 
21030	15	 	 	 
21030	16	 	 	 
21030	17	 	 	 
21030	31	 	 	 
21030	32	 	 	 
21030	33	 	 	 
21031	1	 	 	 
21031	2	 	 	 
21031	3	 	 	 
21031	4	 	 	 
21031	5	 	 	 
21031	6	 	 	 
21031	7	 	 	 
21031	8	 	 	 
21031	9	 	 	 
21031	10	 	 	 
21031	11	 	 	 
21031	12	 	 	 
21031	13	 	 	 
21031	14	 	 	 
21031	15	 	 	 
21031	16	 	 	 
21031	17	 	 	 
21031	31	 	 	 
21031	32	 	 	 
21031	33	 	 	 
21032	1	 	 	 
21032	2	 	 	 
21032	3	 	 	 
21032	4	 	 	 
21032	5	 	 	 
21032	6	 	 	 
21032	7	 	 	 
21032	8	 	 	 
21032	9	 	 	 
21032	10	 	 	 
21032	11	 	 	 
21032	12	 	 	 
21032	13	 	 	 
21032	14	 	 	 
21032	15	 	 	 
21032	16	 	 	 
21032	17	 	 	 
21032	31	 	 	 
21032	32	 	 	 
21032	33	 	 	 
21033	1	 	 	 
21033	2	 	 	 
21033	3	 	 	 
21033	4	 	 	 
21033	5	 	 	 
21033	6	 	 	 
21033	7	 	 	 
21033	8	 	 	 
21033	9	 	 	 
21033	10	 	 	 
21033	11	 	 	 
21033	12	 	 	 
21033	13	 	 	 
21033	14	 	 	 
21033	15	 	 	 
21033	16	 	 	 
21033	17	 	 	 
21033	31	 	 	 
21033	32	 	 	 
21033	33	 	 	 
21035	1	 	 	 
21035	2	 	 	 
21035	3	 	 	 
21035	4	 	 	 
21035	5	 	 	 
21035	6	 	 	 
21035	7	 	 	 
21035	8	 	 	 
21035	9	 	 	 
21035	10	 	 	 
21035	11	 	 	 
21035	12	 	 	 
21035	13	 	 	 
21035	14	 	 	 
21035	15	 	 	 
21035	16	 	 	 
21035	17	 	 	 
21035	31	 	 	 
21035	32	 	 	 
21035	33	 	 	 
21036	1	 	 	 
21036	2	 	 	 
21036	3	 	 	 
21036	4	 	 	 
21036	5	 	 	 
21036	6	 	 	 
21036	7	 	 	 
21036	8	 	 	 
21036	9	 	 	 
21036	10	 	 	 
21036	11	 	 	 
21036	12	 	 	 
21036	13	 	 	 
21036	14	 	 	 
21036	15	 	 	 
21036	16	 	 	 
21036	17	 	 	 
21036	31	 	 	 
21036	32	 	 	 
21036	33	 	 	 
21037	1	 	 	 
21037	2	 	 	 
21037	3	 	 	 
21037	4	 	 	 
21037	5	 	 	 
21037	6	 	 	 
21037	7	 	 	 
21037	8	 	 	 
21037	9	 	 	 
21037	10	 	 	 
21037	11	 	 	 
21037	12	 	 	 
21037	13	 	 	 
21037	14	 	 	 
21037	15	 	 	 
21037	16	 	 	 
21037	17	 	 	 
21037	31	 	 	 
21037	32	 	 	 
21037	33	 	 	 
21038	1	 	 	 
21038	2	 	 	 
21038	3	 	 	 
21038	4	 	 	 
21038	5	 	 	 
21038	6	 	 	 
21038	7	 	 	 
21038	8	 	 	 
21038	9	 	 	 
21038	10	 	 	 
21038	11	 	 	 
21038	12	 	 	 
21038	13	 	 	 
21038	14	 	 	 
21038	15	 	 	 
21038	16	 	 	 
21038	17	 	 	 
21038	31	 	 	 
21038	32	 	 	 
21038	33	 	 	 
21039	1	 	 	 
21039	2	 	 	 
21039	3	 	 	 
21039	4	 	 	 
21039	5	 	 	 
21039	6	 	 	 
21039	7	 	 	 
21039	8	 	 	 
21039	9	 	 	 
21039	10	 	 	 
21039	11	 	 	 
21039	12	 	 	 
21039	13	 	 	 
21039	14	 	 	 
21039	15	 	 	 
21039	16	 	 	 
21039	17	 	 	 
21039	31	 	 	 
21039	32	 	 	 
21039	33	 	 	 
21040	1	 	 	 
21040	2	 	 	 
21040	3	 	 	 
21040	4	 	 	 
21040	5	 	 	 
21040	6	 	 	 
21040	7	 	 	 
21040	8	 	 	 
21040	9	 	 	 
21040	10	 	 	 
21040	11	 	 	 
21040	12	 	 	 
21040	13	 	 	 
21040	14	 	 	 
21040	15	 	 	 
21040	16	 	 	 
21040	17	 	 	 
21040	31	 	 	 
21040	32	 	 	 
21040	33	 	 	 
21041	1	 	 	 
21041	2	 	 	 
21041	3	 	 	 
21041	4	 	 	 
21041	5	 	 	 
21041	6	 	 	 
21041	7	 	 	 
21041	8	 	 	 
21041	9	 	 	 
21041	10	 	 	 
21041	11	 	 	 
21041	12	 	 	 
21041	13	 	 	 
21041	14	 	 	 
21041	15	 	 	 
21041	16	 	 	 
21041	17	 	 	 
21041	31	 	 	 
21041	32	 	 	 
21041	33	 	 	 
21042	1	 	 	 
21042	2	 	 	 
21042	3	 	 	 
21042	4	 	 	 
21042	5	 	 	 
21042	6	 	 	 
21042	7	 	 	 
21042	8	 	 	 
21042	9	 	 	 
21042	10	 	 	 
21042	11	 	 	 
21042	12	 	 	 
21042	13	 	 	 
21042	14	 	 	 
21042	15	 	 	 
21042	16	 	 	 
21042	17	 	 	 
21042	31	 	 	 
21042	32	 	 	 
21042	33	 	 	 
21043	1	 	 	 
21043	2	 	 	 
21043	3	 	 	 
21043	4	 	 	 
21043	5	 	 	 
21043	6	 	 	 
21043	7	 	 	 
21043	8	 	 	 
21043	9	 	 	 
21043	10	 	 	 
21043	11	 	 	 
21043	12	 	 	 
21043	13	 	 	 
21043	14	 	 	 
21043	15	 	 	 
21043	16	 	 	 
21043	17	 	 	 
21043	31	 	 	 
21043	32	 	 	 
21043	33	 	 	 
21045	1	 	 	 
21045	2	 	 	 
21045	3	 	 	 
21045	4	 	 	 
21045	5	 	 	 
21045	6	 	 	 
21045	7	 	 	 
21045	8	 	 	 
21045	9	 	 	 
21045	10	 	 	 
21045	11	 	 	 
21045	12	 	 	 
21045	13	 	 	 
21045	14	 	 	 
21045	15	 	 	 
21045	16	 	 	 
21045	17	 	 	 
21045	31	 	 	 
21045	32	 	 	 
21045	33	 	 	 
21046	1	 	 	 
21046	2	 	 	 
21046	3	 	 	 
21046	4	 	 	 
21046	5	 	 	 
21046	6	 	 	 
21046	7	 	 	 
21046	8	 	 	 
21046	9	 	 	 
21046	10	 	 	 
21046	11	 	 	 
21046	12	 	 	 
21046	13	 	 	 
21046	14	 	 	 
21046	15	 	 	 
21046	16	 	 	 
21046	17	 	 	 
21046	31	 	 	 
21046	32	 	 	 
21046	33	 	 	 
21047	1	 	 	 
21047	2	 	 	 
21047	3	 	 	 
21047	4	 	 	 
21047	5	 	 	 
21047	6	 	 	 
21047	7	 	 	 
21047	8	 	 	 
21047	9	 	 	 
21047	10	 	 	 
21047	11	 	 	 
21047	12	 	 	 
21047	13	 	 	 
21047	14	 	 	 
21047	15	 	 	 
21047	16	 	 	 
21047	17	 	 	 
21047	31	 	 	 
21047	32	 	 	 
21047	33	 	 	 
21048	1	 	 	 
21048	2	 	 	 
21048	3	 	 	 
21048	4	 	 	 
21048	5	 	 	 
21048	6	 	 	 
21048	7	 	 	 
21048	8	 	 	 
21048	9	 	 	 
21048	10	 	 	 
21048	11	 	 	 
21048	12	 	 	 
21048	13	 	 	 
21048	14	 	 	 
21048	15	 	 	 
21048	16	 	 	 
21048	17	 	 	 
21048	31	 	 	 
21048	32	 	 	 
21048	33	 	 	 
31001	1	 	 	 
31001	2	 	 	 
31001	3	 	 	 
31001	4	 	 	 
31001	5	 	 	 
31001	6	 	 	 
31001	7	 	 	 
31001	8	 	 	 
31001	9	 	 	 
31001	10	 	 	 
31001	11	 	 	 
31001	12	 	 	 
31001	13	 	 	 
31001	14	 	 	 
31001	15	 	 	 
31001	16	 	 	 
31001	17	 	 	 
31001	31	 	 	 
31001	32	 	 	 
31001	33	 	 	 
31002	1	 	 	 
31002	2	 	 	 
31002	3	 	 	 
31002	4	 	 	 
31002	5	 	 	 
31002	6	 	 	 
31002	7	 	 	 
31002	8	 	 	 
31002	9	 	 	 
31002	10	 	 	 
31002	11	 	 	 
31002	12	 	 	 
31002	13	 	 	 
31002	14	 	 	 
31002	15	 	 	 
31002	16	 	 	 
31002	17	 	 	 
31002	31	 	 	 
31002	32	 	 	 
31002	33	 	 	 
31003	1	 	 	 
31003	2	 	 	 
31003	3	 	 	 
31003	4	 	 	 
31003	5	 	 	 
31003	6	 	 	 
31003	7	 	 	 
31003	8	 	 	 
31003	9	 	 	 
31003	10	 	 	 
31003	11	 	 	 
31003	12	 	 	 
31003	13	 	 	 
31003	14	 	 	 
31003	15	 	 	 
31003	16	 	 	 
31003	17	 	 	 
31003	31	 	 	 
31003	32	 	 	 
31003	33	 	 	 
31004	1	 	 	 
31004	2	 	 	 
31004	3	 	 	 
31004	4	 	 	 
31004	5	 	 	 
31004	6	 	 	 
31004	7	 	 	 
31004	8	 	 	 
31004	9	 	 	 
31004	10	 	 	 
31004	11	 	 	 
31004	12	 	 	 
31004	13	 	 	 
31004	14	 	 	 
31004	15	 	 	 
31004	16	 	 	 
31004	17	 	 	 
31004	31	 	 	 
31004	32	 	 	 
31004	33	 	 	 
31006	1	 	 	 
31006	2	 	 	 
31006	3	 	 	 
31006	4	 	 	 
31006	5	 	 	 
31006	6	 	 	 
31006	7	 	 	 
31006	8	 	 	 
31006	9	 	 	 
31006	10	 	 	 
31006	11	 	 	 
31006	12	 	 	 
31006	13	 	 	 
31006	14	 	 	 
31006	15	 	 	 
31006	16	 	 	 
31006	17	 	 	 
31006	31	 	 	 
31006	32	 	 	 
31006	33	 	 	 
31009	1	 	 	 
31009	2	 	 	 
31009	3	 	 	 
31009	4	 	 	 
31009	5	 	 	 
31009	6	 	 	 
31009	7	 	 	 
31009	8	 	 	 
31009	9	 	 	 
31009	10	 	 	 
31009	11	 	 	 
31009	12	 	 	 
31009	13	 	 	 
31009	14	 	 	 
31009	15	 	 	 
31009	16	 	 	 
31009	17	 	 	 
31009	31	 	 	 
31009	32	 	 	 
31009	33	 	 	 
31010	1	 	 	 
31010	2	 	 	 
31010	3	 	 	 
31010	4	 	 	 
31010	5	 	 	 
31010	6	 	 	 
31010	7	 	 	 
31010	8	 	 	 
31010	9	 	 	 
31010	10	 	 	 
31010	11	 	 	 
31010	12	 	 	 
31010	13	 	 	 
31010	14	 	 	 
31010	15	 	 	 
31010	16	 	 	 
31010	17	 	 	 
31010	31	 	 	 
31010	32	 	 	 
31010	33	 	 	 
31011	1	 	 	 
31011	2	 	 	 
31011	3	 	 	 
31011	4	 	 	 
31011	5	 	 	 
31011	6	 	 	 
31011	7	 	 	 
31011	8	 	 	 
31011	9	 	 	 
31011	10	 	 	 
31011	11	 	 	 
31011	12	 	 	 
31011	13	 	 	 
31011	14	 	 	 
31011	15	 	 	 
31011	16	 	 	 
31011	17	 	 	 
31011	31	 	 	 
31011	32	 	 	 
31011	33	 	 	 
31012	1	 	 	 
31012	2	 	 	 
31012	3	 	 	 
31012	4	 	 	 
31012	5	 	 	 
31012	6	 	 	 
31012	7	 	 	 
31012	8	 	 	 
31012	9	 	 	 
31012	10	 	 	 
31012	11	 	 	 
31012	12	 	 	 
31012	13	 	 	 
31012	14	 	 	 
31012	15	 	 	 
31012	16	 	 	 
31012	17	 	 	 
31012	31	 	 	 
31012	32	 	 	 
31012	33	 	 	 
31013	1	 	 	 
31013	2	 	 	 
31013	3	 	 	 
31013	4	 	 	 
31013	5	 	 	 
31013	6	 	 	 
31013	7	 	 	 
31013	8	 	 	 
31013	9	 	 	 
31013	10	 	 	 
31013	11	 	 	 
31013	12	 	 	 
31013	13	 	 	 
31013	14	 	 	 
31013	15	 	 	 
31013	16	 	 	 
31013	17	 	 	 
31013	31	 	 	 
31013	32	 	 	 
31013	33	 	 	 
31015	1	 	 	 
31015	2	 	 	 
31015	3	 	 	 
31015	4	 	 	 
31015	5	 	 	 
31015	6	 	 	 
31015	7	 	 	 
31015	8	 	 	 
31015	9	 	 	 
31015	10	 	 	 
31015	11	 	 	 
31015	12	 	 	 
31015	13	 	 	 
31015	14	 	 	 
31015	15	 	 	 
31015	16	 	 	 
31015	17	 	 	 
31015	31	 	 	 
31015	32	 	 	 
31015	33	 	 	 
31016	1	0	 	 
31016	2	0	 	 
31016	3	0	 	 
31016	4	0	 	 
31016	5	0	 	 
31016	6	0	 	 
31016	7	0	 	 
31016	8	0	 	 
31016	9	0	 	 
31016	10	0	 	 
31016	11	0	 	 
31016	12	0	 	 
31016	13	0	 	 
31016	14	0	 	 
31016	15	0	 	 
31016	16	1	1	0
31016	17	0	 	 
31016	31	0	 	 
31016	32	0	 	 
31016	33	0	 	 
31017	1	 	 	 
31017	2	 	 	 
31017	3	 	 	 
31017	4	 	 	 
31017	5	 	 	 
31017	6	 	 	 
31017	7	 	 	 
31017	8	 	 	 
31017	9	 	 	 
31017	10	 	 	 
31017	11	 	 	 
31017	12	 	 	 
31017	13	 	 	 
31017	14	 	 	 
31017	15	 	 	 
31017	16	 	 	 
31017	17	 	 	 
31017	31	 	 	 
31017	32	 	 	 
31017	33	 	 	 
31018	1	 	 	 
31018	2	 	 	 
31018	3	 	 	 
31018	4	 	 	 
31018	5	 	 	 
31018	6	 	 	 
31018	7	 	 	 
31018	8	 	 	 
31018	9	 	 	 
31018	10	 	 	 
31018	11	 	 	 
31018	12	 	 	 
31018	13	 	 	 
31018	14	 	 	 
31018	15	 	 	 
31018	16	 	 	 
31018	17	 	 	 
31018	31	 	 	 
31018	32	 	 	 
31018	33	 	 	 
31019	1	0	 	 
31019	2	1	1	0
31019	3	0	 	 
31019	4	0	 	 
31019	5	0	 	 
31019	6	0	 	 
31019	7	0	 	 
31019	8	0	 	 
31019	9	0	 	 
31019	10	0	 	 
31019	11	0	 	 
31019	12	0	 	 
31019	13	0	 	 
31019	14	0	 	 
31019	15	0	 	 
31019	16	0	 	 
31019	17	0	 	 
31019	31	0	 	 
31019	32	0	 	 
31019	33	1	1	0
31020	1	0	 	 
31020	2	0	 	 
31020	3	0	 	 
31020	4	0	 	 
31020	5	0	 	 
31020	6	0	 	 
31020	7	0	 	 
31020	8	0	 	 
31020	9	0	 	 
31020	10	0	 	 
31020	11	0	 	 
31020	12	0	 	 
31020	13	0	 	 
31020	14	0	 	 
31020	15	0	 	 
31020	16	1	1	0
31020	17	0	 	 
31020	31	0	 	 
31020	32	0	 	 
31020	33	0	 	 
31022	1	 	 	 
31022	2	 	 	 
31022	3	 	 	 
31022	4	 	 	 
31022	5	 	 	 
31022	6	 	 	 
31022	7	 	 	 
31022	8	 	 	 
31022	9	 	 	 
31022	10	 	 	 
31022	11	 	 	 
31022	12	 	 	 
31022	13	 	 	 
31022	14	 	 	 
31022	15	 	 	 
31022	16	 	 	 
31022	17	 	 	 
31022	31	 	 	 
31022	32	 	 	 
31022	33	 	 	 
31023	1	 	 	 
31023	2	 	 	 
31023	3	 	 	 
31023	4	 	 	 
31023	5	 	 	 
31023	6	 	 	 
31023	7	 	 	 
31023	8	 	 	 
31023	9	 	 	 
31023	10	 	 	 
31023	11	 	 	 
31023	12	 	 	 
31023	13	 	 	 
31023	14	 	 	 
31023	15	 	 	 
31023	16	 	 	 
31023	17	 	 	 
31023	31	 	 	 
31023	32	 	 	 
31023	33	 	 	 
31024	1	 	 	 
31024	2	 	 	 
31024	3	 	 	 
31024	4	 	 	 
31024	5	 	 	 
31024	6	 	 	 
31024	7	 	 	 
31024	8	 	 	 
31024	9	 	 	 
31024	10	 	 	 
31024	11	 	 	 
31024	12	 	 	 
31024	13	 	 	 
31024	14	 	 	 
31024	15	 	 	 
31024	16	 	 	 
31024	17	 	 	 
31024	31	 	 	 
31024	32	 	 	 
31024	33	 	 	 
31025	1	 	 	 
31025	2	 	 	 
31025	3	 	 	 
31025	4	 	 	 
31025	5	 	 	 
31025	6	 	 	 
31025	7	 	 	 
31025	8	 	 	 
31025	9	 	 	 
31025	10	 	 	 
31025	11	 	 	 
31025	12	 	 	 
31025	13	 	 	 
31025	14	 	 	 
31025	15	 	 	 
31025	16	 	 	 
31025	17	 	 	 
31025	31	 	 	 
31025	32	 	 	 
31025	33	 	 	 
31027	1	 	 	 
31027	2	 	 	 
31027	3	 	 	 
31027	4	 	 	 
31027	5	 	 	 
31027	6	 	 	 
31027	7	 	 	 
31027	8	 	 	 
31027	9	 	 	 
31027	10	 	 	 
31027	11	 	 	 
31027	12	 	 	 
31027	13	 	 	 
31027	14	 	 	 
31027	15	 	 	 
31027	16	 	 	 
31027	17	 	 	 
31027	31	 	 	 
31027	32	 	 	 
31027	33	 	 	 
31029	1	 	 	 
31029	2	 	 	 
31029	3	 	 	 
31029	4	 	 	 
31029	5	 	 	 
31029	6	 	 	 
31029	7	 	 	 
31029	8	 	 	 
31029	9	 	 	 
31029	10	 	 	 
31029	11	 	 	 
31029	12	 	 	 
31029	13	 	 	 
31029	14	 	 	 
31029	15	 	 	 
31029	16	 	 	 
31029	17	 	 	 
31029	31	 	 	 
31029	32	 	 	 
31029	33	 	 	 
31031	1	 	 	 
31031	2	 	 	 
31031	3	 	 	 
31031	4	 	 	 
31031	5	 	 	 
31031	6	 	 	 
31031	7	 	 	 
31031	8	 	 	 
31031	9	 	 	 
31031	10	 	 	 
31031	11	 	 	 
31031	12	 	 	 
31031	13	 	 	 
31031	14	 	 	 
31031	15	 	 	 
31031	16	 	 	 
31031	17	 	 	 
31031	31	 	 	 
31031	32	 	 	 
31031	33	 	 	 
31033	1	 	 	 
31033	2	 	 	 
31033	3	 	 	 
31033	4	 	 	 
31033	5	 	 	 
31033	6	 	 	 
31033	7	 	 	 
31033	8	 	 	 
31033	9	 	 	 
31033	10	 	 	 
31033	11	 	 	 
31033	12	 	 	 
31033	13	 	 	 
31033	14	 	 	 
31033	15	 	 	 
31033	16	 	 	 
31033	17	 	 	 
31033	31	 	 	 
31033	32	 	 	 
31033	33	 	 	 
31034	1	 	 	 
31034	2	 	 	 
31034	3	 	 	 
31034	4	 	 	 
31034	5	 	 	 
31034	6	 	 	 
31034	7	 	 	 
31034	8	 	 	 
31034	9	 	 	 
31034	10	 	 	 
31034	11	 	 	 
31034	12	 	 	 
31034	13	 	 	 
31034	14	 	 	 
31034	15	 	 	 
31034	16	 	 	 
31034	17	 	 	 
31034	31	 	 	 
31034	32	 	 	 
31034	33	 	 	 
31035	1	 	 	 
31035	2	 	 	 
31035	3	 	 	 
31035	4	 	 	 
31035	5	 	 	 
31035	6	 	 	 
31035	7	 	 	 
31035	8	 	 	 
31035	9	 	 	 
31035	10	 	 	 
31035	11	 	 	 
31035	12	 	 	 
31035	13	 	 	 
31035	14	 	 	 
31035	15	 	 	 
31035	16	 	 	 
31035	17	 	 	 
31035	31	 	 	 
31035	32	 	 	 
31035	33	 	 	 
31036	1	 	 	 
31036	2	 	 	 
31036	3	 	 	 
31036	4	 	 	 
31036	5	 	 	 
31036	6	 	 	 
31036	7	 	 	 
31036	8	 	 	 
31036	9	 	 	 
31036	10	 	 	 
31036	11	 	 	 
31036	12	 	 	 
31036	13	 	 	 
31036	14	 	 	 
31036	15	 	 	 
31036	16	 	 	 
31036	17	 	 	 
31036	31	 	 	 
31036	32	 	 	 
31036	33	 	 	 
31037	1	 	 	 
31037	2	 	 	 
31037	3	 	 	 
31037	4	 	 	 
31037	5	 	 	 
31037	6	 	 	 
31037	7	 	 	 
31037	8	 	 	 
31037	9	 	 	 
31037	10	 	 	 
31037	11	 	 	 
31037	12	 	 	 
31037	13	 	 	 
31037	14	 	 	 
31037	15	 	 	 
31037	16	 	 	 
31037	17	 	 	 
31037	31	 	 	 
31037	32	 	 	 
31037	33	 	 	 
31038	1	 	 	 
31038	2	 	 	 
31038	3	 	 	 
31038	4	 	 	 
31038	5	 	 	 
31038	6	 	 	 
31038	7	 	 	 
31038	8	 	 	 
31038	9	 	 	 
31038	10	 	 	 
31038	11	 	 	 
31038	12	 	 	 
31038	13	 	 	 
31038	14	 	 	 
31038	15	 	 	 
31038	16	 	 	 
31038	17	 	 	 
31038	31	 	 	 
31038	32	 	 	 
31038	33	 	 	 
31039	1	 	 	 
31039	2	 	 	 
31039	3	 	 	 
31039	4	 	 	 
31039	5	 	 	 
31039	6	 	 	 
31039	7	 	 	 
31039	8	 	 	 
31039	9	 	 	 
31039	10	 	 	 
31039	11	 	 	 
31039	12	 	 	 
31039	13	 	 	 
31039	14	 	 	 
31039	15	 	 	 
31039	16	 	 	 
31039	17	 	 	 
31039	31	 	 	 
31039	32	 	 	 
31039	33	 	 	 
31042	1	 	 	 
31042	2	 	 	 
31042	3	 	 	 
31042	4	 	 	 
31042	5	 	 	 
31042	6	 	 	 
31042	7	 	 	 
31042	8	 	 	 
31042	9	 	 	 
31042	10	 	 	 
31042	11	 	 	 
31042	12	 	 	 
31042	13	 	 	 
31042	14	 	 	 
31042	15	 	 	 
31042	16	 	 	 
31042	17	 	 	 
31042	31	 	 	 
31042	32	 	 	 
31042	33	 	 	 
31043	1	0	 	 
31043	2	0	 	 
31043	3	0	 	 
31043	4	0	 	 
31043	5	0	 	 
31043	6	0	 	 
31043	7	0	 	 
31043	8	0	 	 
31043	9	0	 	 
31043	10	0	 	 
31043	11	0	 	 
31043	12	0	 	 
31043	13	0	 	 
31043	14	0	 	 
31043	15	0	 	 
31043	16	1	4	1
31043	17	0	 	 
31043	31	0	 	 
31043	32	0	 	 
31043	33	0	 	 
31044	1	 	 	 
31044	2	 	 	 
31044	3	 	 	 
31044	4	 	 	 
31044	5	 	 	 
31044	6	 	 	 
31044	7	 	 	 
31044	8	 	 	 
31044	9	 	 	 
31044	10	 	 	 
31044	11	 	 	 
31044	12	 	 	 
31044	13	 	 	 
31044	14	 	 	 
31044	15	 	 	 
31044	16	 	 	 
31044	17	 	 	 
31044	31	 	 	 
31044	32	 	 	 
31044	33	 	 	 
31045	1	 	 	 
31045	2	 	 	 
31045	3	 	 	 
31045	4	 	 	 
31045	5	 	 	 
31045	6	 	 	 
31045	7	 	 	 
31045	8	 	 	 
31045	9	 	 	 
31045	10	 	 	 
31045	11	 	 	 
31045	12	 	 	 
31045	13	 	 	 
31045	14	 	 	 
31045	15	 	 	 
31045	16	 	 	 
31045	17	 	 	 
31045	31	 	 	 
31045	32	 	 	 
31045	33	 	 	 
31046	1	 	 	 
31046	2	 	 	 
31046	3	 	 	 
31046	4	 	 	 
31046	5	 	 	 
31046	6	 	 	 
31046	7	 	 	 
31046	8	 	 	 
31046	9	 	 	 
31046	10	 	 	 
31046	11	 	 	 
31046	12	 	 	 
31046	13	 	 	 
31046	14	 	 	 
31046	15	 	 	 
31046	16	 	 	 
31046	17	 	 	 
31046	31	 	 	 
31046	32	 	 	 
31046	33	 	 	 
31047	1	 	 	 
31047	2	 	 	 
31047	3	 	 	 
31047	4	 	 	 
31047	5	 	 	 
31047	6	 	 	 
31047	7	 	 	 
31047	8	 	 	 
31047	9	 	 	 
31047	10	 	 	 
31047	11	 	 	 
31047	12	 	 	 
31047	13	 	 	 
31047	14	 	 	 
31047	15	 	 	 
31047	16	 	 	 
31047	17	 	 	 
31047	31	 	 	 
31047	32	 	 	 
31047	33	 	 	 
31050	1	 	 	 
31050	2	 	 	 
31050	3	 	 	 
31050	4	 	 	 
31050	5	 	 	 
31050	6	 	 	 
31050	7	 	 	 
31050	8	 	 	 
31050	9	 	 	 
31050	10	 	 	 
31050	11	 	 	 
31050	12	 	 	 
31050	13	 	 	 
31050	14	 	 	 
31050	15	 	 	 
31050	16	 	 	 
31050	17	 	 	 
31050	31	 	 	 
31050	32	 	 	 
31050	33	 	 	 
41001	1	0	 	 
41001	2	1	1	1
41001	3	0	 	 
41001	4	0	 	 
41001	5	0	 	 
41001	6	0	 	 
41001	7	0	 	 
41001	8	0	 	 
41001	9	0	 	 
41001	10	0	 	 
41001	11	0	 	 
41001	12	0	 	 
41001	13	0	 	 
41001	14	0	 	 
41001	15	0	 	 
41001	16	0	 	 
41001	17	0	 	 
41001	31	0	 	 
41001	32	0	 	 
41001	33	1	1	1
41002	1	0	 	 
41002	2	0	 	 
41002	3	0	 	 
41002	4	0	 	 
41002	5	0	 	 
41002	6	0	 	 
41002	7	0	 	 
41002	8	0	 	 
41002	9	0	 	 
41002	10	0	 	 
41002	11	0	 	 
41002	12	0	 	 
41002	13	0	 	 
41002	14	0	 	 
41002	15	0	 	 
41002	16	1	7	2
41002	17	0	 	 
41002	31	0	 	 
41002	32	0	 	 
41002	33	0	 	 
41003	1	 	 	 
41003	2	 	 	 
41003	3	 	 	 
41003	4	 	 	 
41003	5	 	 	 
41003	6	 	 	 
41003	7	 	 	 
41003	8	 	 	 
41003	9	 	 	 
41003	10	 	 	 
41003	11	 	 	 
41003	12	 	 	 
41003	13	 	 	 
41003	14	 	 	 
41003	15	 	 	 
41003	16	 	 	 
41003	17	 	 	 
41003	31	 	 	 
41003	32	 	 	 
41003	33	 	 	 
41005	1	 	 	 
41005	2	 	 	 
41005	3	 	 	 
41005	4	 	 	 
41005	5	 	 	 
41005	6	 	 	 
41005	7	 	 	 
41005	8	 	 	 
41005	9	 	 	 
41005	10	 	 	 
41005	11	 	 	 
41005	12	 	 	 
41005	13	 	 	 
41005	14	 	 	 
41005	15	 	 	 
41005	16	 	 	 
41005	17	 	 	 
41005	31	 	 	 
41005	32	 	 	 
41005	33	 	 	 
41006	1	0	 	 
41006	2	0	 	 
41006	3	0	 	 
41006	4	0	 	 
41006	5	0	 	 
41006	6	0	 	 
41006	7	0	 	 
41006	8	0	 	 
41006	9	0	 	 
41006	10	0	 	 
41006	11	0	 	 
41006	12	0	 	 
41006	13	0	 	 
41006	14	0	 	 
41006	15	0	 	 
41006	16	1	2	1
41006	17	0	 	 
41006	31	0	 	 
41006	32	0	 	 
41006	33	0	 	 
41007	1	 	 	 
41007	2	 	 	 
41007	3	 	 	 
41007	4	 	 	 
41007	5	 	 	 
41007	6	 	 	 
41007	7	 	 	 
41007	8	 	 	 
41007	9	 	 	 
41007	10	 	 	 
41007	11	 	 	 
41007	12	 	 	 
41007	13	 	 	 
41007	14	 	 	 
41007	15	 	 	 
41007	16	 	 	 
41007	17	 	 	 
41007	31	 	 	 
41007	32	 	 	 
41007	33	 	 	 
41008	1	 	 	 
41008	2	 	 	 
41008	3	 	 	 
41008	4	 	 	 
41008	5	 	 	 
41008	6	 	 	 
41008	7	 	 	 
41008	8	 	 	 
41008	9	 	 	 
41008	10	 	 	 
41008	11	 	 	 
41008	12	 	 	 
41008	13	 	 	 
41008	14	 	 	 
41008	15	 	 	 
41008	16	 	 	 
41008	17	 	 	 
41008	31	 	 	 
41008	32	 	 	 
41008	33	 	 	 
41009	1	 	 	 
41009	2	 	 	 
41009	3	 	 	 
41009	4	 	 	 
41009	5	 	 	 
41009	6	 	 	 
41009	7	 	 	 
41009	8	 	 	 
41009	9	 	 	 
41009	10	 	 	 
41009	11	 	 	 
41009	12	 	 	 
41009	13	 	 	 
41009	14	 	 	 
41009	15	 	 	 
41009	16	 	 	 
41009	17	 	 	 
41009	31	 	 	 
41009	32	 	 	 
41009	33	 	 	 
41010	1	 	 	 
41010	2	 	 	 
41010	3	 	 	 
41010	4	 	 	 
41010	5	 	 	 
41010	6	 	 	 
41010	7	 	 	 
41010	8	 	 	 
41010	9	 	 	 
41010	10	 	 	 
41010	11	 	 	 
41010	12	 	 	 
41010	13	 	 	 
41010	14	 	 	 
41010	15	 	 	 
41010	16	 	 	 
41010	17	 	 	 
41010	31	 	 	 
41010	32	 	 	 
41010	33	 	 	 
41011	1	0	 	 
41011	2	0	 	 
41011	3	0	 	 
41011	4	0	 	 
41011	5	0	 	 
41011	6	0	 	 
41011	7	0	 	 
41011	8	0	 	 
41011	9	0	 	 
41011	10	0	 	 
41011	11	0	 	 
41011	12	0	 	 
41011	13	0	 	 
41011	14	0	 	 
