CHILDCODE	NONFODR4	PURITMR4	SPYRR4	SPNMR4
90052	9	0	 	 
90052	10	0	 	 
90052	11	0	 	 
90052	12	0	 	 
90052	13	0	 	 
90052	14	0	 	 
90052	15	1	150	1
90052	16	0	 	 
90052	17	1	5	0
90052	18	1	60	0
90052	19	0	 	 
90052	20	0	 	 
90052	21	0	 	 
90052	22	0	 	 
90052	23	0	 	 
90052	24	0	 	 
90052	25	0	 	 
90052	26	1	160	0
90052	27	0	 	 
90052	28	1	50	88
90052	29	0	 	 
90052	30	0	 	 
90052	31	0	 	 
90053	1	1	1200	 
90053	2	1	900	 
90053	3	1	800	88
90053	4	1	750	3
90053	5	1	200	 
90053	6	1	200	 
90053	7	1	120	88
90053	8	1	280	3
90053	9	0	 	 
90053	10	0	 	 
90053	11	0	 	 
90053	12	0	 	 
90053	13	0	 	 
90053	14	0	 	 
90053	15	1	250	2
90053	16	0	 	 
90053	17	1	1	0
90053	18	1	100	0
90053	19	1	500	0
90053	20	0	 	 
90053	21	0	 	 
90053	22	0	 	 
90053	23	0	 	 
90053	24	0	 	 
90053	25	0	 	 
90053	26	0	 	 
90053	27	0	 	 
90053	28	0	 	 
90053	29	0	 	 
90053	30	0	 	 
90053	31	0	 	 
90054	1	1	1000	 
90054	2	1	1000	 
90054	3	1	1500	88
90054	4	1	2500	1
90054	5	1	200	 
90054	6	1	260	 
90054	7	1	500	88
90054	8	1	450	1
90054	9	1	170	0
90054	10	1	310	88
90054	11	1	406	1
90054	12	1	4	88
90054	13	0	 	 
90054	14	0	 	 
90054	15	1	250	1
90054	16	0	 	 
90054	17	1	1200	0
90054	18	0	 	 
90054	19	0	 	 
90054	20	0	 	 
90054	21	0	 	 
90054	22	0	 	 
90054	23	0	 	 
90054	24	0	 	 
90054	25	0	 	 
90054	26	1	160	0
90054	27	0	 	 
90054	28	0	 	 
90054	29	0	 	 
90054	30	0	 	 
90054	31	0	 	 
90055	1	1	550	 
90055	2	0	 	 
90055	3	0	 	 
90055	4	1	428	4
90055	5	1	170	 
90055	6	0	 	 
90055	7	0	 	 
90055	8	1	167	4
90055	9	1	250	4
90055	10	0	 	 
90055	11	0	 	 
90055	12	0	 	 
90055	13	0	 	 
90055	14	0	 	 
90055	15	1	60	4
90055	16	0	 	 
90055	17	0	 	 
90055	18	0	 	 
90055	19	0	 	 
90055	20	0	 	 
90055	21	0	 	 
90055	22	0	 	 
90055	23	0	 	 
90055	24	0	 	 
90055	25	0	 	 
90055	26	1	1080	0
90055	27	0	 	 
90055	28	1	20	4
90055	29	0	 	 
90055	30	0	 	 
90055	31	0	 	 
90056	1	1	300	 
90056	2	1	335	 
90056	3	1	555	4
90056	4	1	100	88
90056	5	1	230	 
90056	6	1	90	 
90056	7	1	78	4
90056	8	1	28	88
90056	9	0	 	 
90056	10	0	 	 
90056	11	0	 	 
90056	12	0	 	 
90056	13	0	 	 
90056	14	0	 	 
90056	15	0	 	 
90056	16	0	 	 
90056	17	1	300	0
90056	18	1	200	0
90056	19	0	 	 
90056	20	0	 	 
90056	21	0	 	 
90056	22	1	80	4
90056	23	1	12	4
90056	24	0	 	 
90056	25	0	 	 
90056	26	1	150	0
90056	27	1	100	0
90056	28	0	 	 
90056	29	0	 	 
90056	30	0	 	 
90056	31	0	 	 
90057	1	1	2000	 
90057	2	1	1000	 
90057	3	1	600	4
90057	4	1	1300	88
90057	5	1	500	 
90057	6	1	350	 
90057	7	1	200	4
90057	8	1	500	88
90057	9	0	 	 
90057	10	0	 	 
90057	11	0	 	 
90057	12	0	 	 
90057	13	0	 	 
90057	14	0	 	 
90057	15	1	250	1
90057	16	0	 	 
90057	17	1	300	1
90057	18	0	 	 
90057	19	0	 	 
90057	20	0	 	 
90057	21	0	 	 
90057	22	0	 	 
90057	23	0	 	 
90057	24	0	 	 
90057	25	0	 	 
90057	26	0	 	 
90057	27	0	 	 
90057	28	0	 	 
90057	29	0	 	 
90057	30	0	 	 
90057	31	0	 	 
90058	1	1	100	 
90058	2	1	300	 
90058	3	1	380	3
90058	4	1	300	88
90058	5	0	 	 
90058	6	1	60	 
90058	7	1	130	1
90058	8	1	250	88
90058	9	0	 	 
90058	10	0	 	 
90058	11	0	 	 
90058	12	1	5	4
90058	13	0	 	 
90058	14	0	 	 
90058	15	1	20	4
90058	16	0	 	 
90058	17	1	2000	0
90058	18	0	 	 
90058	19	0	 	 
90058	20	0	 	 
90058	21	0	 	 
90058	22	0	 	 
90058	23	0	 	 
90058	24	0	 	 
90058	25	0	 	 
90058	26	1	400	0
90058	27	0	 	 
90058	28	0	 	 
90058	29	0	 	 
90058	30	0	 	 
90058	31	0	 	 
90059	1	0	 	 
90059	2	0	 	 
90059	3	1	200	88
90059	4	1	1040	1
90059	5	1	150	 
90059	6	1	90	 
90059	7	1	58	88
90059	8	1	205	1
90059	9	0	 	 
90059	10	0	 	 
90059	11	0	 	 
90059	12	0	 	 
90059	13	0	 	 
90059	14	0	 	 
90059	15	1	30	4
90059	16	0	 	 
90059	17	1	120	3
90059	18	0	 	 
90059	19	0	 	 
90059	20	0	 	 
90059	21	0	 	 
90059	22	0	 	 
90059	23	0	 	 
90059	24	0	 	 
90059	25	0	 	 
90059	26	0	 	 
90059	27	0	 	 
90059	28	0	 	 
90059	29	0	 	 
90059	30	0	 	 
90059	31	0	 	 
90060	1	1	1030	 
90060	2	0	 	 
90060	3	0	 	 
90060	4	1	805	2
90060	5	1	560	 
90060	6	0	 	 
90060	7	0	 	 
90060	8	1	520	2
90060	9	0	 	 
90060	10	0	 	 
90060	11	0	 	 
90060	12	0	 	 
90060	13	0	 	 
90060	14	0	 	 
90060	15	1	180	1
90060	16	0	 	 
90060	17	0	 	 
90060	18	0	 	 
90060	19	0	 	 
90060	20	0	 	 
90060	21	0	 	 
90060	22	0	 	 
90060	23	0	 	 
90060	24	0	 	 
90060	25	0	 	 
90060	26	0	 	 
90060	27	0	 	 
90060	28	0	 	 
90060	29	0	 	 
90060	30	0	 	 
90060	31	0	 	 
90061	1	1	4000	 
90061	2	1	1500	 
90061	3	1	1000	4
90061	4	1	1250	88
90061	5	1	1000	 
90061	6	1	600	 
90061	7	1	250	4
90061	8	1	260	88
90061	9	0	 	 
90061	10	0	 	 
90061	11	0	 	 
90061	12	0	 	 
90061	13	1	60	88
90061	14	1	200	4
90061	15	1	200	2
90061	16	0	 	 
90061	17	1	30	4
90061	18	1	1070	4
90061	19	0	 	 
90061	20	0	 	 
90061	21	1	60	0
90061	22	0	 	 
90061	23	1	70	4
90061	24	0	 	 
90061	25	0	 	 
90061	26	0	 	 
90061	27	0	 	 
90061	28	0	 	 
90061	29	0	 	 
90061	30	0	 	 
90061	31	0	 	 
90062	1	1	2200	 
90062	2	1	540	 
90062	3	1	250	4
90062	4	1	600	88
90062	5	1	700	 
90062	6	1	30	 
90062	7	1	60	4
90062	8	1	300	88
90062	9	0	 	 
90062	10	0	 	 
90062	11	0	 	 
90062	12	0	 	 
90062	13	0	 	 
90062	14	0	 	 
90062	15	1	180	1
90062	16	0	 	 
90062	17	0	 	 
90062	18	0	 	 
90062	19	0	 	 
90062	20	0	 	 
90062	21	0	 	 
90062	22	0	 	 
90062	23	0	 	 
90062	24	0	 	 
90062	25	0	 	 
90062	26	1	100	0
90062	27	0	 	 
90062	28	0	 	 
90062	29	0	 	 
90062	30	0	 	 
90062	31	0	 	 
90063	1	1	1000	 
90063	2	1	170	 
90063	3	1	600	88
90063	4	1	600	1
90063	5	1	200	 
90063	6	1	60	 
90063	7	1	60	88
90063	8	1	45	3
90063	9	1	100	2
90063	10	0	 	 
90063	11	1	6	2
90063	12	1	3	88
90063	13	0	 	 
90063	14	0	 	 
90063	15	1	200	1
90063	16	0	 	 
90063	17	1	245	1
90063	18	0	 	 
90063	19	0	 	 
90063	20	0	 	 
90063	21	0	 	 
90063	22	0	 	 
90063	23	0	 	 
90063	24	0	 	 
90063	25	0	 	 
90063	26	1	48	88
90063	27	1	200	88
90063	28	0	 	 
90063	29	0	 	 
90063	30	0	 	 
90063	31	0	 	 
90064	1	1	560	 
90064	2	1	300	 
90064	3	1	341	4
90064	4	1	130	88
90064	5	1	160	 
90064	6	1	30	 
90064	7	1	55	4
90064	8	1	210	88
90064	9	0	 	 
90064	10	0	 	 
90064	11	1	3	88
90064	12	1	3	4
90064	13	0	 	 
90064	14	0	 	 
90064	15	1	100	2
90064	16	0	 	 
90064	17	1	143	0
90064	18	0	 	 
90064	19	0	 	 
90064	20	0	 	 
90064	21	0	 	 
90064	22	0	 	 
90064	23	0	 	 
90064	24	0	 	 
90064	25	0	 	 
90064	26	1	20	0
90064	27	0	 	 
90064	28	0	 	 
90064	29	0	 	 
90064	30	0	 	 
90064	31	0	 	 
90065	1	1	380	 
90065	2	1	300	 
90065	3	1	250	4
90065	4	1	370	88
90065	5	1	200	 
90065	6	1	90	 
90065	7	1	120	4
90065	8	1	200	88
90065	9	1	270	88
90065	10	0	 	 
90065	11	1	2	88
90065	12	1	2	4
90065	13	0	 	 
90065	14	0	 	 
90065	15	1	100	1
90065	16	0	 	 
90065	17	0	 	 
90065	18	0	 	 
90065	19	0	 	 
90065	20	0	 	 
90065	21	0	 	 
90065	22	0	 	 
90065	23	0	 	 
90065	24	0	 	 
90065	25	0	 	 
90065	26	0	 	 
90065	27	0	 	 
90065	28	0	 	 
90065	29	0	 	 
90065	30	0	 	 
90065	31	0	 	 
90066	1	0	 	 
90066	2	1	360	 
90066	3	1	700	1
90066	4	1	400	88
90066	5	1	50	 
90066	6	1	60	 
90066	7	1	150	2
90066	8	1	50	88
90066	9	0	 	 
90066	10	0	 	 
90066	11	0	 	 
90066	12	0	 	 
90066	13	0	 	 
90066	14	0	 	 
90066	15	1	72	2
90066	16	0	 	 
90066	17	0	 	 
90066	18	0	 	 
90066	19	0	 	 
90066	20	0	 	 
90066	21	0	 	 
90066	22	0	 	 
90066	23	1	3	4
90066	24	0	 	 
90066	25	0	 	 
90066	26	0	 	 
90066	27	0	 	 
90066	28	0	 	 
90066	29	0	 	 
90066	30	0	 	 
90066	31	0	 	 
90067	1	1	600	 
90067	2	1	700	 
90067	3	1	450	4
90067	4	1	300	88
90067	5	1	200	 
90067	6	1	120	 
90067	7	1	150	4
90067	8	1	100	88
90067	9	0	 	 
90067	10	0	 	 
90067	11	1	2	88
90067	12	1	2	4
90067	13	0	 	 
90067	14	0	 	 
90067	15	1	70	3
90067	16	0	 	 
90067	17	1	10	0
90067	18	1	270	0
90067	19	0	 	 
90067	20	0	 	 
90067	21	0	 	 
90067	22	0	 	 
90067	23	0	 	 
90067	24	0	 	 
90067	25	0	 	 
90067	26	1	200	0
90067	27	0	 	 
90067	28	0	 	 
90067	29	0	 	 
90067	30	0	 	 
90067	31	0	 	 
90068	1	1	2480	 
90068	2	1	800	 
90068	3	0	 	 
90068	4	1	1500	3
90068	5	1	800	 
90068	6	1	500	 
90068	7	0	 	 
90068	8	1	500	3
90068	9	0	 	 
90068	10	0	 	 
90068	11	0	 	 
90068	12	0	 	 
90068	13	0	 	 
90068	14	0	 	 
90068	15	1	100	4
90068	16	0	 	 
90068	17	0	 	 
90068	18	0	 	 
90068	19	0	 	 
90068	20	0	 	 
90068	21	0	 	 
90068	22	0	 	 
90068	23	0	 	 
90068	24	0	 	 
90068	25	0	 	 
90068	26	0	 	 
90068	27	0	 	 
90068	28	0	 	 
90068	29	0	 	 
90068	30	0	 	 
90068	31	0	 	 
90069	1	0	 	 
90069	2	1	12	 
90069	3	1	215	88
90069	4	1	570	1
90069	5	1	500	 
90069	6	1	345	 
90069	7	1	229	88
90069	8	1	485	2
90069	9	0	 	 
90069	10	1	160	88
90069	11	0	 	 
90069	12	0	 	 
90069	13	0	 	 
90069	14	0	 	 
90069	15	1	90	2
90069	16	0	 	 
90069	17	1	5	0
90069	18	1	120	88
90069	19	0	 	 
90069	20	0	 	 
90069	21	0	 	 
90069	22	0	 	 
90069	23	1	30	88
90069	24	0	 	 
90069	25	0	 	 
90069	26	0	 	 
90069	27	0	 	 
90069	28	0	 	 
90069	29	0	 	 
90069	30	0	 	 
90069	31	0	 	 
90070	1	1	250	 
90070	2	1	248	 
90070	3	1	330	3
90070	4	1	50	88
90070	5	1	250	 
90070	6	1	80	 
90070	7	1	130	2
90070	8	1	30	88
90070	9	0	 	 
90070	10	1	120	4
90070	11	0	 	 
90070	12	0	 	 
90070	13	0	 	 
90070	14	0	 	 
90070	15	1	60	3
90070	16	0	 	 
90070	17	0	 	 
90070	18	0	 	 
90070	19	0	 	 
90070	20	0	 	 
90070	21	0	 	 
90070	22	0	 	 
90070	23	0	 	 
90070	24	0	 	 
90070	25	0	 	 
90070	26	0	 	 
90070	27	1	50	0
90070	28	0	 	 
90070	29	0	 	 
90070	30	0	 	 
90070	31	0	 	 
90071	1	0	 	 
90071	2	1	500	 
90071	3	1	300	88
90071	4	1	800	4
90071	5	0	 	 
90071	6	1	250	 
90071	7	1	200	88
90071	8	1	250	4
90071	9	0	 	 
90071	10	0	 	 
90071	11	1	2	4
90071	12	1	6	88
90071	13	0	 	 
90071	14	0	 	 
90071	15	1	146	2
90071	16	0	 	 
90071	17	1	10	0
90071	18	1	890	0
90071	19	0	 	 
90071	20	0	 	 
90071	21	0	 	 
90071	22	0	 	 
90071	23	0	 	 
90071	24	0	 	 
90071	25	0	 	 
90071	26	1	220	0
90071	27	0	 	 
90071	28	0	 	 
90071	29	0	 	 
90071	30	0	 	 
90071	31	0	 	 
90072	1	1	800	 
90072	2	1	410	 
90072	3	0	 	 
90072	4	1	900	1
90072	5	1	120	 
90072	6	1	160	 
90072	7	0	 	 
90072	8	1	360	1
90072	9	1	320	2
90072	10	0	 	 
90072	11	1	54	1
90072	12	0	 	 
90072	13	0	 	 
90072	14	0	 	 
90072	15	1	125	1
90072	16	0	 	 
90072	17	1	50	0
90072	18	1	3000	0
90072	19	0	 	 
90072	20	0	 	 
90072	21	0	 	 
90072	22	0	 	 
90072	23	0	 	 
90072	24	0	 	 
90072	25	0	 	 
90072	26	1	80	0
90072	27	0	 	 
90072	28	0	 	 
90072	29	0	 	 
90072	30	0	 	 
90072	31	0	 	 
90073	1	1	750	 
90073	2	1	200	 
90073	3	1	700	2
90073	4	1	120	88
90073	5	1	395	 
90073	6	1	60	 
90073	7	1	180	2
90073	8	1	75	88
90073	9	0	 	 
90073	10	1	200	0
90073	11	0	 	 
90073	12	0	 	 
90073	13	0	 	 
90073	14	0	 	 
90073	15	1	100	1
90073	16	0	 	 
90073	17	1	29	4
90073	18	1	64	4
90073	19	0	 	 
90073	20	0	 	 
90073	21	0	 	 
90073	22	0	 	 
90073	23	0	 	 
90073	24	0	 	 
90073	25	0	 	 
90073	26	0	 	 
90073	27	0	 	 
90073	28	0	 	 
90073	29	0	 	 
90073	30	0	 	 
90073	31	0	 	 
90074	1	1	1090	 
90074	2	1	765	 
90074	3	1	530	0
90074	4	1	600	3
90074	5	1	305	 
90074	6	1	175	 
90074	7	1	235	0
90074	8	1	330	3
90074	9	1	160	4
90074	10	0	 	 
90074	11	0	 	 
90074	12	0	 	 
90074	13	0	 	 
90074	14	0	 	 
90074	15	1	240	4
90074	16	0	 	 
90074	17	1	360	1
90074	18	0	 	 
90074	19	0	 	 
90074	20	0	 	 
90074	21	0	 	 
90074	22	0	 	 
90074	23	1	17	0
90074	24	0	 	 
90074	25	0	 	 
90074	26	0	 	 
90074	27	0	 	 
90074	28	1	15	4
90074	29	1	10	0
90074	30	0	 	 
90074	31	0	 	 
90075	1	1	600	 
90075	2	1	590	 
90075	3	1	190	88
90075	4	1	430	3
90075	5	1	200	 
90075	6	1	160	 
90075	7	1	90	88
90075	8	1	215	3
90075	9	0	 	 
90075	10	0	 	 
90075	11	1	2	4
90075	12	1	2	88
90075	13	0	 	 
90075	14	0	 	 
90075	15	1	40	3
90075	16	0	 	 
90075	17	0	 	 
90075	18	1	5	4
90075	19	1	85	4
90075	20	0	 	 
90075	21	0	 	 
90075	22	0	 	 
90075	23	0	 	 
90075	24	0	 	 
90075	25	0	 	 
90075	26	1	200	0
90075	27	0	 	 
90075	28	0	 	 
90075	29	0	 	 
90075	30	0	 	 
90075	31	0	 	 
90076	1	1	1500	 
90076	2	1	1000	 
90076	3	1	1500	88
90076	4	1	600	4
90076	5	1	250	 
90076	6	1	120	 
90076	7	1	350	88
90076	8	1	155	4
90076	9	0	 	 
90076	10	0	 	 
90076	11	0	 	 
90076	12	0	 	 
90076	13	0	 	 
90076	14	0	 	 
90076	15	1	85	3
90076	16	0	 	 
90076	17	1	74	0
90076	18	1	226	0
90076	19	0	 	 
90076	20	0	 	 
90076	21	0	 	 
90076	22	0	 	 
90076	23	0	 	 
90076	24	0	 	 
90076	25	0	 	 
90076	26	0	 	 
90076	27	0	 	 
90076	28	0	 	 
90076	29	0	 	 
90076	30	0	 	 
90076	31	0	 	 
90077	1	0	 	 
90077	2	0	 	 
90077	3	1	300	4
90077	4	1	160	88
90077	5	0	 	 
90077	6	0	 	 
90077	7	1	90	4
90077	8	1	150	88
90077	9	1	150	88
90077	10	1	160	4
90077	11	1	3	88
90077	12	1	3	4
90077	13	0	 	 
90077	14	0	 	 
90077	15	1	60	3
90077	16	0	 	 
90077	17	0	 	 
90077	18	0	 	 
90077	19	0	 	 
90077	20	0	 	 
90077	21	0	 	 
90077	22	0	 	 
90077	23	0	 	 
90077	24	0	 	 
90077	25	0	 	 
90077	26	0	 	 
90077	27	0	 	 
90077	28	0	 	 
90077	29	0	 	 
90077	30	0	 	 
90077	31	0	 	 
90078	1	0	 	 
90078	2	1	130	 
90078	3	1	210	88
90078	4	1	730	2
90078	5	0	 	 
90078	6	1	30	 
90078	7	1	60	88
90078	8	1	30	4
90078	9	0	 	 
90078	10	0	 	 
90078	11	0	 	 
90078	12	0	 	 
90078	13	0	 	 
90078	14	0	 	 
90078	15	1	50	4
90078	16	0	 	 
90078	17	1	20	2
90078	18	1	250	2
90078	19	0	 	 
90078	20	0	 	 
90078	21	0	 	 
90078	22	0	 	 
90078	23	0	 	 
90078	24	0	 	 
90078	25	0	 	 
90078	26	0	 	 
90078	27	0	 	 
90078	28	0	 	 
90078	29	0	 	 
90078	30	0	 	 
90078	31	0	 	 
90079	1	1	690	 
90079	2	1	310	 
90079	3	0	 	 
90079	4	1	562	1
90079	5	1	130	 
90079	6	1	90	 
90079	7	0	 	 
90079	8	1	336	1
90079	9	0	 	 
90079	10	0	 	 
90079	11	0	 	 
90079	12	0	 	 
90079	13	0	 	 
90079	14	0	 	 
90079	15	1	110	1
90079	16	0	 	 
90079	17	1	10	0
90079	18	1	35	0
90079	19	0	 	 
90079	20	0	 	 
90079	21	0	 	 
90079	22	0	 	 
90079	23	0	 	 
90079	24	0	 	 
90079	25	0	 	 
90079	26	0	 	 
90079	27	0	 	 
90079	28	1	40	2
90079	29	0	 	 
90079	30	0	 	 
90079	31	0	 	 
90080	1	1	300	 
90080	2	1	250	 
90080	3	1	270	88
90080	4	1	140	1
90080	5	1	150	 
90080	6	1	60	 
90080	7	1	98	88
90080	8	1	20	0
90080	9	0	 	 
90080	10	0	 	 
90080	11	0	 	 
90080	12	0	 	 
90080	13	0	 	 
90080	14	0	 	 
90080	15	1	100	3
90080	16	0	 	 
90080	17	0	 	 
90080	18	0	 	 
90080	19	0	 	 
90080	20	0	 	 
90080	21	0	 	 
90080	22	0	 	 
90080	23	0	 	 
90080	24	0	 	 
90080	25	0	 	 
90080	26	0	 	 
90080	27	0	 	 
90080	28	0	 	 
90080	29	0	 	 
90080	30	0	 	 
90080	31	0	 	 
90081	1	1	320	 
90081	2	1	650	 
90081	3	1	260	88
90081	4	1	240	4
90081	5	0	 	 
90081	6	1	155	 
90081	7	1	60	88
90081	8	1	50	0
90081	9	0	 	 
90081	10	0	 	 
90081	11	0	 	 
90081	12	0	 	 
90081	13	0	 	 
90081	14	0	 	 
90081	15	1	70	4
90081	16	0	 	 
90081	17	1	5	4
90081	18	1	79	4
90081	19	0	 	 
90081	20	0	 	 
90081	21	0	 	 
90081	22	0	 	 
90081	23	0	 	 
90081	24	0	 	 
90081	25	0	 	 
90081	26	1	96	0
90081	27	0	 	 
90081	28	0	 	 
90081	29	0	 	 
90081	30	0	 	 
90081	31	0	 	 
90082	1	0	 	 
90082	2	1	750	 
90082	3	0	 	 
90082	4	1	500	88
90082	5	0	 	 
90082	6	1	90	 
90082	7	1	160	2
90082	8	0	 	 
90082	9	0	 	 
90082	10	0	 	 
90082	11	0	 	 
90082	12	0	 	 
90082	13	0	 	 
90082	14	0	 	 
90082	15	1	60	1
90082	16	0	 	 
90082	17	1	300	4
90082	18	0	 	 
90082	19	0	 	 
90082	20	0	 	 
90082	21	0	 	 
90082	22	0	 	 
90082	23	0	 	 
90082	24	0	 	 
90082	25	0	 	 
90082	26	0	 	 
90082	27	0	 	 
90082	28	0	 	 
90082	29	0	 	 
90082	30	0	 	 
90082	31	0	 	 
90084	1	1	500	 
90084	2	1	500	 
90084	3	1	200	88
90084	4	1	400	1
90084	5	1	250	 
90084	6	1	75	 
90084	7	1	130	88
90084	8	1	220	3
90084	9	0	 	 
90084	10	0	 	 
90084	11	1	2	4
90084	12	1	2	88
90084	13	0	 	 
90084	14	0	 	 
90084	15	1	80	3
90084	16	0	 	 
90084	17	1	15	1
90084	18	1	400	1
90084	19	0	 	 
90084	20	0	 	 
90084	21	0	 	 
90084	22	0	 	 
90084	23	0	 	 
90084	24	0	 	 
90084	25	0	 	 
90084	26	1	120	0
90084	27	0	 	 
90084	28	0	 	 
90084	29	0	 	 
90084	30	0	 	 
90084	31	0	 	 
90085	1	1	0	 
90085	2	0	 	 
90085	3	0	 	 
90085	4	1	180	3
90085	5	0	 	 
90085	6	1	130	 
90085	7	0	 	 
90085	8	1	64	2
90085	9	0	 	 
90085	10	0	 	 
90085	11	1	2	0
90085	12	0	 	 
90085	13	0	 	 
90085	14	0	 	 
90085	15	1	50	0
90085	16	0	 	 
90085	17	0	 	 
90085	18	0	 	 
90085	19	0	 	 
90085	20	0	 	 
90085	21	0	 	 
90085	22	0	 	 
90085	23	0	 	 
90085	24	0	 	 
90085	25	0	 	 
90085	26	1	70	0
90085	27	0	 	 
90085	28	0	 	 
90085	29	0	 	 
90085	30	0	 	 
90085	31	0	 	 
90086	1	1	180	 
90086	2	1	800	 
90086	3	1	1000	1
90086	4	1	400	88
90086	5	1	212	 
90086	6	1	150	 
90086	7	1	200	1
90086	8	1	20	88
90086	9	0	 	 
90086	10	0	 	 
90086	11	0	 	 
90086	12	0	 	 
90086	13	0	 	 
90086	14	0	 	 
90086	15	1	120	2
90086	16	0	 	 
90086	17	1	10	0
90086	18	1	400	0
90086	19	0	 	 
90086	20	0	 	 
90086	21	0	 	 
90086	22	0	 	 
90086	23	0	 	 
90086	24	0	 	 
90086	25	0	 	 
90086	26	1	360	0
90086	27	0	 	 
90086	28	0	 	 
90086	29	0	 	 
90086	30	0	 	 
90086	31	0	 	 
90087	1	1	600	 
90087	2	0	 	 
90087	3	0	 	 
90087	4	1	740	3
90087	5	1	66	 
90087	6	1	30	 
90087	7	0	 	 
90087	8	1	150	3
90087	9	0	 	 
90087	10	0	 	 
90087	11	0	 	 
90087	12	0	 	 
90087	13	0	 	 
90087	14	0	 	 
90087	15	1	40	4
90087	16	0	 	 
90087	17	1	49	0
90087	18	1	105	0
90087	19	0	 	 
90087	20	0	 	 
90087	21	0	 	 
90087	22	0	 	 
90087	23	0	 	 
90087	24	0	 	 
90087	25	0	 	 
90087	26	1	27	0
90087	27	0	 	 
90087	28	0	 	 
90087	29	0	 	 
90087	30	0	 	 
90087	31	0	 	 
90088	1	1	450	 
90088	2	1	250	 
90088	3	1	450	1
90088	4	1	200	88
90088	5	1	300	 
90088	6	1	75	 
90088	7	1	175	1
90088	8	1	150	88
90088	9	1	250	88
90088	10	1	500	2
90088	11	1	2	88
90088	12	1	4	2
90088	13	0	 	 
90088	14	0	 	 
90088	15	1	450	1
90088	16	0	 	 
90088	17	0	 	 
90088	18	0	 	 
90088	19	0	 	 
90088	20	0	 	 
90088	21	0	 	 
90088	22	0	 	 
90088	23	0	 	 
90088	24	0	 	 
90088	25	0	 	 
90088	26	1	250	1
90088	27	0	 	 
90088	28	0	 	 
90088	29	0	 	 
90088	30	0	 	 
90088	31	0	 	 
90089	1	1	1290	 
90089	2	1	800	 
90089	3	1	610	2
90089	4	1	351	88
90089	5	1	250	 
90089	6	1	226	 
90089	7	1	456	2
90089	8	1	20	88
90089	9	0	 	 
90089	10	0	 	 
90089	11	0	 	 
90089	12	0	 	 
90089	13	0	 	 
90089	14	0	 	 
90089	15	1	113	2
90089	16	0	 	 
90089	17	1	5	0
90089	18	1	35	0
90089	19	1	20	0
90089	20	0	 	 
90089	21	0	 	 
90089	22	0	 	 
90089	23	0	 	 
90089	24	0	 	 
90089	25	0	 	 
90089	26	0	 	 
90089	27	0	 	 
90089	28	0	 	 
90089	29	0	 	 
90089	30	0	 	 
90089	31	0	 	 
90090	1	1	500	 
90090	2	1	160	 
90090	3	1	1250	3
90090	4	0	 	 
90090	5	1	240	 
90090	6	1	58	 
90090	7	1	150	3
90090	8	0	 	 
90090	9	0	 	 
90090	10	0	 	 
90090	11	0	 	 
90090	12	0	 	 
90090	13	0	 	 
90090	14	0	 	 
90090	15	1	150	3
90090	16	0	 	 
90090	17	0	 	 
90090	18	0	 	 
90090	19	0	 	 
90090	20	0	 	 
90090	21	0	 	 
90090	22	0	 	 
90090	23	0	 	 
90090	24	0	 	 
90090	25	0	 	 
90090	26	0	 	 
90090	27	0	 	 
90090	28	0	 	 
90090	29	0	 	 
90090	30	0	 	 
90090	31	0	 	 
90092	1	1	70	 
90092	2	1	640	 
90092	3	0	 	 
90092	4	1	1000	1
90092	5	0	 	 
90092	6	1	125	 
90092	7	0	 	 
90092	8	1	60	2
90092	9	1	165	0
90092	10	0	 	 
90092	11	1	4	2
90092	12	0	 	 
90092	13	0	 	 
90092	14	0	 	 
90092	15	1	110	1
90092	16	0	 	 
90092	17	1	300	0
90092	18	0	 	 
90092	19	0	 	 
90092	20	0	 	 
90092	21	0	 	 
90092	22	0	 	 
90092	23	0	 	 
90092	24	0	 	 
90092	25	0	 	 
90092	26	0	 	 
90092	27	0	 	 
90092	28	0	 	 
90092	29	0	 	 
90092	30	0	 	 
90092	31	0	 	 
90093	1	1	300	 
90093	2	0	 	 
90093	3	0	 	 
90093	4	0	 	 
90093	5	0	 	 
90093	6	1	35	 
90093	7	0	 	 
90093	8	1	70	4
90093	9	1	90	4
90093	10	1	85	88
90093	11	0	 	 
90093	12	0	 	 
90093	13	0	 	 
90093	14	0	 	 
90093	15	1	150	3
90093	16	0	 	 
90093	17	0	 	 
90093	18	0	 	 
90093	19	0	 	 
90093	20	0	 	 
90093	21	0	 	 
90093	22	0	 	 
90093	23	0	 	 
90093	24	0	 	 
90093	25	0	 	 
90093	26	1	40	0
90093	27	0	 	 
90093	28	0	 	 
90093	29	0	 	 
90093	30	0	 	 
90093	31	0	 	 
90094	1	1	15000	 
90094	2	1	2000	 
90094	3	1	2000	2
90094	4	1	1300	88
90094	5	1	700	 
90094	6	1	1000	 
90094	7	1	600	2
90094	8	1	700	88
90094	9	0	 	 
90094	10	0	 	 
90094	11	0	 	 
90094	12	0	 	 
90094	13	0	 	 
90094	14	0	 	 
90094	15	1	100	1
90094	16	0	 	 
90094	17	0	 	 
90094	18	0	 	 
90094	19	0	 	 
90094	20	0	 	 
90094	21	0	 	 
90094	22	0	 	 
90094	23	0	 	 
90094	24	0	 	 
90094	25	0	 	 
90094	26	0	 	 
90094	27	0	 	 
90094	28	0	 	 
90094	29	0	 	 
90094	30	0	 	 
90094	31	0	 	 
90095	1	1	650	 
90095	2	1	380	 
90095	3	1	450	2
