CHILDCODE	TDINTEN	MATHTEST	MPROVR4	MTHDIST	MTHCOMM	MTHITM01	MTHITM02	MTHITM03	MTHITM04	MTHITM05	MTHITM06	MTHITM07	MTHITM08	MTHITM09	MTHITM10	MTHITM11	MTHITM12	MTHITM13	MTHITM14	MTHITM15	MTHITM16	MTHITM17	MTHITM18	MTHITM19	MTHITM20	MTHITM21	MTHITM22	MTHITM23	MTHITM24	MTHITM25	MTHITM26	MTHITM27L	MTHITM27W	MATHEND	READTEST	RPROVR4	RDGDIST	RDGCOMM	RDGCMP01	RDGCMP02	RDGCMP03	RDGCMP04	RDGCMP05	RDGCMP06	RDGCMP07	RDGCMP08	RDGCMP09	RDGCMP10	RDGCMP11	RDGCMP12	RDGCMP13	RDGCMP14	RDGCMP15	RDGCMP16	RDGCMP17	RDGCMP18	RDGCMP19	RDGCMP20	RDGCMP21	RDGCMP22	RDGCMP23	RDGCMP24	READEND	lang_raw	lang_perco	maths_raw	maths_perco	correct01maths	correct02maths	correct03maths	correct04maths	correct05maths	correct06maths	correct07maths	correct08maths	correct09maths	correct10maths	correct11maths	correct12maths	correct13maths	correct14maths	correct15maths	correct16maths	correct17maths	correct18maths	correct19maths	correct20maths	correct21maths	correct22maths	correct23maths	correct24maths	correct25maths	correct26maths	correct27maths	correct28maths	correct01lang	correct02lang	correct03lang	correct04lang	correct05lang	correct06lang	correct07lang	correct08lang	correct09lang	correct10lang	correct11lang	correct12lang	correct13lang	correct14lang	correct15lang	correct16lang	correct17lang	correct18lang	correct19lang	correct20lang	correct21lang	correct22lang	correct23lang	correct24lang
71046	25/04/2014 14:25:05	1	98	98	98	1	4	3	60	17.4300003051758	3/4	2	4	2	4	3	4	2	3	3	3	1	1	4	1	4	2	4	32	.660000026226044	3	20	15	 	1	98	98	98	1	1	2	4	2	3	2	2	2	4	2	1	2	4	1	3	4	4	1	3	4	1	2	1	 	22	91.6666641235352	24	85.7142868041992	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0
71047	19/02/2014 18:22:12	1	2	6	9	1	4	3	62.5	17.4300003051758	18/24	2	4	2	3	4	4	3	2	3	1	3	2	99	4	4	3	1	25	.5	100	30	10	 	1	2	6	9	1	1	2	1	1	3	2	2	3	4	1	3	1	3	1	1	3	2	1	3	3	3	2	4	 	12	50	11	39.2857131958008	1	1	1	0	1	1	1	1	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	1	0	0	0	0	1	0	0	1	1	1	0	0	1	0
71048	27/04/2014 22:10:10	1	98	98	98	1	4	3	60	17.4300003051758	3/4	2	4	2	2	3	4	2	3	3	1	1	1	1	2	4	2	3	32	.75	3	99	99	 	1	98	98	98	2	1	2	3	1	3	2	2	2	1	2	1	2	4	2	3	4	3	1	4	2	2	1	2	 	14	58.3333320617676	21	75	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	0	1	0	1	0	0	0	1	1	0	0	1	1	1	1	0	1	1	1	1	0	1	1	0	1	0	0	0	0	1
71049	26/04/2014 15:05:09	1	98	98	98	1	4	3	60	17.4300003051758	3/4	2	4	1	4	3	2	3	3	3	2	1	3	99	1	4	2	3	32	.660000026226044	.330000013113022	20	15	 	1	98	98	98	1	1	3	4	2	3	2	2	2	2	2	1	2	4	1	3	4	2	1	3	4	1	2	1	 	21	87.5	18	64.2857131958008	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	0	1	0	0	1	0	1	0	1	1	0	1	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
71073	25/08/2014 11:29:58	1	98	98	98	1	4	3	44	17.4300003051758	3/4	2	4	3	2	3	4	2	3	3	1	2	2	2	3	4	2	4	24	.330000013113022	99	99	99	 	1	98	98	98	1	2	2	1	2	3	2	2	2	4	2	1	2	1	3	3	4	2	1	1	4	1	2	3	 	18	75	15	53.5714302062988	1	1	1	0	1	1	1	1	0	0	1	1	1	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	0
71091	26/04/2014 14:38:39	1	98	98	98	1	4	3	60	17.4300003051758	18/24	2	4	1	3	3	2	2	4	3	4	4	4	1	1	4	1	4	23	1	30	20	15	 	1	98	98	98	1	1	2	1	2	3	2	2	3	2	2	1	2	1	1	3	4	2	3	4	4	1	2	2	 	18	75	15	53.5714302062988	1	1	1	1	1	1	1	1	0	0	1	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	1	1	1	0	1	1	1	1	0	0	1	1	1	0	1	1	1	1	0	0	1	1	1	1
71097	28/04/2014 10:14:35	1	98	98	98	1	4	3	60	17.4300003051758	3/4	2	4	2	4	3	4	2	2	3	3	1	1	4	1	4	2	4	22	.330000013113022	150	20	15	 	1	98	98	98	1	1	2	4	2	3	2	2	2	4	2	1	2	4	1	3	4	4	1	3	4	1	2	1	 	22	91.6666641235352	20	71.4285736083984	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	0	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0
71112	19/02/2014 18:11:39	1	2	6	9	1	4	3	60	17.4300003051758	3/4	2	4	2	3	3	1	3	1	2	1	1	3	2	3	2	3	3	23	3	-99	-99	-99	 	1	2	6	9	4	1	2	1	1	3	2	1	3	4	2	1	2	3	1	2	2	2	1	3	2	2	2	4	 	13	54.1666679382324	12	42.8571434020996	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	1	0
71120	25/04/2014 14:47:42	1	98	98	98	1	4	3	60	18.4300003051758	27/16	2	4	2	4	3	4	2	3	3	3	1	1	4	1	4	2	4	1	3	1.5	5	6	 	1	98	98	98	1	1	2	4	2	3	2	2	2	4	2	1	2	4	1	3	4	4	1	3	4	1	2	1	 	22	91.6666641235352	18	64.2857131958008	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0
71121	25/08/2014 10:21:37	1	2	6	9	1	4	2	99	654	99	1	3	2	3	3	99	3	2	1	2	4	2	4	2	3	99	99	99	99	99	99	99	 	1	2	6	9	4	1	3	3	4	2	99	1	2	4	1	3	1	4	1	4	2	4	3	2	1	4	4	1	 	5	20.8333339691162	4	14.2857141494751	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0
81001	26/04/2014 08:45:16	1	98	98	98	1	4	3	60	17.4300003051758	99	3	4	1	3	2	1	3	3	3	3	2	3	2	3	4	1	4	99	.5	99	99	99	 	1	98	98	98	1	1	3	3	2	4	2	2	2	2	2	1	2	1	4	3	1	4	1	2	3	2	2	4	 	12	50	9	32.1428565979004	1	1	1	1	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	1	1	1	0	1	1	1	0	0	1	0	0	1	0	0	0	1	0
81003	25/04/2014 10:01:44	1	98	98	98	1	4	3	51	17.4300003051758	18/24	99	99	99	2	99	2	99	99	3	3	2	1	1	3	4	1	3	20	1.5	99	99	99	 	1	98	98	98	1	1	3	4	2	3	2	2	4	4	2	1	2	4	1	3	1	4	1	1	1	1	2	2	 	18	75	8	28.5714282989502	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	0	0	1	1	1
81004	16/02/2014 14:36:06	1	2	6	10	1	4	3	20	17.4300003051758	22/55	2	4	2	3	2	4	3	3	3	1	4	3	3	1	4	1	3	21	1.5	80	72	-99	 	1	2	6	10	1	4	2	4	2	3	3	1	2	3	2	1	2	4	4	3	4	1	3	1	2	1	4	3	 	13	54.1666679382324	12	42.8571434020996	1	1	1	0	1	0	1	1	1	0	0	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	1	1	1	1	0	1	1	0	0	0	0	1	0	0
81005	16/02/2014 14:28:30	1	2	6	10	1	4	3	60	17.4300003051758	0.67	2	4	2	4	3	4	2	3	3	1	4	2	1	4	4	1	3	20	.75	40	7	5	 	1	2	6	10	1	1	2	1	2	3	2	2	2	1	2	1	2	4	1	4	4	2	1	1	4	1	2	3	 	19	79.1666641235352	17	60.7142868041992	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	0
81006	16/02/2014 14:32:43	1	2	6	10	1	4	3	60	17.4300003051758	18/24	2	4	2	3	3	4	99	99	3	1	4	1	2	1	3	99	3	-99	34	-99	-99	-99	 	1	2	6	10	1	1	2	4	1	3	2	2	3	1	2	1	2	4	1	2	4	2	1	1	1	2	2	2	 	17	70.8333358764648	15	53.5714302062988	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	0	1	1	1	0	0	0	1	1
81007	24/08/2014 23:36:24	1	98	98	98	1	4	3	60	17.4300003051758	99	2	99	99	99	99	4	99	3	99	3	2	3	1	2	3	3	3	99	99	99	99	99	 	1	98	98	98	1	1	2	3	2	1	2	2	2	2	99	1	1	2	3	1	2	1	2	1	2	2	1	1	 	8	33.3333320617676	9	32.1428565979004	1	1	1	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
81008	16/02/2014 14:47:13	1	2	6	10	1	4	2	-99	17.4300003051758	22/54	2	4	2	4	99	2	3	4	2	2	1	1	1	2	2	1	1	-99	3	-99	-99	-99	 	1	2	6	10	1	1	2	1	1	3	2	2	4	4	4	3	4	1	4	4	2	4	3	1	1	1	2	3	 	9	37.5	10	35.7142868041992	1	1	0	0	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0
81009	16/02/2014 14:24:25	1	2	6	10	3	1	1	-99	-99	-99	2	4	1	3	2	3	2	4	1	2	3	4	4	1	2	1	3	-99	-99	-99	-99	-99	 	1	2	6	10	1	2	3	2	4	3	1	3	2	3	4	4	2	4	3	1	2	4	2	1	3	2	1	3	 	5	20.8333339691162	4	14.2857141494751	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
81010	16/02/2014 14:08:18	1	2	6	10	1	2	99	60	17.4300003051758	3/4	2	4	2	4	4	4	2	3	3	1	1	3	1	1	2	2	3	32	.400000005960464	3	20	15	 	1	2	6	10	3	1	2	4	1	4	2	2	2	1	2	1	4	1	4	3	1	3	1	3	1	1	2	3	 	13	54.1666679382324	20	71.4285736083984	1	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1	0	1	0	1	1	0	0	1	1	1	0	0	1	1	1	0	1	1	0	0	0	1	0	0	1	1	0	1	1	0
81011	26/04/2014 15:09:53	1	2	6	10	1	4	4	99	99	99	1	2	3	2	1	3	2	99	2	2	3	2	4	3	3	2	99	99	99	99	99	99	 	1	2	6	10	1	1	1	2	3	3	1	1	99	2	3	4	2	3	1	2	4	1	3	2	4	1	1	2	 	9	37.5	4	14.2857141494751	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	1	0	1
81012	16/02/2014 15:04:53	1	2	6	10	1	4	3	60	17.4300003051758	3/4	2	4	2	4	3	4	2	3	1	1	1	1	1	3	4	2	3	32	1.5	3	20	15	 	1	2	6	10	1	1	2	1	2	3	1	2	2	1	2	1	2	4	3	4	3	3	1	3	4	1	2	3	 	16	66.6666641235352	22	78.5714263916016	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	0	1	0	1	1	0	1	1	1	0	1	1	0	1	1	0	1	1	1	1	0	0	0	0	1	1	1	1	1	0
81013	16/02/2014 15:01:12	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	2	6	10	4	2	99	3	1	3	2	2	3	2	2	3	99	99	99	99	99	99	99	99	99	99	99	99	 	4	16.6666660308838	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
81017	16/02/2014 14:20:18	1	2	6	10	1	4	3	60	17.4300003051758	3/4	4	4	2	3	2	4	99	1	2	1	3	2	1	3	4	4	2	22	2	-99	20	15	 	1	2	6	10	1	1	2	1	2	3	3	2	2	4	2	1	2	1	3	4	1	2	1	4	1	1	2	3	 	15	62.5	12	42.8571434020996	1	1	1	1	1	1	0	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	0	0	0	0	1	1	0	0	1	1	0
81019	16/02/2014 14:54:28	1	2	6	10	1	4	1	-99	-99	-99	2	3	2	1	4	2	1	3	2	2	1	2	3	3	1	4	3	25	4	4000	16	-99	 	1	2	6	10	4	1	2	3	2	3	2	2	3	4	4	1	2	4	1	4	4	2	3	3	4	1	2	1	 	17	70.8333358764648	7	25	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	1	0	1	1	1	1	0	1	1	0	1	1	1	1	0
81020	16/02/2014 14:03:05	1	2	6	10	1	4	3	60	17.4300003051758	51/24	2	2	1	3	2	4	3	1	2	3	1	1	1	1	2	1	3	21	1	50	22	-99	 	1	2	6	10	4	1	2	3	2	3	3	2	2	4	2	1	2	3	3	4	1	2	1	1	1	2	2	1	 	13	54.1666679382324	11	39.2857131958008	1	1	1	1	1	0	1	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	1	1	1	0	0	0	0	1	1	0	0	0	1	0
81021	16/02/2014 14:17:00	1	2	6	10	1	4	1	60	17.4300003051758	3/4	2	4	2	4	4	4	2	3	3	2	1	3	1	2	2	2	3	32	4	3	20	15	 	1	2	6	10	4	1	2	4	1	3	3	2	2	2	2	1	2	4	1	3	2	2	1	3	3	1	2	3	 	17	70.8333358764648	19	67.8571395874023	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	1	0	0	1	0	1	0	1	1	0	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	1	0
81022	16/02/2014 14:57:53	1	2	6	10	1	4	3	190	17.4300003051758	10/7	2	99	3	99	2	3	1	99	3	3	1	4	3	2	4	3	2	13	3	400	150	-99	 	1	2	6	10	3	1	2	1	1	1	2	2	2	1	2	99	1	1	3	2	99	4	1	3	2	4	4	2	 	9	37.5	7	25	1	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1
81023	16/02/2014 14:50:41	1	2	6	10	1	4	3	60	-99	-99	2	1	2	3	99	1	3	1	2	2	4	2	2	2	3	2	3	-99	-99	498	-99	-99	 	1	2	6	10	1	1	3	3	4	3	1	1	2	4	3	1	2	2	3	4	3	3	1	1	1	1	1	3	 	9	37.5	7	25	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	1	0	0
81024	16/02/2014 14:13:28	1	2	6	10	1	4	3	100	17.4300003051758	3/4	2	1	1	3	4	1	3	1	3	2	1	3	2	4	1	3	3	30	.5	-99	-99	-99	 	1	2	6	10	1	1	2	1	2	3	1	1	3	1	2	1	2	3	1	3	4	2	1	3	1	1	2	3	 	16	66.6666641235352	9	32.1428565979004	1	1	1	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	1	1	0
81025	25/08/2014 10:45:27	1	2	6	98	1	4	3	60	17.4300003051758	12	2	99	99	99	99	99	4	1	3	1	4	99	99	99	4	99	1	99	99	99	99	99	 	1	2	6	98	1	1	2	4	1	4	99	2	2	1	2	1	2	4	1	4	99	4	99	4	99	1	2	2	 	14	58.3333320617676	8	28.5714282989502	1	1	1	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	1	1	1	1	1	0	0	0	0	0	0	1	1	1
81026	25/04/2014 18:57:24	1	98	98	98	1	4	3	60	17.4300003051758	3/4	2	4	2	4	3	4	2	3	3	4	1	1	4	1	4	2	4	32	.660000026226044	3	20	15	 	1	98	98	98	1	1	2	4	2	3	2	2	2	4	2	1	2	4	1	2	4	4	1	3	4	1	2	1	 	21	87.5	24	85.7142868041992	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0
81028	17/02/2014 07:22:14	1	2	6	14	2	4	3	60	17.4300003051758	51	3	4	1	3	4	2	2	3	1	1	1	1	1	1	3	1	3	41	3	3600	80	35	 	1	2	6	14	4	1	3	1	2	2	4	2	3	2	2	1	4	2	3	1	4	2	1	4	2	3	2	2	 	10	41.6666679382324	12	42.8571434020996	0	1	1	1	1	0	0	1	0	0	0	0	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	0	0	1	1	1	0	0	0	1	1
81029	17/02/2014 08:08:55	1	2	6	14	1	4	3	60	17.4300003051758	18/24	3	3	4	3	2	2	3	3	1	4	3	2	3	3	2	3	2	-99	-99	-99	-99	-99	 	1	2	6	14	4	1	2	1	2	3	2	3	2	4	2	1	4	4	3	3	2	2	1	1	1	1	99	99	 	14	58.3333320617676	7	25	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	1	1	1	1	0	1	0	1	0	1	1	0	0	1	0	0
81030	25/08/2014 11:43:04	1	98	98	98	1	4	3	60	17.4300003051758	18/24	2	3	2	3	3	4	3	4	3	4	2	3	1	1	4	1	1	23	3	60	60	50	 	1	98	98	98	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	 	 	 	13	46.4285697937012	1	1	1	1	1	1	1	0	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81031	17/02/2014 07:52:17	1	2	6	14	1	4	3	60	17.4300003051758	3/4	2	4	2	4	4	4	2	3	3	1	1	3	3	1	4	2	3	32	.400000005960464	3	20	15	 	1	2	6	14	1	1	2	4	3	3	2	2	2	2	2	1	2	4	1	3	2	2	1	3	4	1	2	3	 	20	83.3333358764648	21	75	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	0	1	0	1	0	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0
81032	17/02/2014 07:17:10	1	2	6	14	1	4	3	60	17.4300003051758	11/12	2	3	2	3	3	1	3	2	2	2	4	1	1	1	2	2	4	23	3	60	30	20	 	1	2	6	14	1	1	2	3	2	3	2	1	4	4	2	1	2	4	3	2	2	1	1	1	3	4	2	4	 	13	54.1666679382324	13	46.4285697937012	1	1	1	1	1	0	1	0	1	0	1	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	1	1	1	0	1	1	1	0	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	0
81034	17/02/2014 07:59:24	1	2	6	14	1	4	3	60	17.4300003051758	3/4	2	3	2	3	3	4	2	3	3	3	1	3	2	1	4	1	3	30	1	-99	20	15	 	1	2	6	14	1	1	2	4	2	4	2	2	3	1	2	1	2	4	1	2	2	2	1	4	4	1	2	3	 	17	70.8333358764648	16	57.1428565979004	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	1	1	1	0	1	1	0	0	1	1	1	1	1	0	0	1	1	0	1	1	1	0
81035	17/02/2014 07:48:54	1	2	6	14	1	4	3	60	17.4300003051758	3/4	2	4	2	4	3	4	2	3	3	1	1	1	4	1	4	2	3	32	1.29999995231628	20	20	15	 	1	2	6	14	1	1	2	4	2	3	2	1	2	4	2	1	2	1	1	3	4	2	1	1	4	1	2	3	 	20	83.3333358764648	22	78.5714263916016	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	0	0	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	0
81036	26/04/2014 14:48:40	1	98	98	98	1	4	1	60	17.4300003051758	27/16	2	4	2	4	2	4	2	4	1	2	1	2	3	1	1	2	3	24	.5	5.5	25	99	 	1	98	98	98	4	1	2	1	1	1	2	2	2	1	2	1	4	1	4	3	2	1	1	1	1	4	2	3	 	10	41.6666679382324	14	50	1	1	0	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	1	1	0	0	0	1	0	0	1	0	0	0	1	0
81038	17/02/2014 08:05:49	1	2	6	14	1	4	3	60	17.4300003051758	3/4	2	4	2	4	3	4	2	3	3	1	1	1	4	1	4	2	3	32	1.29999995231628	30	20	15	 	1	2	6	14	4	1	2	3	2	1	2	2	3	1	2	1	2	1	4	4	1	1	1	1	1	1	2	3	 	11	45.8333320617676	22	78.5714263916016	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	0	0	1	0	0	1	1	0	1	0	1	1	0	0	1	1	1	0	0	0	0	0	1	0	0	1	1	0
81039	17/02/2014 08:19:31	1	2	6	14	1	4	4	-99	-99	-99	1	4	1	4	3	1	2	1	2	2	2	1	1	4	2	1	3	-99	3	-99	-99	-99	 	1	2	6	14	1	1	4	1	1	4	2	2	3	99	2	1	2	1	1	1	4	1	1	99	2	1	1	3	 	11	45.8333320617676	8	28.5714282989502	1	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	1	1	1	0	1	0	1	0	1	0	0	1	0	0
81041	17/02/2014 07:26:00	1	2	6	14	1	4	3	60	17.4300003051758	6/8	2	99	1	3	3	4	3	3	3	3	1	3	3	1	1	2	3	25	-99	.300000011920929	60	50	 	1	2	6	14	1	1	3	1	2	3	2	2	2	4	2	1	2	4	1	3	2	2	4	1	1	1	2	3	 	17	70.8333358764648	15	53.5714302062988	1	1	1	1	1	1	1	0	0	0	1	1	0	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	1	0
81042	17/02/2014 08:02:46	1	2	6	14	1	4	3	60	17.4300003051758	1/3	2	4	2	3	3	1	2	3	3	1	1	2	2	4	4	1	3	21.5	1.5	72	-99	-99	 	1	2	6	14	4	1	2	3	2	1	2	2	3	1	2	1	2	1	4	4	1	1	1	1	1	1	2	3	 	11	45.8333320617676	14	50	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	1	1	1	0	0	0	0	0	1	0	0	1	1	0
81043	26/04/2014 15:29:43	1	2	6	14	1	4	3	60	17.4300003051758	99	2	1	99	3	99	99	3	3	2	2	4	3	1	1	4	3	3	99	20	.5	99	99	 	1	2	6	14	1	1	2	1	2	3	3	2	2	1	2	1	1	4	1	2	2	3	1	2	3	4	2	2	 	14	58.3333320617676	9	32.1428565979004	1	1	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	0	0	1	0	0	0	1	1
81045	17/02/2014 07:38:19	1	2	6	14	1	4	3	60	17.4300003051758	18/24	3	2	3	1	99	2	3	2	1	2	1	2	2	4	1	3	2	33	4	98	21	-99	 	1	2	6	14	1	1	3	1	2	3	2	1	2	2	4	1	4	4	1	3	2	3	3	3	3	4	2	3	 	12	50	8	28.5714282989502	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	0	0	1	0	1	1	1	0	0	0	1	0	0	1	0
81046	17/02/2014 07:41:35	1	2	6	14	1	4	1	44	17.4300003051758	3/4	2	4	1	3	3	4	3	4	1	3	1	4	2	1	1	1	3	22	3	498	370	230	 	1	2	6	14	2	1	3	3	2	3	3	2	3	4	2	3	2	3	1	2	4	4	3	1	1	4	2	1	 	10	41.6666679382324	11	39.2857131958008	1	1	0	0	1	1	1	1	0	0	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	1	0	1	0	1	0	1	0	0	0	0	0	1	0
81047	17/02/2014 07:34:32	1	2	6	14	1	4	3	8	17.4300003051758	18/24	2	3	2	3	1	2	3	1	3	3	4	2	2	1	2	2	3	54	3	3600	230	-99	 	1	2	6	14	4	1	2	4	1	4	2	2	3	4	1	1	2	1	3	2	1	2	3	4	4	3	2	1	 	11	45.8333320617676	10	35.7142868041992	1	1	1	0	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	1	1	0	0	0	0	1	0	0	1	0	1	0
81049	28/04/2014 10:07:24	1	98	98	98	1	4	3	60	17.4300003051758	18/24	2	4	1	3	3	4	1	3	3	4	1	3	2	1	4	2	1	31	.75	60	99	99	 	1	98	98	98	3	1	2	3	2	3	1	2	4	2	2	1	2	2	1	2	4	1	1	3	4	1	2	3	 	15	62.5	15	53.5714302062988	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	1	1	1	0	1	0	1	0	1	1	1	1	1	0
