CHILDCODE	LANDIDR4	LNDTYPR4	ANYAGRR4	TOTLNDR4	UNTLNDR4	USERANR4	PRIRRR4	ANYLIVR4	TOTLIVR4	UNTLIVR4	USELIVR4	ANYINDR4	TOTINDR4	UNTINDR4	USEINDR4
111038	1	1	Y	1.75	2	5	5	Y	240	17	3	Y	80	17	7
111038	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
111038	3	1	Y	8	5	5	5	N	 	 	 	N	 	 	 
111038	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
111038	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
111040	1	1	N	 	 	 	 	Y	38	17	1	N	 	 	 
111040	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
111040	3	1	Y	1	5	5	5	N	 	 	 	N	 	 	 
111040	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
111040	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
111041	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
111041	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
111041	3	1	N	 	 	 	 	Y	9	17	1	N	 	 	 
111041	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
111041	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
111042	1	1	Y	1	5	5	5	N	 	 	 	N	 	 	 
111042	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
111042	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
111042	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
111042	5	1	N	 	 	 	 	Y	24	17	1	Y	15	17	8
111043	1	1	Y	12.25	5	5	5	Y	80	17	1	Y	520	18	7
111043	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
111043	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
111043	4	1	Y	1.25	5	5	5	 	 	 	 	 	 	 	 
111043	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
111044	1	1	N	 	 	 	 	Y	21	17	1	N	 	 	 
111044	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
111044	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
111044	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
111044	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
111045	1	1	Y	4	5	5	5	Y	350	17	3	Y	750	17	7
111045	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
111045	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
111045	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
111045	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
111046	1	1	Y	2	5	10	5	Y	476	17	3	Y	50	17	7
111046	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
111046	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
111046	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
111046	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
111047	1	1	Y	4.5	5	5	5	Y	50	17	1	Y	100	17	7
111047	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
111047	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
111047	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
111047	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
111048	1	1	Y	7	5	5	5	Y	75	17	1	Y	50	17	7
111048	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
111048	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
111048	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
111048	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121001	1	1	Y	2500	17	5	5	Y	32	17	1	N	 	 	 
121001	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121001	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121001	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121001	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121002	1	1	Y	17250	17	5	1	Y	250	17	1	Y	120	17	8
121002	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121002	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121002	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121002	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121004	1	1	Y	5000	17	5	5	Y	2603	17	3	N	 	 	 
121004	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121004	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121004	4	1	Y	2500	17	5	5	 	 	 	 	 	 	 	 
121004	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121005	1	1	Y	2500	17	5	3	Y	500	17	3	N	 	 	 
121005	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121005	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121005	4	1	Y	.629999995231628	2	5	1	 	 	 	 	 	 	 	 
121005	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121007	1	1	Y	3	4	5	1	Y	64	17	1	Y	120	17	11
121007	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121007	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121007	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121007	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121008	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121008	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121008	3	1	N	 	 	 	 	Y	16	17	1	Y	24	17	8
121008	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121008	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121009	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121009	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121009	3	1	N	 	 	 	 	Y	25	17	1	Y	70	17	8
121009	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121009	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121010	1	1	Y	4	4	5	5	Y	300	17	2	Y	56	17	11
121010	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121010	3	1	Y	1	4	5	5	N	 	 	 	N	 	 	 
121010	4	1	Y	2	4	5	5	 	 	 	 	 	 	 	 
121010	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121011	1	1	Y	2.5	4	5	5	Y	36	17	1	N	 	 	 
121011	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121011	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121011	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121011	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121012	1	1	Y	2410	17	5	1	Y	90	17	2	N	 	 	 
121012	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121012	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121012	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121012	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121013	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121013	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121013	3	1	N	 	 	 	 	Y	24	17	3	Y	24	17	8
121013	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121013	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121014	1	1	Y	.5	4	5	4	Y	.25	4	1	N	 	 	 
121014	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121014	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121014	4	1	Y	.5	2	5	5	 	 	 	 	 	 	 	 
121014	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121015	1	1	Y	2500	17	5	4	Y	12	17	1	N	 	 	 
121015	2	1	Y	2500	17	5	5	N	 	 	 	N	 	 	 
121015	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121015	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121015	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121020	1	1	N	 	 	 	 	N	 	 	 	N	 	 	 
121020	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121020	3	1	N	 	 	 	 	N	 	 	 	N	 	 	 
121020	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121020	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121021	1	1	Y	1	4	5	5	Y	16	17	1	N	 	 	 
121021	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121021	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121021	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121021	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121022	1	1	Y	1250	17	5	5	Y	42	17	1	N	 	 	 
121022	2	1	Y	1250	17	5	5	N	 	 	 	N	 	 	 
121022	3	1	Y	7500	17	5	5	N	 	 	 	N	 	 	 
121022	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121022	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121023	1	1	Y	.469999998807907	2	5	4	Y	.0299999993294477	2	1	N	 	 	 
121023	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121023	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121023	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121023	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121024	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121024	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121024	3	1	N	 	 	 	 	Y	15	17	1	Y	15	17	8
121024	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121024	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121026	1	1	Y	2	4	5	1	Y	100	17	1	N	 	 	 
121026	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121026	3	1	Y	2	4	5	5	N	 	 	 	N	 	 	 
121026	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121026	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121027	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121027	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121027	3	1	N	 	 	 	 	Y	16	17	1	N	 	 	 
121027	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121027	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121028	1	1	Y	5	4	5	5	Y	48	17	1	N	 	 	 
121028	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121028	3	1	Y	1	4	5	5	N	 	 	 	N	 	 	 
121028	4	1	Y	1	4	5	5	 	 	 	 	 	 	 	 
121028	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121030	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121030	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121030	3	1	N	 	 	 	 	Y	6.25	17	4	N	 	 	 
121030	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121030	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121031	1	1	Y	2	4	5	1	Y	50	17	1	Y	.25	4	11
121031	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121031	3	1	Y	2	4	5	5	N	 	 	 	N	 	 	 
121031	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121031	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121033	1	1	Y	4	4	5	5	Y	250	17	2	N	 	 	 
121033	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121033	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121033	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121033	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121034	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121034	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121034	3	1	N	 	 	 	 	Y	30	17	1	Y	50	17	8
121034	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121034	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121037	1	1	N	 	 	 	 	Y	300	17	1	Y	100	17	7
121037	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121037	3	1	N	 	 	 	 	Y	35	17	1	Y	21	17	7
121037	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121037	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121038	1	1	Y	13	4	5	1	Y	145	17	2	N	 	 	 
121038	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121038	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121038	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121038	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121040	1	1	Y	10.5	4	5	5	Y	350	17	2	N	 	 	 
121040	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121040	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121040	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121040	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121043	1	1	Y	2450	17	5	5	Y	50	17	1	N	 	 	 
121043	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121043	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121043	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121043	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121047	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121047	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121047	3	1	N	 	 	 	 	Y	6	17	1	N	 	 	 
121047	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121047	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121048	1	1	Y	8640	17	5	1	Y	110	17	1	N	 	 	 
121048	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121048	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121048	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121048	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121053	1	1	Y	7380	17	5	1	Y	120	17	1	N	 	 	 
121053	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121053	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121053	4	1	Y	2500	17	5	5	 	 	 	 	 	 	 	 
121053	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121054	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121054	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121054	3	1	N	 	 	 	 	Y	15	17	1	Y	7200	17	8
121054	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121054	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121056	1	1	Y	4	4	5	5	Y	50	17	1	Y	.25	4	11
121056	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121056	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121056	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
121056	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131001	1	1	N	 	 	 	 	Y	200	17	2	N	 	 	 
131001	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131001	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131001	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131001	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131002	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131002	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131002	3	1	N	 	 	 	 	Y	60	17	1	N	 	 	 
131002	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131002	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131004	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131004	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131004	3	1	N	 	 	 	 	Y	9	17	1	N	 	 	 
131004	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131004	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131005	1	1	N	 	 	 	 	Y	200	17	2	N	 	 	 
131005	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131005	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131005	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131005	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131006	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131006	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131006	3	1	N	 	 	 	 	Y	36	17	1	N	 	 	 
131006	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131006	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131007	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131007	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131007	3	1	N	 	 	 	 	Y	75	17	1	N	 	 	 
131007	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131007	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131008	1	1	N	 	 	 	 	Y	250	17	2	N	 	 	 
131008	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131008	3	1	N	 	 	 	 	N	 	 	 	Y	80	17	8
131008	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131008	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131009	1	1	Y	2	4	5	5	N	 	 	 	N	 	 	 
131009	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131009	3	1	N	 	 	 	 	Y	100	17	4	N	 	 	 
131009	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131009	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131010	1	1	N	 	 	 	 	Y	300	17	4	N	 	 	 
131010	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131010	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131010	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131010	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131011	1	1	Y	1	4	10	5	N	 	 	 	N	 	 	 
131011	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131011	3	1	N	 	 	 	 	Y	50	17	4	N	 	 	 
131011	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131011	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131012	1	1	Y	2.5	4	5	5	Y	650	17	3	N	 	 	 
131012	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131012	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131012	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131012	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131013	1	1	Y	.5	4	5	5	Y	176	17	2	N	 	 	 
131013	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131013	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131013	4	1	Y	.5	17	5	5	 	 	 	 	 	 	 	 
131013	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131015	1	1	N	 	 	 	 	Y	500	17	2	N	 	 	 
131015	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131015	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131015	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131015	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131016	1	1	Y	2	4	5	5	N	 	 	 	N	 	 	 
131016	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131016	3	1	N	 	 	 	 	Y	25	17	2	N	 	 	 
131016	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131016	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131017	1	1	N	 	 	 	 	Y	850	17	2	N	 	 	 
131017	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131017	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131017	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131017	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131018	1	1	N	 	 	 	 	Y	250	17	2	N	 	 	 
131018	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131018	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131018	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131018	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131020	1	1	N	 	 	 	 	Y	375	17	2	N	 	 	 
131020	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131020	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131020	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131020	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131021	1	1	N	 	 	 	 	Y	250	17	3	N	 	 	 
131021	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131021	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131021	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131021	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131022	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131022	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131022	3	1	N	 	 	 	 	Y	185	17	2	N	 	 	 
131022	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131022	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131023	1	1	N	 	 	 	 	Y	312.5	17	2	N	 	 	 
131023	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131023	3	1	N	 	 	 	 	Y	200	17	5	N	 	 	 
131023	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131023	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131024	1	1	N	 	 	 	 	Y	94	17	2	N	 	 	 
131024	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131024	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131024	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131024	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131025	1	1	N	 	 	 	 	Y	250	17	2	N	 	 	 
131025	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131025	3	1	N	 	 	 	 	Y	112	17	2	N	 	 	 
131025	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131025	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131026	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131026	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131026	3	1	N	 	 	 	 	Y	70	17	1	N	 	 	 
131026	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131026	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131027	1	1	Y	.25	4	5	5	N	 	 	 	N	 	 	 
131027	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131027	3	1	N	 	 	 	 	Y	32	17	4	N	 	 	 
131027	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131027	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131028	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131028	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131028	3	1	N	 	 	 	 	Y	200	17	2	N	 	 	 
131028	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131028	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131029	1	1	Y	2	4	5	5	Y	450	17	3	N	 	 	 
131029	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131029	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131029	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131029	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131030	1	1	N	 	 	 	 	Y	500	17	2	Y	350	17	9
131030	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131030	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131030	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131030	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131031	1	1	N	 	 	 	 	Y	300	17	2	N	 	 	 
131031	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131031	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131031	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131031	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131032	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131032	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131032	3	1	N	 	 	 	 	Y	20	17	1	N	 	 	 
131032	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131032	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131033	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131033	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131033	3	1	N	 	 	 	 	Y	200	17	1	N	 	 	 
131033	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131033	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131034	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131034	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131034	3	1	N	 	 	 	 	Y	150	17	2	Y	75	17	8
131034	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131034	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131035	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131035	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131035	3	1	N	 	 	 	 	Y	150	17	3	N	 	 	 
131035	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131035	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131036	1	1	N	 	 	 	 	Y	1000	17	2	N	 	 	 
131036	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131036	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131036	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131036	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131037	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131037	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131037	3	1	N	 	 	 	 	Y	64	17	1	N	 	 	 
131037	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131037	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131038	1	1	Y	.5	4	5	5	Y	104	17	2	N	 	 	 
131038	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131038	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131038	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131038	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131039	1	1	N	 	 	 	 	Y	1000	17	2	N	 	 	 
131039	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131039	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131039	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131039	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131040	1	1	N	 	 	 	 	Y	116	17	2	Y	34	17	8
131040	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131040	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131040	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131040	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131041	1	1	N	 	 	 	 	Y	120	17	2	N	 	 	 
131041	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131041	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131041	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131041	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131042	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131042	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 
131042	3	1	N	 	 	 	 	Y	100	17	4	N	 	 	 
