CHILDCODE	EDCHSTR4	EDGRADER4	TYSCR4	SMESCHR4	PROVR4	SITER4	SCHNMER4
21026	10	0	 	 	 	 	 
21026	11	0	 	 	 	 	 
21026	12	0	 	 	 	 	 
21027	0	1	3	0	1	2	88
21027	1	2	3	1	1	2	88
21027	2	3	3	1	1	2	88
21027	3	4	3	1	1	2	88
21027	4	5	3	1	1	2	88
21027	5	6	3	0	1	2	136
21027	6	7	3	1	1	2	136
21027	7	0	 	 	 	 	 
21027	8	0	 	 	 	 	 
21027	9	0	 	 	 	 	 
21027	10	0	 	 	 	 	 
21027	11	0	 	 	 	 	 
21027	12	0	 	 	 	 	 
21029	0	1	3	0	1	2	88
21029	1	2	3	1	1	2	88
21029	2	3	3	1	1	2	88
21029	3	4	3	1	1	2	88
21029	4	5	3	1	1	2	88
21029	5	6	3	0	1	2	136
21029	6	7	3	1	1	2	136
21029	7	8	3	1	1	2	136
21029	8	9	3	1	1	2	136
21029	9	10	3	0	1	98	358
21029	10	11	3	1	1	98	358
21029	11	12	3	1	1	98	358
21029	12	29	3	0	98	98	320
21030	0	50	3	0	1	2	743
21030	1	1	3	0	1	2	90
21030	2	2	3	1	1	2	90
21030	3	3	3	1	1	2	90
21030	4	4	3	1	1	2	90
21030	5	5	3	1	1	2	90
21030	6	6	3	0	1	2	136
21030	7	7	3	1	1	2	136
21030	8	8	3	1	1	2	136
21030	9	9	3	1	1	2	136
21030	10	10	3	0	1	2	358
21030	11	11	3	1	1	2	358
21030	12	12	3	1	1	2	358
21031	0	50	3	0	1	2	741
21031	1	1	3	0	1	2	90
21031	2	2	3	1	1	2	90
21031	3	3	3	1	1	2	90
21031	4	4	3	1	1	2	90
21031	5	5	3	1	1	2	90
21031	6	6	3	0	1	2	136
21031	7	7	3	0	1	2	136
21031	8	0	 	 	 	 	 
21031	9	0	 	 	 	 	 
21031	10	0	 	 	 	 	 
21031	11	0	 	 	 	 	 
21031	12	0	 	 	 	 	 
21032	0	50	3	0	1	2	735
21032	1	1	3	0	1	2	88
21032	2	2	3	1	1	2	88
21032	3	3	3	1	1	2	88
21032	4	4	3	1	1	2	88
21032	5	5	3	1	1	2	88
21032	6	6	3	0	1	2	136
21032	7	7	3	1	1	2	136
21032	8	8	3	1	1	2	136
21032	9	9	3	1	1	2	136
21032	10	10	3	0	1	2	358
21032	11	11	3	1	1	2	358
21032	12	12	3	1	1	2	358
21034	0	1	3	0	1	2	85
21034	1	2	3	1	1	2	85
21034	2	3	3	1	1	2	85
21034	3	4	3	1	1	2	85
21034	4	5	3	1	1	2	85
21034	5	6	3	0	1	2	137
21034	6	7	3	1	1	2	137
21034	7	8	3	1	1	2	137
21034	8	9	3	1	1	2	137
21034	9	0	 	 	 	 	 
21034	10	0	 	 	 	 	 
21034	11	0	 	 	 	 	 
21034	12	0	 	 	 	 	 
21036	0	50	3	0	1	2	734
21036	1	1	3	0	1	2	85
21036	2	2	3	1	1	2	85
21036	3	3	3	1	1	2	85
21036	4	4	3	1	1	2	85
21036	5	5	3	1	1	2	85
21036	6	6	3	0	1	2	136
21036	7	7	3	1	1	2	136
21036	8	8	3	1	1	2	136
21036	9	9	3	1	1	2	136
21036	10	10	3	0	1	98	358
21036	11	11	3	1	1	98	358
21036	12	12	3	1	1	98	358
21038	0	50	3	0	1	2	734
21038	1	1	3	0	1	2	87
21038	2	2	3	1	1	2	87
21038	3	3	3	1	1	2	87
21038	4	4	3	1	1	2	87
21038	5	5	3	1	1	2	87
21038	6	6	3	1	1	2	87
21038	7	7	3	0	1	2	137
21038	8	8	3	1	1	2	137
21038	9	9	3	1	1	2	137
21038	10	0	 	 	 	 	 
21038	11	0	 	 	 	 	 
21038	12	0	 	 	 	 	 
21039	0	1	3	0	1	2	85
21039	1	2	3	1	1	2	85
21039	2	4	3	1	1	2	85
21039	3	4	3	1	1	2	85
21039	4	5	3	1	1	2	85
21039	5	6	3	0	1	2	136
21039	6	7	3	1	1	2	136
21039	7	8	3	1	1	2	136
21039	8	9	3	1	1	2	136
21039	9	10	3	0	1	98	358
21039	10	11	3	1	1	98	358
21039	11	12	3	1	1	98	358
21039	12	29	3	0	1	98	201
21041	0	50	3	1	 	 	 
21041	1	1	3	0	1	2	85
21041	2	2	3	1	1	2	85
21041	3	3	3	1	1	2	85
21041	4	4	3	1	1	2	85
21041	5	5	3	1	1	2	85
21041	6	6	3	0	1	2	137
21041	7	7	3	1	1	2	137
21041	8	8	3	1	1	2	137
21041	9	9	3	1	1	2	137
21041	10	10	3	0	1	98	358
21041	11	11	3	1	1	98	358
21041	12	12	3	1	1	98	358
21044	0	1	3	0	1	2	87
21044	1	2	3	1	1	2	87
21044	2	3	3	1	1	2	87
21044	3	4	3	1	1	2	87
21044	4	5	3	1	1	2	87
21044	5	0	 	 	 	 	 
21044	6	0	 	 	 	 	 
21044	7	0	 	 	 	 	 
21044	8	0	 	 	 	 	 
21044	9	0	 	 	 	 	 
21044	10	0	 	 	 	 	 
21044	11	0	 	 	 	 	 
21044	12	0	 	 	 	 	 
21046	0	50	3	0	1	2	747
21046	1	1	3	0	1	2	85
21046	2	2	3	1	1	2	85
21046	3	3	3	1	1	2	85
21046	4	4	3	1	1	2	85
21046	5	5	3	1	1	2	85
21046	6	6	3	0	1	2	137
21046	7	7	3	1	1	2	137
21046	8	8	3	1	1	2	137
21046	9	9	3	1	1	2	137
21046	10	0	 	 	 	 	 
21046	11	0	 	 	 	 	 
21046	12	0	 	 	 	 	 
21047	0	1	3	0	1	2	85
21047	1	2	3	1	1	2	85
21047	2	3	3	1	1	2	85
21047	3	4	3	1	1	2	85
21047	4	5	3	1	1	2	85
21047	5	6	3	0	1	2	137
21047	6	7	3	1	1	2	137
21047	7	8	3	1	1	2	137
21047	8	9	3	1	1	2	137
21047	9	10	3	0	1	2	358
21047	10	11	3	1	1	2	358
21047	11	12	3	1	1	2	358
21047	12	0	 	 	 	 	 
21049	0	50	3	0	1	2	747
21049	1	1	3	0	1	2	87
21049	2	2	3	1	1	2	87
21049	3	3	3	1	1	2	87
21049	4	4	3	1	1	2	87
21049	5	5	3	1	1	2	87
21049	6	6	3	0	1	2	137
21049	7	7	3	1	1	2	137
21049	8	0	 	 	 	 	 
21049	9	0	 	 	 	 	 
21049	10	0	 	 	 	 	 
21049	11	0	 	 	 	 	 
21049	12	0	 	 	 	 	 
21056	0	1	3	0	1	2	90
21056	1	2	3	1	1	2	90
21056	2	3	3	1	1	2	90
21056	3	4	3	1	1	2	90
21056	4	5	3	1	1	2	90
21056	5	6	6	0	1	2	136
21056	6	7	3	1	1	2	136
21056	7	8	3	1	1	2	136
21056	8	9	3	1	1	2	136
21056	9	10	3	0	1	98	358
21056	10	11	3	1	1	98	358
21056	11	12	3	1	1	98	358
21056	12	0	 	 	 	 	 
21069	0	1	3	0	1	2	85
21069	1	2	3	1	1	2	85
21069	2	3	3	1	1	2	85
21069	3	4	3	1	1	2	85
21069	4	5	3	1	1	2	85
21069	5	6	3	0	1	2	137
21069	6	7	3	1	1	2	137
21069	7	8	3	1	1	2	137
21069	8	9	3	1	1	2	137
21069	9	10	3	0	1	98	358
21069	10	11	3	1	1	98	358
21069	11	12	3	1	1	98	358
21069	12	29	3	0	98	98	306
21072	0	0	 	 	 	 	 
21072	1	1	3	0	1	2	85
21072	2	2	3	1	1	2	85
21072	3	3	3	1	1	2	85
21072	4	4	3	1	1	2	85
21072	5	5	3	1	1	2	85
21072	6	6	3	0	1	2	137
21072	7	7	3	1	1	2	137
21072	8	8	3	1	1	2	137
21072	9	9	3	1	1	2	137
21072	10	9	3	0	1	98	358
21072	11	11	3	1	1	98	358
21072	12	12	3	1	1	98	358
21083	0	50	3	0	1	2	739
21083	1	1	3	0	1	2	88
21083	2	2	3	1	1	2	88
21083	3	3	3	1	1	2	88
21083	4	4	3	1	1	2	88
21083	5	5	3	1	1	2	88
21083	6	6	3	0	1	2	136
21083	7	7	3	1	1	2	136
21083	8	8	3	1	1	2	136
21083	9	9	3	1	1	2	136
21083	10	10	3	0	1	98	358
21083	11	11	3	1	1	98	358
21083	12	12	3	1	1	98	358
21090	0	1	3	0	1	2	88
21090	1	2	3	1	1	2	88
21090	2	3	3	1	1	2	88
21090	3	4	3	1	1	2	88
21090	4	5	3	1	1	2	88
21090	5	6	3	0	1	2	136
21090	6	7	3	1	1	2	136
21090	7	8	3	1	1	2	136
21090	8	9	3	1	1	2	136
21090	9	10	3	0	1	2	358
21090	10	11	3	1	1	2	358
21090	11	12	3	1	1	2	358
21090	12	38	6	0	98	98	321
21094	0	1	3	0	1	2	85
21094	1	2	3	1	1	2	85
21094	2	3	3	1	1	2	85
21094	3	4	3	1	1	2	85
21094	4	5	3	1	1	2	85
21094	5	6	3	0	1	2	136
21094	6	7	3	1	1	2	136
21094	7	8	3	1	1	2	136
21094	8	9	3	1	1	2	136
21094	9	10	3	0	1	98	358
21094	10	11	3	1	1	98	358
21094	11	12	3	1	1	98	358
21094	12	29	3	0	98	98	320
31001	0	1	3	0	1	98	76
31001	1	2	3	1	1	98	76
31001	2	3	3	1	1	98	76
31001	3	4	3	1	1	98	76
31001	4	5	3	1	1	98	76
31001	5	6	3	0	1	98	132
31001	6	7	3	1	1	98	132
31001	7	8	3	1	1	98	132
31001	8	9	3	1	1	98	132
31001	9	10	3	0	1	98	196
31001	10	11	3	1	1	98	196
31001	11	12	3	1	1	98	196
31001	12	29	3	0	98	98	349
31002	0	1	3	0	1	3	761
31002	1	2	3	1	1	3	761
31002	2	3	3	1	1	3	761
31002	3	4	3	1	1	3	761
31002	4	5	3	1	1	3	761
31002	5	6	3	0	1	3	76
31002	6	7	3	1	1	3	76
31002	7	8	3	1	1	3	76
31002	8	9	3	1	1	3	76
31002	9	10	3	0	1	3	132
31002	10	11	3	1	1	3	132
31002	11	12	3	1	1	3	132
31002	12	29	3	0	5	18	229
31004	0	50	3	0	1	3	765
31004	1	1	3	0	1	3	76
31004	2	2	3	1	1	3	76
31004	3	3	3	1	1	3	76
31004	4	4	3	1	1	3	76
31004	5	5	3	1	1	3	76
31004	6	6	3	0	1	3	132
31004	7	7	3	1	1	3	132
31004	8	0	 	 	 	 	 
31004	9	0	 	 	 	 	 
31004	10	0	 	 	 	 	 
31004	11	0	 	 	 	 	 
31004	12	0	 	 	 	 	 
31005	0	1	3	0	1	3	76
31005	1	2	3	1	1	3	76
31005	2	3	3	1	1	3	76
31005	3	4	3	1	1	3	76
31005	4	5	3	1	1	3	76
31005	5	6	3	0	1	3	132
31005	6	7	3	1	1	3	132
31005	7	8	3	1	1	3	132
31005	8	9	3	1	1	3	132
31005	9	10	3	0	1	3	196
31005	10	11	3	1	1	3	196
31005	11	0	 	 	 	 	 
31005	12	0	 	 	 	 	 
31006	0	1	3	0	1	3	582
31006	1	2	3	1	1	3	582
31006	2	3	3	0	1	3	76
31006	3	4	3	1	1	3	76
31006	4	5	3	1	1	3	76
31006	5	6	3	0	1	3	132
31006	6	7	3	1	1	3	132
31006	7	8	3	1	1	3	132
31006	8	0	 	 	 	 	 
31006	9	0	 	 	 	 	 
31006	10	0	 	 	 	 	 
31006	11	0	 	 	 	 	 
31006	12	0	 	 	 	 	 
31007	0	0	 	 	 	 	 
31007	1	1	3	0	1	3	77
31007	2	2	3	1	1	3	77
31007	3	3	3	1	1	3	77
31007	4	4	3	1	1	3	77
31007	5	5	3	1	1	3	77
31007	6	6	3	0	1	3	132
31007	7	7	3	1	1	3	132
31007	8	8	3	1	1	3	132
31007	9	9	3	1	1	3	132
31007	10	10	3	0	1	3	196
31007	11	11	3	1	1	3	196
31007	12	12	3	1	1	3	196
31008	0	0	 	 	 	 	 
31008	1	1	3	0	1	3	77
31008	2	2	3	1	1	3	77
31008	3	3	3	1	1	3	77
31008	4	4	3	1	1	3	77
31008	5	4	3	1	1	3	77
31008	6	5	3	1	1	3	77
31008	7	6	3	0	1	3	132
31008	8	7	3	1	1	3	132
31008	9	8	3	1	1	3	132
31008	10	9	3	1	1	3	132
31008	11	10	3	0	1	3	196
31008	12	0	 	 	 	 	 
31010	0	50	3	0	1	3	761
31010	1	1	3	0	1	3	76
31010	2	2	3	0	1	3	76
31010	3	3	3	0	1	3	76
31010	4	4	3	0	1	3	76
31010	5	5	3	0	1	3	76
31010	6	6	3	0	1	3	132
31010	7	7	3	0	1	3	132
31010	8	8	3	0	1	3	132
31010	9	9	3	0	1	3	132
31010	10	10	3	0	1	3	196
31010	11	11	3	0	1	3	196
31010	12	12	3	0	1	3	196
31011	0	1	3	0	1	3	76
31011	1	2	3	1	1	3	76
31011	2	3	3	1	1	3	76
31011	3	4	3	1	1	3	76
31011	4	5	3	1	1	3	76
31011	5	6	3	0	1	3	132
31011	6	7	3	1	1	3	132
31011	7	8	3	1	1	3	132
31011	8	9	3	1	1	3	132
31011	9	10	3	0	1	3	196
31011	10	11	3	1	1	3	196
31011	11	12	3	1	1	3	196
31011	12	29	3	0	98	98	296
31012	0	0	 	 	 	 	 
31012	1	0	 	 	 	 	 
31012	2	0	 	 	 	 	 
31012	3	50	3	0	1	3	763
31012	4	1	3	0	1	3	78
31012	5	1	3	1	1	3	78
31012	6	2	3	1	1	3	78
31012	7	3	3	1	1	3	78
31012	8	0	 	 	 	 	 
31012	9	0	 	 	 	 	 
31012	10	0	 	 	 	 	 
31012	11	0	 	 	 	 	 
31012	12	0	 	 	 	 	 
31013	0	1	3	0	1	3	76
31013	1	2	3	1	1	3	76
31013	2	3	3	1	1	3	76
31013	3	4	3	1	1	3	76
31013	4	0	 	 	 	 	 
31013	5	0	 	 	 	 	 
31013	6	0	 	 	 	 	 
31013	7	0	 	 	 	 	 
31013	8	0	 	 	 	 	 
31013	9	0	 	 	 	 	 
31013	10	0	 	 	 	 	 
31013	11	0	 	 	 	 	 
31013	12	0	 	 	 	 	 
31018	0	1	3	1	 	 	 
31018	1	1	3	1	 	 	 
31018	2	2	3	1	 	 	 
31018	3	3	3	1	 	 	 
31018	4	4	3	1	 	 	 
31018	5	5	3	1	 	 	 
31018	6	6	3	0	1	3	132
31018	7	7	3	1	1	3	132
31018	8	0	 	 	 	 	 
31018	9	0	 	 	 	 	 
31018	10	0	 	 	 	 	 
31018	11	0	 	 	 	 	 
31018	12	0	 	 	 	 	 
31020	0	0	 	 	 	 	 
31020	1	1	3	0	1	3	78
31020	2	2	3	1	1	3	78
31020	3	2	3	1	1	3	78
31020	4	3	3	1	1	3	78
31020	5	3	3	1	1	3	78
31020	6	4	3	1	1	3	78
31020	7	5	3	1	1	3	78
31020	8	6	3	0	1	3	133
31020	9	0	 	 	 	 	 
31020	10	0	 	 	 	 	 
31020	11	0	 	 	 	 	 
31020	12	0	 	 	 	 	 
31021	0	1	3	0	1	3	78
31021	1	2	3	1	1	3	78
31021	2	3	3	1	1	3	78
31021	3	4	3	1	1	3	78
31021	4	5	3	1	1	3	78
31021	5	6	3	0	1	3	133
31021	6	7	3	1	1	3	133
31021	7	8	3	1	1	3	133
31021	8	9	3	1	1	3	133
31021	9	10	3	0	1	3	133
31021	10	11	3	1	1	3	133
31021	11	12	3	0	1	3	196
31021	12	29	3	0	2	98	338
31023	0	0	 	 	 	 	 
31023	1	1	3	0	1	3	78
31023	2	2	3	1	1	3	78
31023	3	3	3	1	1	3	78
31023	4	4	3	1	1	3	78
31023	5	5	3	1	1	3	78
31023	6	0	 	 	 	 	 
31023	7	0	 	 	 	 	 
31023	8	0	 	 	 	 	 
31023	9	0	 	 	 	 	 
31023	10	0	 	 	 	 	 
31023	11	0	 	 	 	 	 
31023	12	0	 	 	 	 	 
31024	0	0	 	 	 	 	 
31024	1	1	3	0	1	3	78
31024	2	2	3	1	1	3	78
31024	3	3	3	1	1	3	78
31024	4	4	3	1	1	3	78
31024	5	5	3	1	1	3	78
31024	6	6	3	0	1	3	133
31024	7	7	3	1	1	3	133
31024	8	8	3	1	1	3	133
31024	9	9	3	1	1	3	133
31024	10	0	 	 	 	 	 
31024	11	0	 	 	 	 	 
31024	12	0	 	 	 	 	 
31025	0	1	3	0	1	3	78
31025	1	2	3	1	1	3	78
31025	2	3	3	1	1	3	78
31025	3	4	3	1	1	3	78
31025	4	5	3	1	1	3	78
31025	5	6	3	0	1	3	133
31025	6	7	3	1	1	3	133
31025	7	0	 	 	 	 	 
31025	8	0	 	 	 	 	 
31025	9	0	 	 	 	 	 
31025	10	0	 	 	 	 	 
31025	11	0	 	 	 	 	 
31025	12	0	 	 	 	 	 
31027	0	50	3	1	 	 	 
31027	1	50	3	1	 	 	 
31027	2	1	3	0	1	3	753
31027	3	2	3	1	1	3	753
31027	4	3	3	1	1	3	753
31027	5	0	 	 	 	 	 
31027	6	0	 	 	 	 	 
31027	7	0	 	 	 	 	 
31027	8	0	 	 	 	 	 
31027	9	0	 	 	 	 	 
31027	10	0	 	 	 	 	 
31027	11	0	 	 	 	 	 
31027	12	0	 	 	 	 	 
31028	0	0	 	 	 	 	 
31028	1	1	3	0	1	3	78
31028	2	2	3	1	1	3	78
31028	3	3	3	1	1	3	78
31028	4	4	3	1	1	3	78
31028	5	5	3	1	1	3	78
31028	6	0	 	 	 	 	 
31028	7	0	 	 	 	 	 
31028	8	0	 	 	 	 	 
31028	9	0	 	 	 	 	 
31028	10	0	 	 	 	 	 
31028	11	0	 	 	 	 	 
31028	12	0	 	 	 	 	 
31029	0	1	3	0	1	3	78
31029	1	2	3	1	1	3	78
31029	2	3	3	1	1	3	78
31029	3	4	3	1	1	3	78
31029	4	5	3	1	1	3	78
31029	5	6	3	0	1	3	133
31029	6	7	3	1	1	3	133
31029	7	8	3	1	1	3	133
31029	8	8	3	1	1	3	133
31029	9	9	3	1	1	3	133
31029	10	0	 	 	 	 	 
31029	11	0	 	 	 	 	 
31029	12	0	 	 	 	 	 
31031	0	1	3	0	1	3	78
31031	1	2	3	1	1	3	78
31031	2	3	3	1	1	3	78
31031	3	4	3	1	1	3	78
31031	4	5	3	1	1	3	78
31031	5	0	 	 	 	 	 
31031	6	0	 	 	 	 	 
31031	7	0	 	 	 	 	 
31031	8	0	 	 	 	 	 
31031	9	0	 	 	 	 	 
31031	10	0	 	 	 	 	 
31031	11	0	 	 	 	 	 
31031	12	0	 	 	 	 	 
31032	0	1	3	0	1	3	78
31032	1	2	3	1	1	3	78
31032	2	3	3	1	1	3	78
31032	3	4	3	1	1	3	78
31032	4	5	3	1	1	3	78
31032	5	6	3	0	1	3	133
31032	6	7	3	1	1	3	133
31032	7	8	3	1	1	3	133
31032	8	9	3	1	1	3	133
31032	9	10	3	0	1	3	196
31032	10	11	3	1	1	3	196
31032	11	11	3	1	1	3	196
31032	12	12	3	1	1	3	196
31035	0	1	3	0	1	3	80
31035	1	1	3	1	1	3	80
31035	2	1	3	1	1	3	80
31035	3	2	3	1	1	3	80
31035	4	3	3	1	1	3	80
31035	5	4	3	1	1	3	80
31035	6	5	3	1	1	3	80
31035	7	0	 	 	 	 	 
31035	8	0	 	 	 	 	 
31035	9	0	 	 	 	 	 
31035	10	0	 	 	 	 	 
31035	11	0	 	 	 	 	 
31035	12	0	 	 	 	 	 
31036	0	1	3	0	1	3	78
31036	1	2	3	1	1	3	78
31036	2	3	3	1	1	3	78
31036	3	4	3	1	1	3	78
31036	4	5	3	1	1	3	78
31036	5	6	3	0	1	3	133
31036	6	7	3	1	1	3	133
31036	7	8	3	1	1	3	133
31036	8	9	3	1	1	3	133
31036	9	10	8	0	1	98	360
31036	10	11	8	1	1	98	360
31036	11	12	8	1	1	98	360
31036	12	21	3	0	1	98	200
31037	0	1	3	0	1	3	78
31037	1	2	3	1	1	3	78
31037	2	3	3	1	1	3	78
31037	3	4	3	1	1	3	78
31037	4	5	3	1	1	3	78
31037	5	6	3	0	1	3	133
31037	6	7	3	1	1	3	133
31037	7	8	3	1	1	3	133
31037	8	9	3	1	1	3	133
31037	9	10	3	0	1	3	197
31037	10	11	3	1	1	3	197
31037	11	12	3	1	1	3	197
31037	12	0	 	 	 	 	 
31038	0	1	3	0	1	3	78
31038	1	2	3	1	1	3	78
31038	2	3	3	1	1	3	78
31038	3	4	3	1	1	3	78
31038	4	5	3	1	1	3	78
31038	5	6	3	0	1	3	133
31038	6	7	3	1	1	3	133
31038	7	8	3	1	1	3	133
31038	8	9	3	1	1	3	133
31038	9	10	3	0	1	3	196
31038	10	11	3	1	1	3	196
31038	11	12	3	1	1	3	196
31038	12	0	 	 	 	 	 
31039	0	1	3	0	1	3	78
31039	1	2	3	1	1	3	78
31039	2	3	3	1	1	3	78
31039	3	4	3	1	1	3	78
31039	4	5	3	1	1	3	78
31039	5	6	3	0	1	3	133
31039	6	7	3	1	1	3	133
31039	7	8	3	1	1	3	133
31039	8	0	 	 	 	 	 
31039	9	0	 	 	 	 	 
31039	10	0	 	 	 	 	 
31039	11	0	 	 	 	 	 
31039	12	0	 	 	 	 	 
31040	0	0	 	 	 	 	 
31040	1	1	3	0	1	3	78
31040	2	2	3	1	1	3	78
31040	3	3	3	1	1	3	78
31040	4	4	3	1	1	3	78
31040	5	5	3	1	1	3	78
31040	6	6	3	0	1	3	133
31040	7	7	3	1	1	3	133
31040	8	8	3	1	1	3	133
31040	9	9	3	1	1	3	133
31040	10	10	3	0	1	3	196
31040	11	11	3	1	1	3	196
31040	12	12	3	1	1	3	196
31043	0	1	3	0	1	3	78
31043	1	2	3	1	1	3	78
31043	2	3	3	1	1	3	78
31043	3	4	3	1	1	3	78
31043	4	5	3	1	1	3	78
31043	5	6	3	0	1	3	133
31043	6	7	3	1	1	3	133
31043	7	8	3	1	1	3	133
31043	8	9	3	1	1	3	133
31043	9	10	3	0	1	98	196
31043	10	11	3	1	1	98	196
31043	11	12	3	1	1	98	196
31043	12	0	 	 	 	 	 
31044	0	1	3	0	1	3	78
31044	1	2	3	1	1	3	78
31044	2	3	3	1	1	3	78
31044	3	4	3	1	1	3	78
31044	4	5	3	1	1	3	78
31044	5	6	3	0	1	3	133
31044	6	7	3	1	1	3	133
31044	7	8	3	1	1	3	133
31044	8	9	3	1	1	3	133
31044	9	10	3	0	1	3	196
31044	10	11	3	1	1	3	196
31044	11	12	3	1	1	3	196
31044	12	17	3	0	1	98	198
31045	0	1	3	0	1	3	78
31045	1	2	3	1	1	3	78
31045	2	3	3	1	1	3	78
31045	3	4	3	1	1	3	78
31045	4	5	7	1	1	3	78
31045	5	6	3	0	1	3	133
31045	6	7	3	1	1	3	133
31045	7	8	3	1	1	3	133
31045	8	9	3	1	1	3	133
31045	9	10	3	0	1	3	196
31045	10	11	3	1	1	3	196
31045	11	12	3	1	1	3	196
31045	12	29	3	0	98	98	349
31046	0	1	3	0	1	3	78
31046	1	2	3	1	1	3	78
31046	2	3	3	1	1	3	78
31046	3	4	3	1	1	3	78
31046	4	5	3	1	1	3	78
31046	5	6	3	0	1	3	133
31046	6	7	3	1	1	3	133
31046	7	8	3	1	1	3	133
31046	8	9	3	1	1	3	133
31046	9	10	3	0	1	3	196
31046	10	11	3	1	1	3	196
31046	11	12	3	1	1	3	196
31046	12	24	3	0	98	98	336
31048	0	1	3	0	1	3	78
31048	1	2	3	1	1	3	78
31048	2	3	3	1	1	3	78
31048	3	4	3	1	1	3	78
31048	4	5	3	1	1	3	78
31048	5	6	3	0	1	3	133
31048	6	7	3	1	1	3	133
31048	7	8	3	1	1	3	133
31048	8	9	3	1	1	3	133
31048	9	10	3	0	1	98	360
31048	10	0	 	 	 	 	 
31048	11	0	 	 	 	 	 
31048	12	0	 	 	 	 	 
31049	0	1	3	0	1	3	79
31049	1	2	3	1	1	3	79
31049	2	3	3	1	1	3	79
31049	3	4	3	1	1	3	79
31049	4	5	3	1	1	3	79
31049	5	6	3	0	1	3	133
31049	6	7	3	1	1	3	133
31049	7	8	3	1	1	3	133
31049	8	9	3	1	1	3	133
31049	9	10	3	0	1	3	196
31049	10	11	3	1	1	3	196
31049	11	12	3	1	1	3	196
31049	12	0	 	 	 	 	 
31050	0	0	 	 	 	 	 
31050	1	1	3	0	1	3	78
31050	2	2	3	1	1	3	78
31050	3	3	3	1	1	3	78
31050	4	4	3	1	1	3	78
31050	5	5	3	1	1	3	78
31050	6	6	3	0	1	3	133
31050	7	7	3	1	1	3	133
31050	8	8	3	1	1	3	133
31050	9	9	3	1	1	3	133
31050	10	0	 	 	 	 	 
31050	11	0	 	 	 	 	 
31050	12	0	 	 	 	 	 
31052	0	1	3	0	1	3	77
31052	1	2	3	1	1	3	77
31052	2	3	3	1	1	3	77
31052	3	4	3	1	1	3	77
31052	4	5	3	1	1	3	77
31052	5	6	3	0	1	3	132
31052	6	7	3	1	1	3	132
31052	7	8	3	1	1	3	132
31052	8	9	3	1	1	3	132
31052	9	10	3	0	1	3	196
31052	10	11	3	1	1	3	196
31052	11	0	 	 	 	 	 
31052	12	0	 	 	 	 	 
31058	0	0	 	 	 	 	 
31058	1	1	3	0	1	3	77
31058	2	2	3	1	1	3	77
31058	3	3	3	1	1	3	77
31058	4	4	3	0	1	3	76
31058	5	5	3	1	1	3	76
31058	6	6	3	0	1	3	132
31058	7	7	3	1	1	3	132
31058	8	8	3	1	1	3	132
31058	9	9	3	1	1	3	132
31058	10	0	 	 	 	 	 
31058	11	0	 	 	 	 	 
31058	12	0	 	 	 	 	 
31059	0	50	3	0	1	3	763
31059	1	1	3	0	1	3	76
31059	2	2	3	1	1	3	76
31059	3	3	3	1	1	3	76
31059	4	4	3	1	1	3	76
31059	5	5	3	1	1	3	76
31059	6	0	 	 	 	 	 
31059	7	0	 	 	 	 	 
31059	8	0	 	 	 	 	 
31059	9	0	 	 	 	 	 
31059	10	0	 	 	 	 	 
31059	11	0	 	 	 	 	 
31059	12	0	 	 	 	 	 
31060	0	1	3	0	1	3	76
31060	1	2	3	1	1	3	76
31060	2	3	3	1	1	3	76
31060	3	4	3	1	1	3	76
31060	4	5	3	1	1	3	76
31060	5	6	3	0	1	3	132
31060	6	7	3	1	1	3	132
31060	7	8	3	1	1	3	132
31060	8	0	 	 	 	 	 
31060	9	0	 	 	 	 	 
31060	10	0	 	 	 	 	 
31060	11	0	 	 	 	 	 
31060	12	0	 	 	 	 	 
31079	0	2	3	1	 	 	 
31079	1	3	3	1	 	 	 
31079	2	4	3	1	 	 	 
31079	3	5	3	1	 	 	 
31079	4	6	3	0	1	3	132
31079	5	7	3	1	1	3	132
31079	6	7	3	1	1	3	132
31079	7	0	 	 	 	 	 
31079	8	0	 	 	 	 	 
31079	9	0	 	 	 	 	 
31079	10	0	 	 	 	 	 
31079	11	0	 	 	 	 	 
31079	12	0	 	 	 	 	 
31096	0	0	 	 	 	 	 
31096	1	1	3	0	1	3	78
31096	2	2	3	1	1	3	78
31096	3	3	3	1	1	3	78
31096	4	0	 	 	 	 	 
31096	5	0	 	 	 	 	 
31096	6	0	 	 	 	 	 
31096	7	0	 	 	 	 	 
31096	8	0	 	 	 	 	 
31096	9	0	 	 	 	 	 
31096	10	0	 	 	 	 	 
31096	11	0	 	 	 	 	 
31096	12	0	 	 	 	 	 
31098	0	1	3	0	1	3	78
31098	1	2	3	1	1	3	78
31098	2	3	3	1	1	3	78
31098	3	4	3	1	1	3	78
31098	4	5	3	1	1	3	78
31098	5	6	3	0	1	3	133
31098	6	7	3	1	1	3	133
31098	7	0	 	 	 	 	 
31098	8	0	 	 	 	 	 
31098	9	0	 	 	 	 	 
31098	10	0	 	 	 	 	 
31098	11	0	 	 	 	 	 
31098	12	0	 	 	 	 	 
31108	0	1	3	0	1	3	78
31108	1	2	3	1	1	3	78
31108	2	3	3	1	1	3	78
31108	3	4	3	1	1	3	78
31108	4	5	3	1	1	3	78
31108	5	6	3	0	1	3	196
31108	6	7	3	1	1	3	196
31108	7	8	3	1	1	3	196
31108	8	8	3	1	1	3	196
31108	9	9	3	1	1	3	196
31108	10	10	3	0	1	3	196
