CHILDCODE	SCHCSTIDR4	FEESR4	PAYPRDR4	NUMPRDR4
171046	2	3000	4	1
171046	3	0	 	 
171046	4	 	 	 
171046	5	0	 	 
171046	6	210	1	7
171046	7	30	1	3
171046	8	0	 	 
171046	9	200	3	1
171046	10	 	 	 
171048	1	 	 	 
171048	2	 	 	 
171048	3	 	 	 
171048	4	 	 	 
171048	5	 	 	 
171048	6	 	 	 
171048	7	 	 	 
171048	8	 	 	 
171048	9	 	 	 
171048	10	 	 	 
171049	1	0	 	 
171049	2	3900	4	2
171049	3	0	 	 
171049	4	 	 	 
171049	5	400	2	10
171049	6	0	 	 
171049	7	350	2	9
171049	8	15000	3	1
171049	9	200	3	1
171049	10	 	 	 
171051	1	0	 	 
171051	2	335	4	1
171051	3	0	 	 
171051	4	 	 	 
171051	5	300	2	1
171051	6	0	 	 
171051	7	0	 	 
171051	8	0	 	 
171051	9	100	2	1
171051	10	 	 	 
171053	1	100	5	1
171053	2	6000	4	1
171053	3	0	 	 
171053	4	 	 	 
171053	5	0	 	 
171053	6	0	 	 
171053	7	60	1	2
171053	8	250	3	1
171053	9	200	3	1
171053	10	 	 	 
171057	1	60	5	1
171057	2	3000	4	2
171057	3	0	 	 
171057	4	 	 	 
171057	5	3600	3	1
171057	6	0	 	 
171057	7	700	2	10
171057	8	15000	5	1
171057	9	500	4	2
171057	10	 	 	 
171059	1	 	 	 
171059	2	 	 	 
171059	3	 	 	 
171059	4	 	 	 
171059	5	 	 	 
171059	6	 	 	 
171059	7	 	 	 
171059	8	 	 	 
171059	9	 	 	 
171059	10	 	 	 
171060	1	 	 	 
171060	2	 	 	 
171060	3	 	 	 
171060	4	 	 	 
171060	5	 	 	 
171060	6	 	 	 
171060	7	 	 	 
171060	8	 	 	 
171060	9	 	 	 
171060	10	 	 	 
171063	1	 	 	 
171063	2	 	 	 
171063	3	 	 	 
171063	4	 	 	 
171063	5	 	 	 
171063	6	 	 	 
171063	7	 	 	 
171063	8	 	 	 
171063	9	 	 	 
171063	10	 	 	 
171080	1	 	 	 
171080	2	 	 	 
171080	3	 	 	 
171080	4	 	 	 
171080	5	 	 	 
171080	6	 	 	 
171080	7	 	 	 
171080	8	 	 	 
171080	9	 	 	 
171080	10	 	 	 
181001	1	30	5	1
181001	2	4000	4	1
181001	3	50	2	1
181001	4	 	 	 
181001	5	0	 	 
181001	6	0	 	 
181001	7	200	2	3
181001	8	20000	5	1
181001	9	1000	5	3
181001	10	 	 	 
181002	1	0	 	 
181002	2	3200	3	2
181002	3	0	 	 
181002	4	 	 	 
181002	5	0	 	 
181002	6	0	 	 
181002	7	13760	3	2
181002	8	200	4	1
181002	9	700	3	2
181002	10	 	 	 
181003	1	0	 	 
181003	2	1920	4	2
181003	3	100	3	1
181003	4	 	 	 
181003	5	0	 	 
181003	6	2700	4	2
181003	7	1080	4	2
181003	8	0	 	 
181003	9	300	4	2
181003	10	 	 	 
181005	1	160	5	2
181005	2	12500	3	2
181005	3	0	 	 
181005	4	 	 	 
181005	5	600	2	1
181005	6	0	 	 
181005	7	100	1	1
181005	8	16500	5	1
181005	9	400	3	1
181005	10	 	 	 
181006	1	500	4	1
181006	2	4800	4	2
181006	3	2000	3	1
181006	4	 	 	 
181006	5	3000	3	1
181006	6	0	 	 
181006	7	2000	3	12
181006	8	2000	3	5
181006	9	1500	3	6
181006	10	 	 	 
181008	1	 	 	 
181008	2	 	 	 
181008	3	 	 	 
181008	4	 	 	 
181008	5	 	 	 
181008	6	 	 	 
181008	7	 	 	 
181008	8	 	 	 
181008	9	 	 	 
181008	10	 	 	 
181009	1	150	5	1
181009	2	5000	3	2
181009	3	0	 	 
181009	4	 	 	 
181009	5	0	 	 
181009	6	0	 	 
181009	7	100	1	2
181009	8	9000	5	1
181009	9	200	4	1
181009	10	 	 	 
181011	1	200	5	1
181011	2	2900	4	1
181011	3	100	4	1
181011	4	 	 	 
181011	5	0	 	 
181011	6	0	 	 
181011	7	500	2	6
181011	8	0	 	 
181011	9	1000	4	1
181011	10	 	 	 
181013	1	60	5	1
181013	2	5800	4	1
181013	3	50	3	1
181013	4	 	 	 
181013	5	820	2	1
181013	6	0	 	 
181013	7	70	1	1
181013	8	15000	5	1
181013	9	200	3	1
181013	10	 	 	 
181014	1	 	 	 
181014	2	 	 	 
181014	3	 	 	 
181014	4	 	 	 
181014	5	 	 	 
181014	6	 	 	 
181014	7	 	 	 
181014	8	 	 	 
181014	9	 	 	 
181014	10	 	 	 
181016	1	230	5	2
181016	2	2500	4	1
181016	3	100	4	3
181016	4	 	 	 
181016	5	0	 	 
181016	6	0	 	 
181016	7	350	2	4
181016	8	5000	5	1
181016	9	400	3	3
181016	10	 	 	 
181017	1	200	5	1
181017	2	5600	3	2
181017	3	0	 	 
181017	4	 	 	 
181017	5	0	 	 
181017	6	1000	2	1
181017	7	200	2	5
181017	8	20000	5	1
181017	9	400	3	1
181017	10	 	 	 
181018	1	0	 	 
181018	2	7500	3	2
181018	3	500	3	1
181018	4	 	 	 
181018	5	0	 	 
181018	6	0	 	 
181018	7	100	1	2
181018	8	13500	5	1
181018	9	1000	4	6
181018	10	 	 	 
181019	1	200	5	1
181019	2	5600	3	2
181019	3	0	 	 
181019	4	 	 	 
181019	5	2000	3	1
181019	6	800	2	4
181019	7	70	2	1
181019	8	17000	5	1
181019	9	350	3	1
181019	10	 	 	 
181020	1	50	5	1
181020	2	3400	4	2
181020	3	0	 	 
181020	4	 	 	 
181020	5	6000	3	12
181020	6	600	2	9
181020	7	200	2	12
181020	8	10000	5	1
181020	9	260	4	2
181020	10	 	 	 
181021	1	200	5	1
181021	2	1500	4	1
181021	3	200	4	4
181021	4	 	 	 
181021	5	1800	5	1
181021	6	0	 	 
181021	7	350	2	4
181021	8	0	 	 
181021	9	200	4	6
181021	10	 	 	 
181023	1	0	 	 
181023	2	0	 	 
181023	3	0	 	 
181023	4	 	 	 
181023	5	6800	3	1
181023	6	0	 	 
181023	7	0	 	 
181023	8	0	 	 
181023	9	300	3	1
181023	10	 	 	 
181026	1	0	 	 
181026	2	13500	3	2
181026	3	100	3	1
181026	4	 	 	 
181026	5	0	 	 
181026	6	0	 	 
181026	7	0	 	 
181026	8	0	 	 
181026	9	550	3	2
181026	10	 	 	 
181029	1	0	 	 
181029	2	6000	4	1
181029	3	90	4	1
181029	4	 	 	 
181029	5	1000	2	12
181029	6	0	 	 
181029	7	300	2	10
181029	8	0	 	 
181029	9	1000	3	10
181029	10	 	 	 
181030	1	-77	 	 
181030	2	80000	3	1
181030	3	0	 	 
181030	4	80000	3	1
181030	5	0	 	 
181030	6	3000	2	9
181030	7	1000	2	9
181030	8	70000	5	1
181030	9	0	 	 
181030	10	 	 	 
181033	1	0	 	 
181033	2	6000	4	1
181033	3	0	 	 
181033	4	 	 	 
181033	5	0	 	 
181033	6	0	 	 
181033	7	200	2	3
181033	8	0	 	 
181033	9	200	4	2
181033	10	 	 	 
181036	1	250	5	1
181036	2	12000	3	2
181036	3	0	 	 
181036	4	 	 	 
181036	5	250	2	1
181036	6	0	 	 
181036	7	70	1	1
181036	8	0	 	 
181036	9	500	3	1
181036	10	 	 	 
181037	1	 	 	 
181037	2	 	 	 
181037	3	 	 	 
181037	4	 	 	 
181037	5	 	 	 
181037	6	 	 	 
181037	7	 	 	 
181037	8	 	 	 
181037	9	 	 	 
181037	10	 	 	 
181039	1	2530	5	1
181039	2	2500	5	1
181039	3	0	 	 
181039	4	 	 	 
181039	5	0	 	 
181039	6	0	 	 
181039	7	0	 	 
181039	8	0	 	 
181039	9	20	5	1
181039	10	 	 	 
181042	1	80	5	2
181042	2	7000	3	2
181042	3	200	3	1
181042	4	 	 	 
181042	5	5000	4	1
181042	6	0	 	 
181042	7	300	2	6
181042	8	17000	5	1
181042	9	300	3	5
181042	10	 	 	 
181043	1	 	 	 
181043	2	 	 	 
181043	3	 	 	 
181043	4	 	 	 
181043	5	 	 	 
181043	6	 	 	 
181043	7	 	 	 
181043	8	 	 	 
181043	9	 	 	 
181043	10	 	 	 
181044	1	500	3	2
181044	2	3000	4	1
181044	3	100	4	1
181044	4	 	 	 
181044	5	6000	3	4
181044	6	0	 	 
181044	7	80	1	7
181044	8	300	5	1
181044	9	300	3	1
181044	10	 	 	 
181045	1	0	 	 
181045	2	5000	4	1
181045	3	400	3	1
181045	4	 	 	 
181045	5	0	 	 
181045	6	0	 	 
181045	7	140	1	7
181045	8	300	3	1
181045	9	700	3	1
181045	10	 	 	 
181046	1	300	5	1
181046	2	1900	4	1
181046	3	100	4	1
181046	4	 	 	 
181046	5	1100	2	2
181046	6	0	 	 
181046	7	60	1	2
181046	8	13500	5	1
181046	9	30	4	3
181046	10	 	 	 
181047	1	0	 	 
181047	2	6500	4	1
181047	3	0	 	 
181047	4	 	 	 
181047	5	300	4	1
181047	6	0	 	 
181047	7	0	 	 
181047	8	20000	3	1
181047	9	300	3	1
181047	10	 	 	 
181049	1	90	5	1
181049	2	2000	4	3
181049	3	0	 	 
181049	4	 	 	 
181049	5	0	 	 
181049	6	50	3	3
181049	7	200	2	9
181049	8	11000	5	1
181049	9	100	4	4
181049	10	 	 	 
181050	1	300	5	1
181050	2	2100	4	1
181050	3	50	4	1
181050	4	 	 	 
181050	5	0	 	 
181050	6	30	1	1
181050	7	100	1	2
181050	8	400	5	1
181050	9	200	3	5
181050	10	 	 	 
181056	1	0	 	 
181056	2	6600	3	2
181056	3	0	 	 
181056	4	 	 	 
181056	5	1900	4	3
181056	6	0	 	 
181056	7	500	2	8
181056	8	25500	5	1
181056	9	200	3	4
181056	10	 	 	 
181058	1	0	 	 
181058	2	3300	4	1
181058	3	100	4	1
181058	4	 	 	 
181058	5	0	 	 
181058	6	0	 	 
181058	7	800	4	4
181058	8	0	 	 
181058	9	400	4	1
181058	10	 	 	 
181059	1	80	5	1
181059	2	3500	4	2
181059	3	0	 	 
181059	4	 	 	 
181059	5	11000	5	1
181059	6	0	 	 
181059	7	500	2	9
181059	8	0	 	 
181059	9	600	3	1
181059	10	 	 	 
181069	1	0	 	 
181069	2	6000	3	2
181069	3	100	3	1
181069	4	 	 	 
181069	5	0	 	 
181069	6	0	 	 
181069	7	50	1	1
181069	8	0	 	 
181069	9	300	3	2
181069	10	 	 	 
181073	1	80	5	1
181073	2	3000	4	1
181073	3	0	 	 
181073	4	 	 	 
181073	5	300	2	1
181073	6	450	2	1
181073	7	70	1	1
181073	8	0	 	 
181073	9	100	3	1
181073	10	 	 	 
181078	1	 	 	 
181078	2	 	 	 
181078	3	 	 	 
181078	4	 	 	 
181078	5	 	 	 
181078	6	 	 	 
181078	7	 	 	 
181078	8	 	 	 
181078	9	 	 	 
181078	10	 	 	 
191001	1	 	 	 
191001	2	 	 	 
191001	3	 	 	 
191001	4	 	 	 
191001	5	 	 	 
191001	6	 	 	 
191001	7	 	 	 
191001	8	 	 	 
191001	9	 	 	 
191001	10	 	 	 
191003	1	 	 	 
191003	2	 	 	 
191003	3	 	 	 
191003	4	 	 	 
191003	5	 	 	 
191003	6	 	 	 
191003	7	 	 	 
191003	8	 	 	 
191003	9	 	 	 
191003	10	 	 	 
191004	1	200	5	1
191004	2	5000	3	2
191004	3	50	4	1
191004	4	 	 	 
191004	5	0	 	 
191004	6	0	 	 
191004	7	100	1	2
191004	8	0	 	 
191004	9	800	3	2
191004	10	 	 	 
191005	1	 	 	 
191005	2	 	 	 
191005	3	 	 	 
191005	4	 	 	 
191005	5	 	 	 
191005	6	 	 	 
191005	7	 	 	 
191005	8	 	 	 
191005	9	 	 	 
191005	10	 	 	 
191006	1	30	3	1
191006	2	3000	4	2
191006	3	0	 	 
191006	4	 	 	 
191006	5	0	 	 
191006	6	0	 	 
191006	7	300	4	3
191006	8	8000	3	1
191006	9	700	3	1
191006	10	 	 	 
191007	1	 	 	 
191007	2	 	 	 
191007	3	 	 	 
191007	4	 	 	 
191007	5	 	 	 
191007	6	 	 	 
191007	7	 	 	 
191007	8	 	 	 
191007	9	 	 	 
191007	10	 	 	 
191008	1	 	 	 
191008	2	 	 	 
191008	3	 	 	 
191008	4	 	 	 
191008	5	 	 	 
191008	6	 	 	 
191008	7	 	 	 
191008	8	 	 	 
191008	9	 	 	 
191008	10	 	 	 
191009	1	 	 	 
191009	2	 	 	 
191009	3	 	 	 
191009	4	 	 	 
191009	5	 	 	 
191009	6	 	 	 
191009	7	 	 	 
191009	8	 	 	 
191009	9	 	 	 
191009	10	 	 	 
191011	1	0	 	 
191011	2	0	 	 
191011	3	600	4	1
191011	4	 	 	 
191011	5	0	 	 
191011	6	900	2	10
191011	7	0	 	 
191011	8	0	 	 
191011	9	400	4	2
191011	10	 	 	 
191012	1	150	5	1
191012	2	6000	4	1
191012	3	100	3	1
191012	4	 	 	 
191012	5	0	 	 
191012	6	0	 	 
191012	7	300	1	6
191012	8	15000	5	1
191012	9	500	3	1
191012	10	 	 	 
191013	1	800	3	1
191013	2	3000	4	2
191013	3	500	3	1
191013	4	 	 	 
191013	5	0	 	 
191013	6	0	 	 
191013	7	450	2	9
191013	8	8000	5	1
191013	9	800	3	2
191013	10	 	 	 
191014	1	60	3	1
191014	2	3100	4	2
191014	3	0	 	 
191014	4	 	 	 
191014	5	0	 	 
191014	6	0	 	 
191014	7	425	4	10
191014	8	0	 	 
191014	9	560	3	1
191014	10	 	 	 
191015	1	 	 	 
191015	2	 	 	 
191015	3	 	 	 
191015	4	 	 	 
191015	5	 	 	 
191015	6	 	 	 
191015	7	 	 	 
191015	8	 	 	 
191015	9	 	 	 
191015	10	 	 	 
191016	1	0	 	 
191016	2	5600	4	2
191016	3	150	4	2
191016	4	 	 	 
191016	5	0	 	 
191016	6	0	 	 
191016	7	200	1	9
191016	8	0	 	 
191016	9	560	4	2
191016	10	 	 	 
191017	1	 	 	 
191017	2	 	 	 
191017	3	 	 	 
191017	4	 	 	 
191017	5	 	 	 
191017	6	 	 	 
191017	7	 	 	 
191017	8	 	 	 
191017	9	 	 	 
191017	10	 	 	 
191018	1	 	 	 
191018	2	 	 	 
191018	3	 	 	 
191018	4	 	 	 
191018	5	 	 	 
191018	6	 	 	 
191018	7	 	 	 
191018	8	 	 	 
191018	9	 	 	 
191018	10	 	 	 
191020	1	 	 	 
191020	2	 	 	 
191020	3	 	 	 
191020	4	 	 	 
191020	5	 	 	 
191020	6	 	 	 
191020	7	 	 	 
191020	8	 	 	 
191020	9	 	 	 
191020	10	 	 	 
191021	1	0	 	 
191021	2	2000	4	2
191021	3	50	4	1
191021	4	 	 	 
191021	5	0	 	 
191021	6	150	1	6
191021	7	50	1	5
191021	8	0	 	 
191021	9	120	4	2
191021	10	 	 	 
191022	1	 	 	 
191022	2	 	 	 
191022	3	 	 	 
191022	4	 	 	 
191022	5	 	 	 
191022	6	 	 	 
191022	7	 	 	 
191022	8	 	 	 
191022	9	 	 	 
191022	10	 	 	 
191023	1	0	 	 
191023	2	3000	4	1
191023	3	0	 	 
191023	4	 	 	 
191023	5	0	 	 
191023	6	0	 	 
191023	7	0	 	 
191023	8	0	 	 
191023	9	200	4	1
191023	10	 	 	 
191024	1	3000	5	1
191024	2	2500	4	1
191024	3	100	3	4
191024	4	 	 	 
191024	5	0	 	 
191024	6	300	1	10
191024	7	50	1	2
191024	8	380	5	1
191024	9	150	4	1
191024	10	 	 	 
191025	1	 	 	 
191025	2	 	 	 
191025	3	 	 	 
191025	4	 	 	 
191025	5	 	 	 
191025	6	 	 	 
191025	7	 	 	 
191025	8	 	 	 
191025	9	 	 	 
191025	10	 	 	 
191026	1	1000	5	1
191026	2	3500	4	1
191026	3	100	3	1
191026	4	 	 	 
191026	5	0	 	 
191026	6	0	 	 
191026	7	100	1	6
191026	8	350	5	1
191026	9	20	1	1
191026	10	 	 	 
191027	1	 	 	 
191027	2	 	 	 
191027	3	 	 	 
191027	4	 	 	 
191027	5	 	 	 
191027	6	 	 	 
191027	7	 	 	 
191027	8	 	 	 
191027	9	 	 	 
191027	10	 	 	 
191028	1	 	 	 
191028	2	 	 	 
191028	3	 	 	 
191028	4	 	 	 
191028	5	 	 	 
191028	6	 	 	 
191028	7	 	 	 
191028	8	 	 	 
191028	9	 	 	 
191028	10	 	 	 
191029	1	 	 	 
191029	2	 	 	 
191029	3	 	 	 
191029	4	 	 	 
191029	5	 	 	 
191029	6	 	 	 
191029	7	 	 	 
191029	8	 	 	 
191029	9	 	 	 
191029	10	 	 	 
191030	1	 	 	 
191030	2	 	 	 
191030	3	 	 	 
191030	4	 	 	 
191030	5	 	 	 
191030	6	 	 	 
191030	7	 	 	 
191030	8	 	 	 
191030	9	 	 	 
191030	10	 	 	 
191033	1	370	5	1
191033	2	3000	4	1
191033	3	100	3	1
191033	4	 	 	 
191033	5	0	 	 
191033	6	0	 	 
191033	7	50	1	1
191033	8	0	 	 
191033	9	100	4	1
191033	10	 	 	 
191035	1	 	 	 
191035	2	 	 	 
191035	3	 	 	 
191035	4	 	 	 
191035	5	 	 	 
191035	6	 	 	 
191035	7	 	 	 
191035	8	 	 	 
191035	9	 	 	 
191035	10	 	 	 
191036	1	0	 	 
191036	2	0	 	 
191036	3	0	 	 
191036	4	 	 	 
191036	5	0	 	 
191036	6	0	 	 
191036	7	40	1	2
191036	8	15000	5	1
191036	9	0	 	 
191036	10	 	 	 
191037	1	0	 	 
191037	2	715	4	4
191037	3	20	3	2
191037	4	 	 	 
191037	5	400	2	1
191037	6	0	 	 
191037	7	50	1	1
191037	8	0	 	 
191037	9	0	 	 
191037	10	 	 	 
191038	1	 	 	 
191038	2	 	 	 
191038	3	 	 	 
191038	4	 	 	 
191038	5	 	 	 
191038	6	 	 	 
191038	7	 	 	 
191038	8	 	 	 
191038	9	 	 	 
191038	10	 	 	 
191039	1	 	 	 
191039	2	 	 	 
191039	3	 	 	 
191039	4	 	 	 
191039	5	 	 	 
191039	6	 	 	 
191039	7	 	 	 
191039	8	 	 	 
191039	9	 	 	 
191039	10	 	 	 
191040	1	 	 	 
191040	2	 	 	 
191040	3	 	 	 
191040	4	 	 	 
191040	5	 	 	 
191040	6	 	 	 
191040	7	 	 	 
191040	8	 	 	 
191040	9	 	 	 
191040	10	 	 	 
191041	1	 	 	 
191041	2	 	 	 
191041	3	 	 	 
191041	4	 	 	 
191041	5	 	 	 
191041	6	 	 	 
191041	7	 	 	 
191041	8	 	 	 
191041	9	 	 	 
191041	10	 	 	 
191043	1	 	 	 
191043	2	 	 	 
191043	3	 	 	 
191043	4	 	 	 
191043	5	 	 	 
191043	6	 	 	 
191043	7	 	 	 
191043	8	 	 	 
191043	9	 	 	 
191043	10	 	 	 
191044	1	 	 	 
191044	2	 	 	 
191044	3	 	 	 
191044	4	 	 	 
191044	5	 	 	 
191044	6	 	 	 
191044	7	 	 	 
191044	8	 	 	 
191044	9	 	 	 
191044	10	 	 	 
191045	1	2900	4	1
191045	2	-77	 	 
191045	3	100	4	1
191045	4	3000	4	1
191045	5	0	 	 
191045	6	0	 	 
191045	7	100	1	2
191045	8	0	 	 
191045	9	200	4	1
191045	10	 	 	 
191046	1	 	 	 
191046	2	 	 	 
191046	3	 	 	 
191046	4	 	 	 
191046	5	 	 	 
191046	6	 	 	 
191046	7	 	 	 
191046	8	 	 	 
191046	9	 	 	 
191046	10	 	 	 
191047	1	0	 	 
191047	2	3190	4	2
191047	3	500	3	1
191047	4	 	 	 
191047	5	1500	4	2
191047	6	250	1	7
191047	7	600	2	9
191047	8	0	 	 
191047	9	0	 	 
191047	10	 	 	 
191048	1	 	 	 
191048	2	 	 	 
191048	3	 	 	 
191048	4	 	 	 
191048	5	 	 	 
191048	6	 	 	 
191048	7	 	 	 
191048	8	 	 	 
191048	9	 	 	 
191048	10	 	 	 
191050	1	 	 	 
191050	2	 	 	 
191050	3	 	 	 
191050	4	 	 	 
191050	5	 	 	 
191050	6	 	 	 
191050	7	 	 	 
191050	8	 	 	 
191050	9	 	 	 
191050	10	 	 	 
191052	1	 	 	 
191052	2	 	 	 
191052	3	 	 	 
191052	4	 	 	 
191052	5	 	 	 
191052	6	 	 	 
191052	7	 	 	 
191052	8	 	 	 
191052	9	 	 	 
191052	10	 	 	 
191055	1	 	 	 
191055	2	 	 	 
191055	3	 	 	 
191055	4	 	 	 
191055	5	 	 	 
191055	6	 	 	 
191055	7	 	 	 
191055	8	 	 	 
191055	9	 	 	 
191055	10	 	 	 
191057	1	250	5	1
191057	2	5250	4	2
191057	3	50	4	1
191057	4	 	 	 
191057	5	0	 	 
191057	6	0	 	 
191057	7	200	2	1
191057	8	150	4	1
191057	9	150	4	1
191057	10	 	 	 
201002	1	 	 	 
201002	2	 	 	 
201002	3	 	 	 
201002	4	 	 	 
201002	5	 	 	 
201002	6	 	 	 
201002	7	 	 	 
201002	8	 	 	 
201002	9	 	 	 
201002	10	 	 	 
201003	1	 	 	 
201003	2	 	 	 
201003	3	 	 	 
201003	4	 	 	 
201003	5	 	 	 
201003	6	 	 	 
201003	7	 	 	 
201003	8	 	 	 
201003	9	 	 	 
201003	10	 	 	 
201005	1	 	 	 
201005	2	 	 	 
201005	3	 	 	 
201005	4	 	 	 
201005	5	 	 	 
201005	6	 	 	 
201005	7	 	 	 
201005	8	 	 	 
201005	9	 	 	 
201005	10	 	 	 
201006	1	 	 	 
201006	2	 	 	 
201006	3	 	 	 
201006	4	 	 	 
201006	5	 	 	 
201006	6	 	 	 
201006	7	 	 	 
201006	8	 	 	 
201006	9	 	 	 
201006	10	 	 	 
201007	1	300	5	1
201007	2	1500	4	1
201007	3	100	3	1
201007	4	 	 	 
201007	5	0	 	 
201007	6	100	2	1
201007	7	50	1	1
201007	8	200	3	1
201007	9	400	4	1
201007	10	 	 	 
201008	1	 	 	 
201008	2	 	 	 
201008	3	 	 	 
201008	4	 	 	 
201008	5	 	 	 
201008	6	 	 	 
201008	7	 	 	 
201008	8	 	 	 
201008	9	 	 	 
201008	10	 	 	 
201010	1	 	 	 
201010	2	 	 	 
201010	3	 	 	 
201010	4	 	 	 
201010	5	 	 	 
201010	6	 	 	 
201010	7	 	 	 
201010	8	 	 	 
201010	9	 	 	 
201010	10	 	 	 
201011	1	 	 	 
201011	2	 	 	 
201011	3	 	 	 
201011	4	 	 	 
201011	5	 	 	 
201011	6	 	 	 
201011	7	 	 	 
201011	8	 	 	 
201011	9	 	 	 
201011	10	 	 	 
201013	1	 	 	 
201013	2	 	 	 
201013	3	 	 	 
201013	4	 	 	 
201013	5	 	 	 
201013	6	 	 	 
201013	7	 	 	 
201013	8	 	 	 
201013	9	 	 	 
201013	10	 	 	 
201014	1	 	 	 
201014	2	 	 	 
201014	3	 	 	 
201014	4	 	 	 
201014	5	 	 	 
201014	6	 	 	 
201014	7	 	 	 
201014	8	 	 	 
201014	9	 	 	 
201014	10	 	 	 
201015	1	 	 	 
201015	2	 	 	 
201015	3	 	 	 
201015	4	 	 	 
201015	5	 	 	 
201015	6	 	 	 
201015	7	 	 	 
201015	8	 	 	 
201015	9	 	 	 
201015	10	 	 	 
201016	1	110	5	1
201016	2	0	 	 
201016	3	400	3	3
201016	4	 	 	 
201016	5	0	 	 
201016	6	20	5	1
201016	7	90	1	1
201016	8	0	 	 
201016	9	960	4	8
201016	10	 	 	 
201017	1	 	 	 
201017	2	 	 	 
201017	3	 	 	 
201017	4	 	 	 
201017	5	 	 	 
201017	6	 	 	 
201017	7	 	 	 
201017	8	 	 	 
201017	9	 	 	 
201017	10	 	 	 
201023	1	80	5	1
201023	2	6475	3	2
201023	3	0	 	 
201023	4	 	 	 
201023	5	0	 	 
201023	6	1500	2	1
201023	7	160	1	2
201023	8	0	 	 
201023	9	160	4	2
201023	10	 	 	 
201024	1	 	 	 
201024	2	 	 	 
201024	3	 	 	 
201024	4	 	 	 
201024	5	 	 	 
201024	6	 	 	 
201024	7	 	 	 
201024	8	 	 	 
201024	9	 	 	 
201024	10	 	 	 
201030	1	0	 	 
201030	2	2000	4	2
201030	3	0	 	 
201030	4	 	 	 
201030	5	0	 	 
201030	6	42	2	9
201030	7	240	2	9
201030	8	0	 	 
201030	9	150	4	2
201030	10	 	 	 
201031	1	 	 	 
201031	2	 	 	 
201031	3	 	 	 
201031	4	 	 	 
201031	5	 	 	 
201031	6	 	 	 
201031	7	 	 	 
201031	8	 	 	 
201031	9	 	 	 
201031	10	 	 	 
201032	1	 	 	 
201032	2	 	 	 
201032	3	 	 	 
201032	4	 	 	 
201032	5	 	 	 
201032	6	 	 	 
201032	7	 	 	 
201032	8	 	 	 
201032	9	 	 	 
201032	10	 	 	 
201034	1	 	 	 
201034	2	 	 	 
201034	3	 	 	 
201034	4	 	 	 
201034	5	 	 	 
201034	6	 	 	 
201034	7	 	 	 
201034	8	 	 	 
201034	9	 	 	 
201034	10	 	 	 
201037	1	300	5	1
201037	2	3500	3	1
201037	3	500	3	1
201037	4	 	 	 
201037	5	1000	3	1
201037	6	0	 	 
201037	7	720	3	3
201037	8	500	3	1
201037	9	700	3	2
201037	10	 	 	 
201039	1	0	 	 
201039	2	900	4	4
201039	3	400	3	0
201039	4	 	 	 
201039	5	0	 	 
201039	6	0	 	 
201039	7	2880	3	3
201039	8	600	3	0
201039	9	1280	3	3
201039	10	 	 	 
201042	1	180	5	1
201042	2	1800	4	1
201042	3	500	3	1
201042	4	 	 	 
201042	5	0	 	 
201042	6	0	 	 
201042	7	100	1	1
201042	8	200	3	1
201042	9	500	3	1
201042	10	 	 	 
201044	1	100	5	1
201044	2	16000	3	2
201044	3	0	 	 
201044	4	 	 	 
201044	5	0	 	 
201044	6	0	 	 
201044	7	100	1	2
201044	8	0	 	 
201044	9	200	4	1
201044	10	 	 	 
201045	1	 	 	 
201045	2	 	 	 
201045	3	 	 	 
201045	4	 	 	 
201045	5	 	 	 
201045	6	 	 	 
201045	7	 	 	 
201045	8	 	 	 
201045	9	 	 	 
201045	10	 	 	 
201046	1	 	 	 
201046	2	 	 	 
201046	3	 	 	 
201046	4	 	 	 
201046	5	 	 	 
201046	6	 	 	 
201046	7	 	 	 
201046	8	 	 	 
201046	9	 	 	 
201046	10	 	 	 
201049	1	0	 	 
201049	2	2800	4	1
201049	3	350	3	1
201049	4	 	 	 
201049	5	900	2	1
201049	6	51	1	1
201049	7	200	1	1
201049	8	0	 	 
201049	9	40	2	1
201049	10	 	 	 
201050	1	100	5	1
201050	2	3600	4	1
201050	3	0	 	 
201050	4	 	 	 
201050	5	5400	3	1
201050	6	45	1	3
201050	7	180	1	2
201050	8	11500	5	1
201050	9	500	3	1
201050	10	 	 	 
201051	1	110	5	1
201051	2	6000	4	3
201051	3	400	3	1
201051	4	 	 	 
201051	5	1000	2	1
201051	6	0	 	 
201051	7	0	 	 
201051	8	16000	5	1
201051	9	500	4	2
201051	10	 	 	 
201052	1	170	5	1
201052	2	2546	4	1
201052	3	0	 	 
201052	4	 	 	 
201052	5	0	 	 
201052	6	0	 	 
201052	7	30	1	1
201052	8	7000	5	1
201052	9	500	4	1
201052	10	 	 	 
201056	1	500	5	1
201056	2	0	 	 
201056	3	300	3	2
201056	4	 	 	 
201056	5	0	 	 
201056	6	500	4	2
201056	7	0	 	 
201056	8	0	 	 
201056	9	500	4	2
201056	10	 	 	 
201059	1	 	 	 
201059	2	 	 	 
201059	3	 	 	 
201059	4	 	 	 
201059	5	 	 	 
201059	6	 	 	 
201059	7	 	 	 
201059	8	 	 	 
201059	9	 	 	 
201059	10	 	 	 
201064	1	86	5	1
201064	2	2200	4	1
201064	3	50	4	1
201064	4	 	 	 
201064	5	0	 	 
201064	6	0	 	 
201064	7	100	1	3
201064	8	7500	3	1
201064	9	600	3	1
201064	10	 	 	 
201065	1	200	5	1
201065	2	10000	4	1
201065	3	20	2	1
201065	4	 	 	 
201065	5	500	2	1
201065	6	0	 	 
201065	7	60	1	1
201065	8	15350	88	1
